"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 2703"
"Start Time: 1/28/2020 12:44:22.566 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"114","1/28/2020 12:44:22.680 PM","0.21378"
"115","1/28/2020 12:44:22.681 PM","0.21324"
"116","1/28/2020 12:44:22.682 PM","0.21288"
"117","1/28/2020 12:44:22.683 PM","0.21244"
"118","1/28/2020 12:44:22.684 PM","0.21351"
"119","1/28/2020 12:44:22.685 PM","0.21246"
"120","1/28/2020 12:44:22.686 PM","0.21273"
"121","1/28/2020 12:44:22.687 PM","0.21366"
"122","1/28/2020 12:44:22.688 PM","0.21226"
"123","1/28/2020 12:44:22.689 PM","0.21417"
"124","1/28/2020 12:44:22.690 PM","0.21362"
"125","1/28/2020 12:44:22.691 PM","0.21353"
"126","1/28/2020 12:44:22.692 PM","0.21305"
"127","1/28/2020 12:44:22.693 PM","0.21419"
"128","1/28/2020 12:44:22.694 PM","0.21442"
"129","1/28/2020 12:44:22.695 PM","0.21352"
"130","1/28/2020 12:44:22.696 PM","0.21353"
"131","1/28/2020 12:44:22.697 PM","0.21512"
"132","1/28/2020 12:44:22.698 PM","0.21243"
"133","1/28/2020 12:44:22.699 PM","0.21226"
"134","1/28/2020 12:44:22.700 PM","0.21190"
"135","1/28/2020 12:44:22.701 PM","0.21277"
"136","1/28/2020 12:44:22.702 PM","0.21365"
"137","1/28/2020 12:44:22.703 PM","0.21278"
"138","1/28/2020 12:44:22.704 PM","0.21344"
"139","1/28/2020 12:44:22.705 PM","0.21433"
"140","1/28/2020 12:44:22.706 PM","0.21490"
"141","1/28/2020 12:44:22.707 PM","0.21311"
"142","1/28/2020 12:44:22.708 PM","0.21366"
"143","1/28/2020 12:44:22.709 PM","0.21233"
"144","1/28/2020 12:44:22.710 PM","0.21335"
"145","1/28/2020 12:44:22.711 PM","0.21391"
"146","1/28/2020 12:44:22.712 PM","0.21432"
"147","1/28/2020 12:44:22.713 PM","0.21381"
"148","1/28/2020 12:44:22.714 PM","0.21299"
"149","1/28/2020 12:44:22.715 PM","0.21261"
"150","1/28/2020 12:44:22.716 PM","0.21440"
"151","1/28/2020 12:44:22.717 PM","0.21352"
"152","1/28/2020 12:44:22.718 PM","0.21424"
"153","1/28/2020 12:44:22.719 PM","0.21287"
"154","1/28/2020 12:44:22.720 PM","0.21328"
"155","1/28/2020 12:44:22.721 PM","0.21519"
"156","1/28/2020 12:44:22.722 PM","0.21239"
"157","1/28/2020 12:44:22.723 PM","0.21319"
"158","1/28/2020 12:44:22.724 PM","0.21228"
"159","1/28/2020 12:44:22.725 PM","0.21075"
"160","1/28/2020 12:44:22.726 PM","0.21412"
"161","1/28/2020 12:44:22.727 PM","0.21382"
"162","1/28/2020 12:44:22.728 PM","0.21373"
"163","1/28/2020 12:44:22.729 PM","0.21278"
"164","1/28/2020 12:44:22.730 PM","0.21414"
"165","1/28/2020 12:44:22.731 PM","0.21332"
"166","1/28/2020 12:44:22.732 PM","0.21275"
"167","1/28/2020 12:44:22.733 PM","0.21432"
"168","1/28/2020 12:44:22.734 PM","0.21303"
"169","1/28/2020 12:44:22.735 PM","0.21333"
"170","1/28/2020 12:44:22.736 PM","0.21311"
"171","1/28/2020 12:44:22.737 PM","0.21217"
"172","1/28/2020 12:44:22.738 PM","0.21243"
"173","1/28/2020 12:44:22.739 PM","0.21421"
"174","1/28/2020 12:44:22.740 PM","0.21273"
"175","1/28/2020 12:44:22.741 PM","0.21376"
"176","1/28/2020 12:44:22.742 PM","0.21168"
"177","1/28/2020 12:44:22.743 PM","0.21377"
"178","1/28/2020 12:44:22.744 PM","0.21327"
"179","1/28/2020 12:44:22.745 PM","0.21305"
"180","1/28/2020 12:44:22.746 PM","0.21346"
"181","1/28/2020 12:44:22.747 PM","0.21474"
"182","1/28/2020 12:44:22.748 PM","0.21234"
"183","1/28/2020 12:44:22.749 PM","0.21319"
"184","1/28/2020 12:44:22.750 PM","0.21193"
"185","1/28/2020 12:44:22.751 PM","0.21208"
"186","1/28/2020 12:44:22.752 PM","0.21482"
"187","1/28/2020 12:44:22.753 PM","0.21175"
"188","1/28/2020 12:44:22.754 PM","0.21309"
"189","1/28/2020 12:44:22.755 PM","0.21420"
"190","1/28/2020 12:44:22.756 PM","0.21189"
"191","1/28/2020 12:44:22.757 PM","0.21318"
"192","1/28/2020 12:44:22.758 PM","0.21346"
"193","1/28/2020 12:44:22.759 PM","0.21216"
"194","1/28/2020 12:44:22.760 PM","0.21284"
"195","1/28/2020 12:44:22.761 PM","0.21348"
"196","1/28/2020 12:44:22.762 PM","0.21345"
"197","1/28/2020 12:44:22.763 PM","0.21406"
"198","1/28/2020 12:44:22.764 PM","0.21306"
"199","1/28/2020 12:44:22.765 PM","0.21296"
"200","1/28/2020 12:44:22.766 PM","0.21208"
"201","1/28/2020 12:44:22.767 PM","0.21331"
"202","1/28/2020 12:44:22.768 PM","0.21160"
"203","1/28/2020 12:44:22.769 PM","0.21247"
"204","1/28/2020 12:44:22.770 PM","0.21281"
"205","1/28/2020 12:44:22.771 PM","0.21284"
"206","1/28/2020 12:44:22.772 PM","0.21216"
"207","1/28/2020 12:44:22.773 PM","0.21281"
"208","1/28/2020 12:44:22.774 PM","0.21506"
"209","1/28/2020 12:44:22.775 PM","0.21257"
"210","1/28/2020 12:44:22.776 PM","0.21363"
"211","1/28/2020 12:44:22.777 PM","0.21399"
"212","1/28/2020 12:44:22.778 PM","0.21419"
"213","1/28/2020 12:44:22.779 PM","0.21173"
"214","1/28/2020 12:44:22.780 PM","0.21316"
"215","1/28/2020 12:44:22.781 PM","0.21327"
"216","1/28/2020 12:44:22.782 PM","0.21182"
"217","1/28/2020 12:44:22.783 PM","0.21278"
"218","1/28/2020 12:44:22.784 PM","0.21209"
"219","1/28/2020 12:44:22.785 PM","0.21229"
"220","1/28/2020 12:44:22.786 PM","0.21221"
"221","1/28/2020 12:44:22.787 PM","0.21232"
"222","1/28/2020 12:44:22.788 PM","0.21459"
"223","1/28/2020 12:44:22.789 PM","0.21292"
"224","1/28/2020 12:44:22.790 PM","0.21300"
"225","1/28/2020 12:44:22.791 PM","0.21400"
"226","1/28/2020 12:44:22.792 PM","0.21407"
"227","1/28/2020 12:44:22.793 PM","0.21305"
"228","1/28/2020 12:44:22.794 PM","0.21305"
"229","1/28/2020 12:44:22.795 PM","0.21316"
"230","1/28/2020 12:44:22.796 PM","0.21327"
"231","1/28/2020 12:44:22.797 PM","0.21275"
"232","1/28/2020 12:44:22.798 PM","0.21366"
"233","1/28/2020 12:44:22.799 PM","0.21397"
"234","1/28/2020 12:44:22.800 PM","0.21278"
"235","1/28/2020 12:44:22.801 PM","0.21260"
"236","1/28/2020 12:44:22.802 PM","0.21254"
"237","1/28/2020 12:44:22.803 PM","0.21360"
"238","1/28/2020 12:44:22.804 PM","0.21205"
"239","1/28/2020 12:44:22.805 PM","0.21306"
"240","1/28/2020 12:44:22.806 PM","0.21160"
"241","1/28/2020 12:44:22.807 PM","0.21283"
"242","1/28/2020 12:44:22.808 PM","0.21305"
"243","1/28/2020 12:44:22.809 PM","0.21200"
"244","1/28/2020 12:44:22.810 PM","0.21252"
"245","1/28/2020 12:44:22.811 PM","0.21277"
"246","1/28/2020 12:44:22.812 PM","0.21261"
"247","1/28/2020 12:44:22.813 PM","0.21238"
"248","1/28/2020 12:44:22.814 PM","0.21311"
"249","1/28/2020 12:44:22.815 PM","0.21249"
"250","1/28/2020 12:44:22.816 PM","0.21342"
"251","1/28/2020 12:44:22.817 PM","0.21233"
"252","1/28/2020 12:44:22.818 PM","0.21302"
"253","1/28/2020 12:44:22.819 PM","0.21101"
"254","1/28/2020 12:44:22.820 PM","0.21226"
"255","1/28/2020 12:44:22.821 PM","0.21262"
"256","1/28/2020 12:44:22.822 PM","0.21245"
"257","1/28/2020 12:44:22.823 PM","0.21388"
"258","1/28/2020 12:44:22.824 PM","0.21212"
"259","1/28/2020 12:44:22.825 PM","0.21433"
"260","1/28/2020 12:44:22.826 PM","0.21084"
"261","1/28/2020 12:44:22.827 PM","0.21205"
"262","1/28/2020 12:44:22.828 PM","0.21294"
"263","1/28/2020 12:44:22.829 PM","0.21317"
"264","1/28/2020 12:44:22.830 PM","0.21140"
"265","1/28/2020 12:44:22.831 PM","0.21379"
"266","1/28/2020 12:44:22.832 PM","0.21215"
"267","1/28/2020 12:44:22.833 PM","0.21277"
"268","1/28/2020 12:44:22.834 PM","0.21324"
"269","1/28/2020 12:44:22.835 PM","0.21209"
"270","1/28/2020 12:44:22.836 PM","0.21157"
"271","1/28/2020 12:44:22.837 PM","0.21324"
"272","1/28/2020 12:44:22.838 PM","0.21454"
"273","1/28/2020 12:44:22.839 PM","0.21110"
"274","1/28/2020 12:44:22.840 PM","0.21245"
"275","1/28/2020 12:44:22.841 PM","0.21300"
"276","1/28/2020 12:44:22.842 PM","0.21365"
"277","1/28/2020 12:44:22.843 PM","0.21379"
