"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 2559"
"Start Time: 1/28/2020 12:52:23.378 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"44","1/28/2020 12:52:23.422 PM","0.78509"
"45","1/28/2020 12:52:23.423 PM","0.78412"
"46","1/28/2020 12:52:23.424 PM","0.78341"
"47","1/28/2020 12:52:23.425 PM","0.78383"
"48","1/28/2020 12:52:23.426 PM","0.78349"
"49","1/28/2020 12:52:23.427 PM","0.78520"
"50","1/28/2020 12:52:23.428 PM","0.78533"
"51","1/28/2020 12:52:23.429 PM","0.78577"
"52","1/28/2020 12:52:23.430 PM","0.78397"
"53","1/28/2020 12:52:23.431 PM","0.78500"
"54","1/28/2020 12:52:23.432 PM","0.78376"
"55","1/28/2020 12:52:23.433 PM","0.78601"
"56","1/28/2020 12:52:23.434 PM","0.78518"
"57","1/28/2020 12:52:23.435 PM","0.78605"
"58","1/28/2020 12:52:23.436 PM","0.78406"
"59","1/28/2020 12:52:23.437 PM","0.78570"
"60","1/28/2020 12:52:23.438 PM","0.78649"
"61","1/28/2020 12:52:23.439 PM","0.78540"
"62","1/28/2020 12:52:23.440 PM","0.78626"
"63","1/28/2020 12:52:23.441 PM","0.78875"
"64","1/28/2020 12:52:23.442 PM","0.78526"
"65","1/28/2020 12:52:23.443 PM","0.78759"
"66","1/28/2020 12:52:23.444 PM","0.78752"
"67","1/28/2020 12:52:23.445 PM","0.78884"
"68","1/28/2020 12:52:23.446 PM","0.78812"
"69","1/28/2020 12:52:23.447 PM","0.78640"
"70","1/28/2020 12:52:23.448 PM","0.78735"
"71","1/28/2020 12:52:23.449 PM","0.78972"
"72","1/28/2020 12:52:23.450 PM","0.78606"
"73","1/28/2020 12:52:23.451 PM","0.78693"
"74","1/28/2020 12:52:23.452 PM","0.78854"
"75","1/28/2020 12:52:23.453 PM","0.78812"
"76","1/28/2020 12:52:23.454 PM","0.78700"
"77","1/28/2020 12:52:23.455 PM","0.78742"
"78","1/28/2020 12:52:23.456 PM","0.78861"
"79","1/28/2020 12:52:23.457 PM","0.78754"
"80","1/28/2020 12:52:23.458 PM","0.78800"
"81","1/28/2020 12:52:23.459 PM","0.78778"
"82","1/28/2020 12:52:23.460 PM","0.78758"
"83","1/28/2020 12:52:23.461 PM","0.78836"
"84","1/28/2020 12:52:23.462 PM","0.78845"
"85","1/28/2020 12:52:23.463 PM","0.78803"
"86","1/28/2020 12:52:23.464 PM","0.78665"
"87","1/28/2020 12:52:23.465 PM","0.78802"
"88","1/28/2020 12:52:23.466 PM","0.78788"
"89","1/28/2020 12:52:23.467 PM","0.78677"
"90","1/28/2020 12:52:23.468 PM","0.78762"
"91","1/28/2020 12:52:23.469 PM","0.78751"
"92","1/28/2020 12:52:23.470 PM","0.78738"
"93","1/28/2020 12:52:23.471 PM","0.78645"
"94","1/28/2020 12:52:23.472 PM","0.78656"
"95","1/28/2020 12:52:23.473 PM","0.78684"
"96","1/28/2020 12:52:23.474 PM","0.78751"
"97","1/28/2020 12:52:23.475 PM","0.78714"
"98","1/28/2020 12:52:23.476 PM","0.78754"
"99","1/28/2020 12:52:23.477 PM","0.78748"
"100","1/28/2020 12:52:23.478 PM","0.78969"
"101","1/28/2020 12:52:23.479 PM","0.78794"
"102","1/28/2020 12:52:23.480 PM","0.78650"
"103","1/28/2020 12:52:23.481 PM","0.78777"
"104","1/28/2020 12:52:23.482 PM","0.78566"
"105","1/28/2020 12:52:23.483 PM","0.78591"
"106","1/28/2020 12:52:23.484 PM","0.78674"
"107","1/28/2020 12:52:23.485 PM","0.78568"
"108","1/28/2020 12:52:23.486 PM","0.78774"
"109","1/28/2020 12:52:23.487 PM","0.78836"
"110","1/28/2020 12:52:23.488 PM","0.78732"
"111","1/28/2020 12:52:23.489 PM","0.78610"
"112","1/28/2020 12:52:23.490 PM","0.78736"
"113","1/28/2020 12:52:23.491 PM","0.78630"
"114","1/28/2020 12:52:23.492 PM","0.78598"
"115","1/28/2020 12:52:23.493 PM","0.78592"
"116","1/28/2020 12:52:23.494 PM","0.78652"
"117","1/28/2020 12:52:23.495 PM","0.78460"
"118","1/28/2020 12:52:23.496 PM","0.78629"
"119","1/28/2020 12:52:23.497 PM","0.78688"
"120","1/28/2020 12:52:23.498 PM","0.78636"
"121","1/28/2020 12:52:23.499 PM","0.78648"
"122","1/28/2020 12:52:23.500 PM","0.78670"
"123","1/28/2020 12:52:23.501 PM","0.78576"
"124","1/28/2020 12:52:23.502 PM","0.78720"
"125","1/28/2020 12:52:23.503 PM","0.78688"
"126","1/28/2020 12:52:23.504 PM","0.78637"
"127","1/28/2020 12:52:23.505 PM","0.78511"
"128","1/28/2020 12:52:23.506 PM","0.78720"
"129","1/28/2020 12:52:23.507 PM","0.78742"
"130","1/28/2020 12:52:23.508 PM","0.78649"
"131","1/28/2020 12:52:23.509 PM","0.78668"
"132","1/28/2020 12:52:23.510 PM","0.78926"
"133","1/28/2020 12:52:23.511 PM","0.78665"
"134","1/28/2020 12:52:23.512 PM","0.78796"
"135","1/28/2020 12:52:23.513 PM","0.78714"
"136","1/28/2020 12:52:23.514 PM","0.78547"
"137","1/28/2020 12:52:23.515 PM","0.78772"
"138","1/28/2020 12:52:23.516 PM","0.78849"
"139","1/28/2020 12:52:23.517 PM","0.78839"
"140","1/28/2020 12:52:23.518 PM","0.78778"
"141","1/28/2020 12:52:23.519 PM","0.78790"
"142","1/28/2020 12:52:23.520 PM","0.78592"
"143","1/28/2020 12:52:23.521 PM","0.78776"
"144","1/28/2020 12:52:23.522 PM","0.78745"
"145","1/28/2020 12:52:23.523 PM","0.78846"
"146","1/28/2020 12:52:23.524 PM","0.78814"
"147","1/28/2020 12:52:23.525 PM","0.78895"
"148","1/28/2020 12:52:23.526 PM","0.78888"
"149","1/28/2020 12:52:23.527 PM","0.78795"
"150","1/28/2020 12:52:23.528 PM","0.78629"
"151","1/28/2020 12:52:23.529 PM","0.78811"
"152","1/28/2020 12:52:23.530 PM","0.78747"
"153","1/28/2020 12:52:23.531 PM","0.78877"
"154","1/28/2020 12:52:23.532 PM","0.78635"
"155","1/28/2020 12:52:23.533 PM","0.78705"
"156","1/28/2020 12:52:23.534 PM","0.78845"
"157","1/28/2020 12:52:23.535 PM","0.78794"
"158","1/28/2020 12:52:23.536 PM","0.78489"
"159","1/28/2020 12:52:23.537 PM","0.78715"
"160","1/28/2020 12:52:23.538 PM","0.78635"
"161","1/28/2020 12:52:23.539 PM","0.78712"
"162","1/28/2020 12:52:23.540 PM","0.78804"
"163","1/28/2020 12:52:23.541 PM","0.78645"
"164","1/28/2020 12:52:23.542 PM","0.78710"
"165","1/28/2020 12:52:23.543 PM","0.78791"
"166","1/28/2020 12:52:23.544 PM","0.78666"
"167","1/28/2020 12:52:23.545 PM","0.78710"
"168","1/28/2020 12:52:23.546 PM","0.78685"
"169","1/28/2020 12:52:23.547 PM","0.78792"
"170","1/28/2020 12:52:23.548 PM","0.78614"
"171","1/28/2020 12:52:23.549 PM","0.78588"
"172","1/28/2020 12:52:23.550 PM","0.78569"
"173","1/28/2020 12:52:23.551 PM","0.78774"
"174","1/28/2020 12:52:23.552 PM","0.78744"
"175","1/28/2020 12:52:23.553 PM","0.78372"
"176","1/28/2020 12:52:23.554 PM","0.78792"
"177","1/28/2020 12:52:23.555 PM","0.78741"
"178","1/28/2020 12:52:23.556 PM","0.78578"
"179","1/28/2020 12:52:23.557 PM","0.78696"
"180","1/28/2020 12:52:23.558 PM","0.78717"
"181","1/28/2020 12:52:23.559 PM","0.78675"
"182","1/28/2020 12:52:23.560 PM","0.78759"
"183","1/28/2020 12:52:23.561 PM","0.78635"
"184","1/28/2020 12:52:23.562 PM","0.78592"
"185","1/28/2020 12:52:23.563 PM","0.78740"
"186","1/28/2020 12:52:23.564 PM","0.78693"
"187","1/28/2020 12:52:23.565 PM","0.78824"
"188","1/28/2020 12:52:23.566 PM","0.78668"
"189","1/28/2020 12:52:23.567 PM","0.78482"
"190","1/28/2020 12:52:23.568 PM","0.78388"
"191","1/28/2020 12:52:23.569 PM","0.78605"
"192","1/28/2020 12:52:23.570 PM","0.78429"
"193","1/28/2020 12:52:23.571 PM","0.78495"
"194","1/28/2020 12:52:23.572 PM","0.78435"
"195","1/28/2020 12:52:23.573 PM","0.78382"
"196","1/28/2020 12:52:23.574 PM","0.78613"
"197","1/28/2020 12:52:23.575 PM","0.78646"
"198","1/28/2020 12:52:23.576 PM","0.78537"
"199","1/28/2020 12:52:23.577 PM","0.78692"
"200","1/28/2020 12:52:23.578 PM","0.78569"
"201","1/28/2020 12:52:23.579 PM","0.78578"
"202","1/28/2020 12:52:23.580 PM","0.78592"
"203","1/28/2020 12:52:23.581 PM","0.78510"
"204","1/28/2020 12:52:23.582 PM","0.78522"
"205","1/28/2020 12:52:23.583 PM","0.78498"
"206","1/28/2020 12:52:23.584 PM","0.78410"
"207","1/28/2020 12:52:23.585 PM","0.78573"
"208","1/28/2020 12:52:23.586 PM","0.78416"
"209","1/28/2020 12:52:23.587 PM","0.78397"
"210","1/28/2020 12:52:23.588 PM","0.78551"
"211","1/28/2020 12:52:23.589 PM","0.78528"
"212","1/28/2020 12:52:23.590 PM","0.78642"
"213","1/28/2020 12:52:23.591 PM","0.78344"
"214","1/28/2020 12:52:23.592 PM","0.78262"
"215","1/28/2020 12:52:23.593 PM","0.78532"
"216","1/28/2020 12:52:23.594 PM","0.78605"
"217","1/28/2020 12:52:23.595 PM","0.78576"
"218","1/28/2020 12:52:23.596 PM","0.78568"
"219","1/28/2020 12:52:23.597 PM","0.78573"
"220","1/28/2020 12:52:23.598 PM","0.78337"
"221","1/28/2020 12:52:23.599 PM","0.78606"
"222","1/28/2020 12:52:23.600 PM","0.78459"
"223","1/28/2020 12:52:23.601 PM","0.78335"
"224","1/28/2020 12:52:23.602 PM","0.78537"
"225","1/28/2020 12:52:23.603 PM","0.78670"
"226","1/28/2020 12:52:23.604 PM","0.78767"
"227","1/28/2020 12:52:23.605 PM","0.78555"
"228","1/28/2020 12:52:23.606 PM","0.78420"
"229","1/28/2020 12:52:23.607 PM","0.78559"
"230","1/28/2020 12:52:23.608 PM","0.78605"
"231","1/28/2020 12:52:23.609 PM","0.78686"
"232","1/28/2020 12:52:23.610 PM","0.78835"
"233","1/28/2020 12:52:23.611 PM","0.78609"
"234","1/28/2020 12:52:23.612 PM","0.78632"
"235","1/28/2020 12:52:23.613 PM","0.78725"
"236","1/28/2020 12:52:23.614 PM","0.78489"
"237","1/28/2020 12:52:23.615 PM","0.78530"
"238","1/28/2020 12:52:23.616 PM","0.78513"
"239","1/28/2020 12:52:23.617 PM","0.78394"
"240","1/28/2020 12:52:23.618 PM","0.78432"
"241","1/28/2020 12:52:23.619 PM","0.78554"
"242","1/28/2020 12:52:23.620 PM","0.78519"
"243","1/28/2020 12:52:23.621 PM","0.78409"
"244","1/28/2020 12:52:23.622 PM","0.78281"
"245","1/28/2020 12:52:23.623 PM","0.78600"
"246","1/28/2020 12:52:23.624 PM","0.78519"
"247","1/28/2020 12:52:23.625 PM","0.78453"
"248","1/28/2020 12:52:23.626 PM","0.78580"
"249","1/28/2020 12:52:23.627 PM","0.78588"
"250","1/28/2020 12:52:23.628 PM","0.78369"
"251","1/28/2020 12:52:23.629 PM","0.78727"
"252","1/28/2020 12:52:23.630 PM","0.78705"
"253","1/28/2020 12:52:23.631 PM","0.78525"
"254","1/28/2020 12:52:23.632 PM","0.78475"
"255","1/28/2020 12:52:23.633 PM","0.78500"
"256","1/28/2020 12:52:23.634 PM","0.78458"
"257","1/28/2020 12:52:23.635 PM","0.78381"
"258","1/28/2020 12:52:23.636 PM","0.78426"
"259","1/28/2020 12:52:23.637 PM","0.78432"
"260","1/28/2020 12:52:23.638 PM","0.78384"
"261","1/28/2020 12:52:23.639 PM","0.78392"
"262","1/28/2020 12:52:23.640 PM","0.78542"
"263","1/28/2020 12:52:23.641 PM","0.78450"
"264","1/28/2020 12:52:23.642 PM","0.78601"
"265","1/28/2020 12:52:23.643 PM","0.78634"
"266","1/28/2020 12:52:23.644 PM","0.78568"
"267","1/28/2020 12:52:23.645 PM","0.78538"
"268","1/28/2020 12:52:23.646 PM","0.78540"
"269","1/28/2020 12:52:23.647 PM","0.78473"
"270","1/28/2020 12:52:23.648 PM","0.78531"
"271","1/28/2020 12:52:23.649 PM","0.78503"
"272","1/28/2020 12:52:23.650 PM","0.78565"
"273","1/28/2020 12:52:23.651 PM","0.78607"
"274","1/28/2020 12:52:23.652 PM","0.78406"
"275","1/28/2020 12:52:23.653 PM","0.78588"
"276","1/28/2020 12:52:23.654 PM","0.78466"
"277","1/28/2020 12:52:23.655 PM","0.78487"
"278","1/28/2020 12:52:23.656 PM","0.78549"
"279","1/28/2020 12:52:23.657 PM","0.78743"
"280","1/28/2020 12:52:23.658 PM","0.78689"
"281","1/28/2020 12:52:23.659 PM","0.78796"
"282","1/28/2020 12:52:23.660 PM","0.78666"
"283","1/28/2020 12:52:23.661 PM","0.78674"
"284","1/28/2020 12:52:23.662 PM","0.78714"
"285","1/28/2020 12:52:23.663 PM","0.78768"
"286","1/28/2020 12:52:23.664 PM","0.78632"
"287","1/28/2020 12:52:23.665 PM","0.78826"
"288","1/28/2020 12:52:23.666 PM","0.78774"
"289","1/28/2020 12:52:23.667 PM","0.78791"
"290","1/28/2020 12:52:23.668 PM","0.78595"
"291","1/28/2020 12:52:23.669 PM","0.78568"
"292","1/28/2020 12:52:23.670 PM","0.78703"
"293","1/28/2020 12:52:23.671 PM","0.78746"
"294","1/28/2020 12:52:23.672 PM","0.78909"
"295","1/28/2020 12:52:23.673 PM","0.78630"
"296","1/28/2020 12:52:23.674 PM","0.78849"
"297","1/28/2020 12:52:23.675 PM","0.78767"
"298","1/28/2020 12:52:23.676 PM","0.78812"
"299","1/28/2020 12:52:23.677 PM","0.78737"
"300","1/28/2020 12:52:23.678 PM","0.78586"
"301","1/28/2020 12:52:23.679 PM","0.78803"
"302","1/28/2020 12:52:23.680 PM","0.78681"
"303","1/28/2020 12:52:23.681 PM","0.78743"
"304","1/28/2020 12:52:23.682 PM","0.78646"
"305","1/28/2020 12:52:23.683 PM","0.78646"
"306","1/28/2020 12:52:23.684 PM","0.78480"
"307","1/28/2020 12:52:23.685 PM","0.78531"
"308","1/28/2020 12:52:23.686 PM","0.78586"
"309","1/28/2020 12:52:23.687 PM","0.78533"
"310","1/28/2020 12:52:23.688 PM","0.78581"
"311","1/28/2020 12:52:23.689 PM","0.78634"
"312","1/28/2020 12:52:23.690 PM","0.78702"
"313","1/28/2020 12:52:23.691 PM","0.78714"
"314","1/28/2020 12:52:23.692 PM","0.78519"
"315","1/28/2020 12:52:23.693 PM","0.78634"
"316","1/28/2020 12:52:23.694 PM","0.78767"
"317","1/28/2020 12:52:23.695 PM","0.78582"
"318","1/28/2020 12:52:23.696 PM","0.78776"
"319","1/28/2020 12:52:23.697 PM","0.78684"
"320","1/28/2020 12:52:23.698 PM","0.78680"
"321","1/28/2020 12:52:23.699 PM","0.78520"
"322","1/28/2020 12:52:23.700 PM","0.78595"
"323","1/28/2020 12:52:23.701 PM","0.78618"
"324","1/28/2020 12:52:23.702 PM","0.78524"
"325","1/28/2020 12:52:23.703 PM","0.78411"
"326","1/28/2020 12:52:23.704 PM","0.78553"
"327","1/28/2020 12:52:23.705 PM","0.78594"
"328","1/28/2020 12:52:23.706 PM","0.78567"
"329","1/28/2020 12:52:23.707 PM","0.78598"
"330","1/28/2020 12:52:23.708 PM","0.78510"
"331","1/28/2020 12:52:23.709 PM","0.78320"
"332","1/28/2020 12:52:23.710 PM","0.78565"
"333","1/28/2020 12:52:23.711 PM","0.78747"
"334","1/28/2020 12:52:23.712 PM","0.78575"
"335","1/28/2020 12:52:23.713 PM","0.78646"
"336","1/28/2020 12:52:23.714 PM","0.78454"
"337","1/28/2020 12:52:23.715 PM","0.78548"
"338","1/28/2020 12:52:23.716 PM","0.78581"
"339","1/28/2020 12:52:23.717 PM","0.78469"
"340","1/28/2020 12:52:23.718 PM","0.78437"
"341","1/28/2020 12:52:23.719 PM","0.78407"
"342","1/28/2020 12:52:23.720 PM","0.78304"
"343","1/28/2020 12:52:23.721 PM","0.78596"
"344","1/28/2020 12:52:23.722 PM","0.78618"
"345","1/28/2020 12:52:23.723 PM","0.78510"
"346","1/28/2020 12:52:23.724 PM","0.78541"
"347","1/28/2020 12:52:23.725 PM","0.78578"
"348","1/28/2020 12:52:23.726 PM","0.78531"
"349","1/28/2020 12:52:23.727 PM","0.78547"
"350","1/28/2020 12:52:23.728 PM","0.78519"
"351","1/28/2020 12:52:23.729 PM","0.78413"
"352","1/28/2020 12:52:23.730 PM","0.78636"
"353","1/28/2020 12:52:23.731 PM","0.78588"
"354","1/28/2020 12:52:23.732 PM","0.78573"
"355","1/28/2020 12:52:23.733 PM","0.78571"
"356","1/28/2020 12:52:23.734 PM","0.78443"
"357","1/28/2020 12:52:23.735 PM","0.78528"
"358","1/28/2020 12:52:23.736 PM","0.78638"
"359","1/28/2020 12:52:23.737 PM","0.78592"
"360","1/28/2020 12:52:23.738 PM","0.78605"
"361","1/28/2020 12:52:23.739 PM","0.78558"
"362","1/28/2020 12:52:23.740 PM","0.78699"
"363","1/28/2020 12:52:23.741 PM","0.78549"
"364","1/28/2020 12:52:23.742 PM","0.78563"
"365","1/28/2020 12:52:23.743 PM","0.78448"
"366","1/28/2020 12:52:23.744 PM","0.78768"
"367","1/28/2020 12:52:23.745 PM","0.78789"
"368","1/28/2020 12:52:23.746 PM","0.78755"
"369","1/28/2020 12:52:23.747 PM","0.78591"
"370","1/28/2020 12:52:23.748 PM","0.78816"
"371","1/28/2020 12:52:23.749 PM","0.78615"
"372","1/28/2020 12:52:23.750 PM","0.78612"
"373","1/28/2020 12:52:23.751 PM","0.78621"
"374","1/28/2020 12:52:23.752 PM","0.78588"
"375","1/28/2020 12:52:23.753 PM","0.78696"
"376","1/28/2020 12:52:23.754 PM","0.78585"
"377","1/28/2020 12:52:23.755 PM","0.78744"
"378","1/28/2020 12:52:23.756 PM","0.78600"
"379","1/28/2020 12:52:23.757 PM","0.78514"
"380","1/28/2020 12:52:23.758 PM","0.78642"
"381","1/28/2020 12:52:23.759 PM","0.78571"
"382","1/28/2020 12:52:23.760 PM","0.78648"
"383","1/28/2020 12:52:23.761 PM","0.78589"
"384","1/28/2020 12:52:23.762 PM","0.78685"
"385","1/28/2020 12:52:23.763 PM","0.78686"
"386","1/28/2020 12:52:23.764 PM","0.78509"
"387","1/28/2020 12:52:23.765 PM","0.78509"
"388","1/28/2020 12:52:23.766 PM","0.78737"
"389","1/28/2020 12:52:23.767 PM","0.78580"
"390","1/28/2020 12:52:23.768 PM","0.78605"
"391","1/28/2020 12:52:23.769 PM","0.78421"
"392","1/28/2020 12:52:23.770 PM","0.78378"
"393","1/28/2020 12:52:23.771 PM","0.78268"
"394","1/28/2020 12:52:23.772 PM","0.78434"
"395","1/28/2020 12:52:23.773 PM","0.78379"
"396","1/28/2020 12:52:23.774 PM","0.78524"
"397","1/28/2020 12:52:23.775 PM","0.78479"
"398","1/28/2020 12:52:23.776 PM","0.78601"
"399","1/28/2020 12:52:23.777 PM","0.78473"
"400","1/28/2020 12:52:23.778 PM","0.78488"
"401","1/28/2020 12:52:23.779 PM","0.78420"
"402","1/28/2020 12:52:23.780 PM","0.78471"
"403","1/28/2020 12:52:23.781 PM","0.78448"
"404","1/28/2020 12:52:23.782 PM","0.78524"
"405","1/28/2020 12:52:23.783 PM","0.78410"
"406","1/28/2020 12:52:23.784 PM","0.78455"
"407","1/28/2020 12:52:23.785 PM","0.78408"
"408","1/28/2020 12:52:23.786 PM","0.78372"
"409","1/28/2020 12:52:23.787 PM","0.78533"
"410","1/28/2020 12:52:23.788 PM","0.78496"
"411","1/28/2020 12:52:23.789 PM","0.78404"
"412","1/28/2020 12:52:23.790 PM","0.78498"
"413","1/28/2020 12:52:23.791 PM","0.78286"
"414","1/28/2020 12:52:23.792 PM","0.78545"
"415","1/28/2020 12:52:23.793 PM","0.78439"
"416","1/28/2020 12:52:23.794 PM","0.78435"
"417","1/28/2020 12:52:23.795 PM","0.78438"
"418","1/28/2020 12:52:23.796 PM","0.78332"
"419","1/28/2020 12:52:23.797 PM","0.78524"
"420","1/28/2020 12:52:23.798 PM","0.78612"
"421","1/28/2020 12:52:23.799 PM","0.78497"
"422","1/28/2020 12:52:23.800 PM","0.78490"
"423","1/28/2020 12:52:23.801 PM","0.78445"
"424","1/28/2020 12:52:23.802 PM","0.78371"
"425","1/28/2020 12:52:23.803 PM","0.78399"
"426","1/28/2020 12:52:23.804 PM","0.78401"
"427","1/28/2020 12:52:23.805 PM","0.78439"
"428","1/28/2020 12:52:23.806 PM","0.78497"
"429","1/28/2020 12:52:23.807 PM","0.78349"
"430","1/28/2020 12:52:23.808 PM","0.78577"
"431","1/28/2020 12:52:23.809 PM","0.78396"
"432","1/28/2020 12:52:23.810 PM","0.78277"
"433","1/28/2020 12:52:23.811 PM","0.78462"
"434","1/28/2020 12:52:23.812 PM","0.78501"
"435","1/28/2020 12:52:23.813 PM","0.78453"
"436","1/28/2020 12:52:23.814 PM","0.78480"
"437","1/28/2020 12:52:23.815 PM","0.78370"
"438","1/28/2020 12:52:23.816 PM","0.78376"
"439","1/28/2020 12:52:23.817 PM","0.78381"
"440","1/28/2020 12:52:23.818 PM","0.78368"
"441","1/28/2020 12:52:23.819 PM","0.78395"
"442","1/28/2020 12:52:23.820 PM","0.78349"
"443","1/28/2020 12:52:23.821 PM","0.78507"
"444","1/28/2020 12:52:23.822 PM","0.78536"
"445","1/28/2020 12:52:23.823 PM","0.78470"
"446","1/28/2020 12:52:23.824 PM","0.78404"
"447","1/28/2020 12:52:23.825 PM","0.78521"
"448","1/28/2020 12:52:23.826 PM","0.78551"
"449","1/28/2020 12:52:23.827 PM","0.78540"
"450","1/28/2020 12:52:23.828 PM","0.78457"
"451","1/28/2020 12:52:23.829 PM","0.78533"
"452","1/28/2020 12:52:23.830 PM","0.78570"
"453","1/28/2020 12:52:23.831 PM","0.78676"
"454","1/28/2020 12:52:23.832 PM","0.78502"
"455","1/28/2020 12:52:23.833 PM","0.78559"
"456","1/28/2020 12:52:23.834 PM","0.78382"
"457","1/28/2020 12:52:23.835 PM","0.78349"
"458","1/28/2020 12:52:23.836 PM","0.78415"
"459","1/28/2020 12:52:23.837 PM","0.78447"
"460","1/28/2020 12:52:23.838 PM","0.78399"
"461","1/28/2020 12:52:23.839 PM","0.78337"
"462","1/28/2020 12:52:23.840 PM","0.78364"
"463","1/28/2020 12:52:23.841 PM","0.78519"
"464","1/28/2020 12:52:23.842 PM","0.78368"
"465","1/28/2020 12:52:23.843 PM","0.78373"
"466","1/28/2020 12:52:23.844 PM","0.78481"
"467","1/28/2020 12:52:23.845 PM","0.78472"
"468","1/28/2020 12:52:23.846 PM","0.78377"
"469","1/28/2020 12:52:23.847 PM","0.78359"
"470","1/28/2020 12:52:23.848 PM","0.78238"
"471","1/28/2020 12:52:23.849 PM","0.78501"
"472","1/28/2020 12:52:23.850 PM","0.78458"
"473","1/28/2020 12:52:23.851 PM","0.78476"
"474","1/28/2020 12:52:23.852 PM","0.78432"
"475","1/28/2020 12:52:23.853 PM","0.78399"
"476","1/28/2020 12:52:23.854 PM","0.78286"
"477","1/28/2020 12:52:23.855 PM","0.78480"
"478","1/28/2020 12:52:23.856 PM","0.78404"
"479","1/28/2020 12:52:23.857 PM","0.78447"
"480","1/28/2020 12:52:23.858 PM","0.78320"
"481","1/28/2020 12:52:23.859 PM","0.78401"
"482","1/28/2020 12:52:23.860 PM","0.78439"
"483","1/28/2020 12:52:23.861 PM","0.78355"
"484","1/28/2020 12:52:23.862 PM","0.78395"
"485","1/28/2020 12:52:23.863 PM","0.78399"
"486","1/28/2020 12:52:23.864 PM","0.78419"
"487","1/28/2020 12:52:23.865 PM","0.78375"
"488","1/28/2020 12:52:23.866 PM","0.78451"
"489","1/28/2020 12:52:23.867 PM","0.78430"
"490","1/28/2020 12:52:23.868 PM","0.78180"
"491","1/28/2020 12:52:23.869 PM","0.78165"
"492","1/28/2020 12:52:23.870 PM","0.78341"
"493","1/28/2020 12:52:23.871 PM","0.78344"
"494","1/28/2020 12:52:23.872 PM","0.78414"
"495","1/28/2020 12:52:23.873 PM","0.78246"
"496","1/28/2020 12:52:23.874 PM","0.78381"
"497","1/28/2020 12:52:23.875 PM","0.78331"
"498","1/28/2020 12:52:23.876 PM","0.78570"
"499","1/28/2020 12:52:23.877 PM","0.78452"
"500","1/28/2020 12:52:23.878 PM","0.78434"
"501","1/28/2020 12:52:23.879 PM","0.78626"
"502","1/28/2020 12:52:23.880 PM","0.78412"
"503","1/28/2020 12:52:23.881 PM","0.78299"
"504","1/28/2020 12:52:23.882 PM","0.78546"
"505","1/28/2020 12:52:23.883 PM","0.78562"
"506","1/28/2020 12:52:23.884 PM","0.78333"
"507","1/28/2020 12:52:23.885 PM","0.78566"
"508","1/28/2020 12:52:23.886 PM","0.78588"
