"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 10287"
"Start Time: 1/28/2020 12:35:42.710 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"114","1/28/2020 12:35:42.824 PM","1.08517"
"115","1/28/2020 12:35:42.825 PM","1.08662"
"116","1/28/2020 12:35:42.826 PM","1.08458"
"117","1/28/2020 12:35:42.827 PM","1.08510"
"118","1/28/2020 12:35:42.828 PM","1.08600"
"119","1/28/2020 12:35:42.829 PM","1.08590"
"120","1/28/2020 12:35:42.830 PM","1.08439"
"121","1/28/2020 12:35:42.831 PM","1.08465"
"122","1/28/2020 12:35:42.832 PM","1.08694"
"123","1/28/2020 12:35:42.833 PM","1.08299"
"124","1/28/2020 12:35:42.834 PM","1.08566"
"125","1/28/2020 12:35:42.835 PM","1.08479"
"126","1/28/2020 12:35:42.836 PM","1.08493"
"127","1/28/2020 12:35:42.837 PM","1.08500"
"128","1/28/2020 12:35:42.838 PM","1.08523"
"129","1/28/2020 12:35:42.839 PM","1.08436"
"130","1/28/2020 12:35:42.840 PM","1.08592"
"131","1/28/2020 12:35:42.841 PM","1.08715"
"132","1/28/2020 12:35:42.842 PM","1.08412"
"133","1/28/2020 12:35:42.843 PM","1.08456"
"134","1/28/2020 12:35:42.844 PM","1.08618"
"135","1/28/2020 12:35:42.845 PM","1.08552"
"136","1/28/2020 12:35:42.846 PM","1.08533"
"137","1/28/2020 12:35:42.847 PM","1.08584"
"138","1/28/2020 12:35:42.848 PM","1.08501"
"139","1/28/2020 12:35:42.849 PM","1.08466"
"140","1/28/2020 12:35:42.850 PM","1.08697"
"141","1/28/2020 12:35:42.851 PM","1.08460"
"142","1/28/2020 12:35:42.852 PM","1.08524"
"143","1/28/2020 12:35:42.853 PM","1.08494"
"144","1/28/2020 12:35:42.854 PM","1.08421"
"145","1/28/2020 12:35:42.855 PM","1.08560"
"146","1/28/2020 12:35:42.856 PM","1.08474"
"147","1/28/2020 12:35:42.857 PM","1.08595"
"148","1/28/2020 12:35:42.858 PM","1.08587"
"149","1/28/2020 12:35:42.859 PM","1.08533"
"150","1/28/2020 12:35:42.860 PM","1.08307"
"151","1/28/2020 12:35:42.861 PM","1.08651"
"152","1/28/2020 12:35:42.862 PM","1.08573"
"153","1/28/2020 12:35:42.863 PM","1.08459"
"154","1/28/2020 12:35:42.864 PM","1.08554"
"155","1/28/2020 12:35:42.865 PM","1.08596"
"156","1/28/2020 12:35:42.866 PM","1.08523"
"157","1/28/2020 12:35:42.867 PM","1.08524"
"158","1/28/2020 12:35:42.868 PM","1.08619"
"159","1/28/2020 12:35:42.869 PM","1.08610"
"160","1/28/2020 12:35:42.870 PM","1.08615"
"161","1/28/2020 12:35:42.871 PM","1.08503"
"162","1/28/2020 12:35:42.872 PM","1.08498"
"163","1/28/2020 12:35:42.873 PM","1.08654"
"164","1/28/2020 12:35:42.874 PM","1.08590"
"165","1/28/2020 12:35:42.875 PM","1.08640"
"166","1/28/2020 12:35:42.876 PM","1.08558"
"167","1/28/2020 12:35:42.877 PM","1.08581"
"168","1/28/2020 12:35:42.878 PM","1.08566"
"169","1/28/2020 12:35:42.879 PM","1.08587"
"170","1/28/2020 12:35:42.880 PM","1.08567"
"171","1/28/2020 12:35:42.881 PM","1.08603"
"172","1/28/2020 12:35:42.882 PM","1.08592"
"173","1/28/2020 12:35:42.883 PM","1.08650"
"174","1/28/2020 12:35:42.884 PM","1.08526"
"175","1/28/2020 12:35:42.885 PM","1.08669"
"176","1/28/2020 12:35:42.886 PM","1.08670"
"177","1/28/2020 12:35:42.887 PM","1.08508"
"178","1/28/2020 12:35:42.888 PM","1.08440"
"179","1/28/2020 12:35:42.889 PM","1.08534"
"180","1/28/2020 12:35:42.890 PM","1.08543"
"181","1/28/2020 12:35:42.891 PM","1.08510"
"182","1/28/2020 12:35:42.892 PM","1.08468"
"183","1/28/2020 12:35:42.893 PM","1.08570"
"184","1/28/2020 12:35:42.894 PM","1.08524"
"185","1/28/2020 12:35:42.895 PM","1.08284"
"186","1/28/2020 12:35:42.896 PM","1.08505"
"187","1/28/2020 12:35:42.897 PM","1.08532"
"188","1/28/2020 12:35:42.898 PM","1.08596"
"189","1/28/2020 12:35:42.899 PM","1.08556"
"190","1/28/2020 12:35:42.900 PM","1.08541"
"191","1/28/2020 12:35:42.901 PM","1.08477"
"192","1/28/2020 12:35:42.902 PM","1.08464"
"193","1/28/2020 12:35:42.903 PM","1.08491"
"194","1/28/2020 12:35:42.904 PM","1.08375"
"195","1/28/2020 12:35:42.905 PM","1.08496"
"196","1/28/2020 12:35:42.906 PM","1.08318"
"197","1/28/2020 12:35:42.907 PM","1.08472"
"198","1/28/2020 12:35:42.908 PM","1.08500"
"199","1/28/2020 12:35:42.909 PM","1.08410"
"200","1/28/2020 12:35:42.910 PM","1.08555"
