"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 2415"
"Start Time: 1/28/2020 12:52:56.022 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"0","1/28/2020 12:52:56.022 PM","0.79944"
"1","1/28/2020 12:52:56.023 PM","0.79782"
"2","1/28/2020 12:52:56.024 PM","0.79756"
"3","1/28/2020 12:52:56.025 PM","0.80012"
"4","1/28/2020 12:52:56.026 PM","0.79867"
"5","1/28/2020 12:52:56.027 PM","0.79923"
"6","1/28/2020 12:52:56.028 PM","0.79966"
"7","1/28/2020 12:52:56.029 PM","0.79815"
"8","1/28/2020 12:52:56.030 PM","0.80040"
"9","1/28/2020 12:52:56.031 PM","0.79776"
"10","1/28/2020 12:52:56.032 PM","0.79870"
"11","1/28/2020 12:52:56.033 PM","0.79855"
"12","1/28/2020 12:52:56.034 PM","0.79920"
"13","1/28/2020 12:52:56.035 PM","0.79811"
"14","1/28/2020 12:52:56.036 PM","0.79799"
"15","1/28/2020 12:52:56.037 PM","0.79836"
"16","1/28/2020 12:52:56.038 PM","0.79835"
"17","1/28/2020 12:52:56.039 PM","0.79746"
"18","1/28/2020 12:52:56.040 PM","0.79888"
"19","1/28/2020 12:52:56.041 PM","0.79744"
"20","1/28/2020 12:52:56.042 PM","0.79807"
"21","1/28/2020 12:52:56.043 PM","0.79900"
"22","1/28/2020 12:52:56.044 PM","0.79857"
"23","1/28/2020 12:52:56.045 PM","0.79662"
"24","1/28/2020 12:52:56.046 PM","0.79831"
"25","1/28/2020 12:52:56.047 PM","0.79860"
"26","1/28/2020 12:52:56.048 PM","0.79776"
"27","1/28/2020 12:52:56.049 PM","0.79862"
"28","1/28/2020 12:52:56.050 PM","0.79899"
"29","1/28/2020 12:52:56.051 PM","0.79759"
"30","1/28/2020 12:52:56.052 PM","0.79820"
"31","1/28/2020 12:52:56.053 PM","0.79821"
"32","1/28/2020 12:52:56.054 PM","0.79808"
"33","1/28/2020 12:52:56.055 PM","0.79999"
"34","1/28/2020 12:52:56.056 PM","0.79876"
"35","1/28/2020 12:52:56.057 PM","0.79930"
"36","1/28/2020 12:52:56.058 PM","0.80131"
"37","1/28/2020 12:52:56.059 PM","0.79878"
"38","1/28/2020 12:52:56.060 PM","0.79992"
"39","1/28/2020 12:52:56.061 PM","0.80010"
"40","1/28/2020 12:52:56.062 PM","0.80124"
"41","1/28/2020 12:52:56.063 PM","0.80197"
"42","1/28/2020 12:52:56.064 PM","0.80137"
"43","1/28/2020 12:52:56.065 PM","0.80142"
"44","1/28/2020 12:52:56.066 PM","0.80250"
"45","1/28/2020 12:52:56.067 PM","0.80070"
"46","1/28/2020 12:52:56.068 PM","0.80227"
"47","1/28/2020 12:52:56.069 PM","0.80254"
"48","1/28/2020 12:52:56.070 PM","0.80314"
"49","1/28/2020 12:52:56.071 PM","0.80356"
"50","1/28/2020 12:52:56.072 PM","0.80126"
"51","1/28/2020 12:52:56.073 PM","0.80407"
"52","1/28/2020 12:52:56.074 PM","0.80449"
"53","1/28/2020 12:52:56.075 PM","0.80312"
"54","1/28/2020 12:52:56.076 PM","0.80167"
"55","1/28/2020 12:52:56.077 PM","0.80153"
"56","1/28/2020 12:52:56.078 PM","0.80180"
"57","1/28/2020 12:52:56.079 PM","0.80111"
"58","1/28/2020 12:52:56.080 PM","0.80135"
"59","1/28/2020 12:52:56.081 PM","0.80206"
"60","1/28/2020 12:52:56.082 PM","0.80080"
"61","1/28/2020 12:52:56.083 PM","0.80098"
"62","1/28/2020 12:52:56.084 PM","0.80059"
"63","1/28/2020 12:52:56.085 PM","0.80159"
"64","1/28/2020 12:52:56.086 PM","0.80077"
"65","1/28/2020 12:52:56.087 PM","0.80163"
"66","1/28/2020 12:52:56.088 PM","0.80249"
"67","1/28/2020 12:52:56.089 PM","0.80217"
"68","1/28/2020 12:52:56.090 PM","0.80141"
"69","1/28/2020 12:52:56.091 PM","0.80127"
"70","1/28/2020 12:52:56.092 PM","0.80235"
"71","1/28/2020 12:52:56.093 PM","0.80314"
"72","1/28/2020 12:52:56.094 PM","0.80035"
"73","1/28/2020 12:52:56.095 PM","0.80016"
"74","1/28/2020 12:52:56.096 PM","0.80323"
"75","1/28/2020 12:52:56.097 PM","0.80300"
"76","1/28/2020 12:52:56.098 PM","0.80121"
"77","1/28/2020 12:52:56.099 PM","0.79954"
"78","1/28/2020 12:52:56.100 PM","0.80018"
"79","1/28/2020 12:52:56.101 PM","0.79950"
"80","1/28/2020 12:52:56.102 PM","0.80098"
"81","1/28/2020 12:52:56.103 PM","0.80015"
"82","1/28/2020 12:52:56.104 PM","0.80015"
"83","1/28/2020 12:52:56.105 PM","0.80171"
"84","1/28/2020 12:52:56.106 PM","0.80136"
"85","1/28/2020 12:52:56.107 PM","0.80010"
"86","1/28/2020 12:52:56.108 PM","0.80211"
"87","1/28/2020 12:52:56.109 PM","0.80095"
"88","1/28/2020 12:52:56.110 PM","0.80031"
"89","1/28/2020 12:52:56.111 PM","0.80068"
"90","1/28/2020 12:52:56.112 PM","0.80029"
"91","1/28/2020 12:52:56.113 PM","0.80041"
"92","1/28/2020 12:52:56.114 PM","0.80065"
"93","1/28/2020 12:52:56.115 PM","0.79856"
"94","1/28/2020 12:52:56.116 PM","0.79972"
"95","1/28/2020 12:52:56.117 PM","0.79943"
"96","1/28/2020 12:52:56.118 PM","0.80114"
"97","1/28/2020 12:52:56.119 PM","0.80002"
"98","1/28/2020 12:52:56.120 PM","0.80147"
"99","1/28/2020 12:52:56.121 PM","0.80098"
"100","1/28/2020 12:52:56.122 PM","0.80115"
"101","1/28/2020 12:52:56.123 PM","0.79967"
"102","1/28/2020 12:52:56.124 PM","0.79978"
"103","1/28/2020 12:52:56.125 PM","0.79886"
"104","1/28/2020 12:52:56.126 PM","0.80038"
"105","1/28/2020 12:52:56.127 PM","0.79933"
"106","1/28/2020 12:52:56.128 PM","0.79975"
"107","1/28/2020 12:52:56.129 PM","0.79927"
"108","1/28/2020 12:52:56.130 PM","0.79980"
"109","1/28/2020 12:52:56.131 PM","0.79975"
"110","1/28/2020 12:52:56.132 PM","0.79805"
"111","1/28/2020 12:52:56.133 PM","0.79831"
"112","1/28/2020 12:52:56.134 PM","0.79746"
"113","1/28/2020 12:52:56.135 PM","0.79784"
"114","1/28/2020 12:52:56.136 PM","0.79883"
