"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 3727"
"Start Time: 1/28/2020 12:54:52.777 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"43","1/28/2020 12:54:52.820 PM","0.48942"
"44","1/28/2020 12:54:52.821 PM","0.49017"
"45","1/28/2020 12:54:52.822 PM","0.49184"
"46","1/28/2020 12:54:52.823 PM","0.49039"
"47","1/28/2020 12:54:52.824 PM","0.49038"
"48","1/28/2020 12:54:52.825 PM","0.49086"
"49","1/28/2020 12:54:52.826 PM","0.48983"
"50","1/28/2020 12:54:52.827 PM","0.49109"
"51","1/28/2020 12:54:52.828 PM","0.49104"
"52","1/28/2020 12:54:52.829 PM","0.49109"
"53","1/28/2020 12:54:52.830 PM","0.49193"
"54","1/28/2020 12:54:52.831 PM","0.49200"
"55","1/28/2020 12:54:52.832 PM","0.49186"
"56","1/28/2020 12:54:52.833 PM","0.49132"
"57","1/28/2020 12:54:52.834 PM","0.49043"
"58","1/28/2020 12:54:52.835 PM","0.49192"
"59","1/28/2020 12:54:52.836 PM","0.49119"
"60","1/28/2020 12:54:52.837 PM","0.49163"
"61","1/28/2020 12:54:52.838 PM","0.49057"
"62","1/28/2020 12:54:52.839 PM","0.49203"
"63","1/28/2020 12:54:52.840 PM","0.48995"
"64","1/28/2020 12:54:52.841 PM","0.49023"
"65","1/28/2020 12:54:52.842 PM","0.49147"
"66","1/28/2020 12:54:52.843 PM","0.49217"
"67","1/28/2020 12:54:52.844 PM","0.49111"
"68","1/28/2020 12:54:52.845 PM","0.49148"
"69","1/28/2020 12:54:52.846 PM","0.49097"
"70","1/28/2020 12:54:52.847 PM","0.49207"
"71","1/28/2020 12:54:52.848 PM","0.49295"
"72","1/28/2020 12:54:52.849 PM","0.49062"
"73","1/28/2020 12:54:52.850 PM","0.49100"
"74","1/28/2020 12:54:52.851 PM","0.48971"
"75","1/28/2020 12:54:52.852 PM","0.49139"
"76","1/28/2020 12:54:52.853 PM","0.49053"
"77","1/28/2020 12:54:52.854 PM","0.49029"
"78","1/28/2020 12:54:52.855 PM","0.49026"
"79","1/28/2020 12:54:52.856 PM","0.49137"
"80","1/28/2020 12:54:52.857 PM","0.48961"
"81","1/28/2020 12:54:52.858 PM","0.49119"
"82","1/28/2020 12:54:52.859 PM","0.49156"
"83","1/28/2020 12:54:52.860 PM","0.49009"
"84","1/28/2020 12:54:52.861 PM","0.49152"
"85","1/28/2020 12:54:52.862 PM","0.49251"
"86","1/28/2020 12:54:52.863 PM","0.49111"
"87","1/28/2020 12:54:52.864 PM","0.49192"
"88","1/28/2020 12:54:52.865 PM","0.49148"
"89","1/28/2020 12:54:52.866 PM","0.49087"
"90","1/28/2020 12:54:52.867 PM","0.49036"
"91","1/28/2020 12:54:52.868 PM","0.49009"
"92","1/28/2020 12:54:52.869 PM","0.49282"
"93","1/28/2020 12:54:52.870 PM","0.49199"
"94","1/28/2020 12:54:52.871 PM","0.49046"
"95","1/28/2020 12:54:52.872 PM","0.49034"
"96","1/28/2020 12:54:52.873 PM","0.49066"
"97","1/28/2020 12:54:52.874 PM","0.49210"
"98","1/28/2020 12:54:52.875 PM","0.49149"
"99","1/28/2020 12:54:52.876 PM","0.49124"
"100","1/28/2020 12:54:52.877 PM","0.49141"
"101","1/28/2020 12:54:52.878 PM","0.49242"
"102","1/28/2020 12:54:52.879 PM","0.49067"
"103","1/28/2020 12:54:52.880 PM","0.49027"
"104","1/28/2020 12:54:52.881 PM","0.48959"
"105","1/28/2020 12:54:52.882 PM","0.49085"
"106","1/28/2020 12:54:52.883 PM","0.49058"
"107","1/28/2020 12:54:52.884 PM","0.48905"
"108","1/28/2020 12:54:52.885 PM","0.49103"
"109","1/28/2020 12:54:52.886 PM","0.48975"
"110","1/28/2020 12:54:52.887 PM","0.48944"
"111","1/28/2020 12:54:52.888 PM","0.49206"
"112","1/28/2020 12:54:52.889 PM","0.49189"
"113","1/28/2020 12:54:52.890 PM","0.49121"
"114","1/28/2020 12:54:52.891 PM","0.48993"
"115","1/28/2020 12:54:52.892 PM","0.49133"
"116","1/28/2020 12:54:52.893 PM","0.49008"
"117","1/28/2020 12:54:52.894 PM","0.49166"
"118","1/28/2020 12:54:52.895 PM","0.49071"
"119","1/28/2020 12:54:52.896 PM","0.49198"
"120","1/28/2020 12:54:52.897 PM","0.49059"
"121","1/28/2020 12:54:52.898 PM","0.49065"
"122","1/28/2020 12:54:52.899 PM","0.49122"
"123","1/28/2020 12:54:52.900 PM","0.49170"
"124","1/28/2020 12:54:52.901 PM","0.49106"
"125","1/28/2020 12:54:52.902 PM","0.49340"
"126","1/28/2020 12:54:52.903 PM","0.49101"
"127","1/28/2020 12:54:52.904 PM","0.49064"
"128","1/28/2020 12:54:52.905 PM","0.49075"
"129","1/28/2020 12:54:52.906 PM","0.49192"
"130","1/28/2020 12:54:52.907 PM","0.48988"
"131","1/28/2020 12:54:52.908 PM","0.49052"
"132","1/28/2020 12:54:52.909 PM","0.49131"
"133","1/28/2020 12:54:52.910 PM","0.49025"
"134","1/28/2020 12:54:52.911 PM","0.49058"
"135","1/28/2020 12:54:52.912 PM","0.49099"
"136","1/28/2020 12:54:52.913 PM","0.48890"
"137","1/28/2020 12:54:52.914 PM","0.49068"
"138","1/28/2020 12:54:52.915 PM","0.49032"
"139","1/28/2020 12:54:52.916 PM","0.49130"
"140","1/28/2020 12:54:52.917 PM","0.49023"
"141","1/28/2020 12:54:52.918 PM","0.49061"
"142","1/28/2020 12:54:52.919 PM","0.48940"
"143","1/28/2020 12:54:52.920 PM","0.49083"
"144","1/28/2020 12:54:52.921 PM","0.49100"
"145","1/28/2020 12:54:52.922 PM","0.49153"
"146","1/28/2020 12:54:52.923 PM","0.49035"
"147","1/28/2020 12:54:52.924 PM","0.49048"
"148","1/28/2020 12:54:52.925 PM","0.49021"
"149","1/28/2020 12:54:52.926 PM","0.48946"
"150","1/28/2020 12:54:52.927 PM","0.49027"
"151","1/28/2020 12:54:52.928 PM","0.49000"
"152","1/28/2020 12:54:52.929 PM","0.49227"
"153","1/28/2020 12:54:52.930 PM","0.49196"
"154","1/28/2020 12:54:52.931 PM","0.49154"
"155","1/28/2020 12:54:52.932 PM","0.49063"
"156","1/28/2020 12:54:52.933 PM","0.49044"
"157","1/28/2020 12:54:52.934 PM","0.49131"
"158","1/28/2020 12:54:52.935 PM","0.48951"
"159","1/28/2020 12:54:52.936 PM","0.49030"
"160","1/28/2020 12:54:52.937 PM","0.49049"
"161","1/28/2020 12:54:52.938 PM","0.49133"
"162","1/28/2020 12:54:52.939 PM","0.49053"
"163","1/28/2020 12:54:52.940 PM","0.49102"
"164","1/28/2020 12:54:52.941 PM","0.49129"
"165","1/28/2020 12:54:52.942 PM","0.49275"
"166","1/28/2020 12:54:52.943 PM","0.49139"
"167","1/28/2020 12:54:52.944 PM","0.49088"
"168","1/28/2020 12:54:52.945 PM","0.49139"
"169","1/28/2020 12:54:52.946 PM","0.49173"
"170","1/28/2020 12:54:52.947 PM","0.49044"
"171","1/28/2020 12:54:52.948 PM","0.49192"
"172","1/28/2020 12:54:52.949 PM","0.49283"
"173","1/28/2020 12:54:52.950 PM","0.48972"
"174","1/28/2020 12:54:52.951 PM","0.49209"
"175","1/28/2020 12:54:52.952 PM","0.49161"
"176","1/28/2020 12:54:52.953 PM","0.49207"
"177","1/28/2020 12:54:52.954 PM","0.49124"
"178","1/28/2020 12:54:52.955 PM","0.49196"
"179","1/28/2020 12:54:52.956 PM","0.48982"
"180","1/28/2020 12:54:52.957 PM","0.49205"
"181","1/28/2020 12:54:52.958 PM","0.49253"
"182","1/28/2020 12:54:52.959 PM","0.49126"
"183","1/28/2020 12:54:52.960 PM","0.49056"
"184","1/28/2020 12:54:52.961 PM","0.49145"
"185","1/28/2020 12:54:52.962 PM","0.49149"
"186","1/28/2020 12:54:52.963 PM","0.49161"
"187","1/28/2020 12:54:52.964 PM","0.49246"
"188","1/28/2020 12:54:52.965 PM","0.49107"
"189","1/28/2020 12:54:52.966 PM","0.49206"
"190","1/28/2020 12:54:52.967 PM","0.49071"
"191","1/28/2020 12:54:52.968 PM","0.48986"
"192","1/28/2020 12:54:52.969 PM","0.48960"
"193","1/28/2020 12:54:52.970 PM","0.49081"
"194","1/28/2020 12:54:52.971 PM","0.49028"
"195","1/28/2020 12:54:52.972 PM","0.48970"
"196","1/28/2020 12:54:52.973 PM","0.49002"
"197","1/28/2020 12:54:52.974 PM","0.49142"
"198","1/28/2020 12:54:52.975 PM","0.49025"
"199","1/28/2020 12:54:52.976 PM","0.49109"
"200","1/28/2020 12:54:52.977 PM","0.49054"
"201","1/28/2020 12:54:52.978 PM","0.49260"
"202","1/28/2020 12:54:52.979 PM","0.49065"
"203","1/28/2020 12:54:52.980 PM","0.49247"
"204","1/28/2020 12:54:52.981 PM","0.49057"
"205","1/28/2020 12:54:52.982 PM","0.48996"
"206","1/28/2020 12:54:52.983 PM","0.49259"
"207","1/28/2020 12:54:52.984 PM","0.49115"
"208","1/28/2020 12:54:52.985 PM","0.48957"
"209","1/28/2020 12:54:52.986 PM","0.49100"
"210","1/28/2020 12:54:52.987 PM","0.49168"
"211","1/28/2020 12:54:52.988 PM","0.49117"
"212","1/28/2020 12:54:52.989 PM","0.49083"
"213","1/28/2020 12:54:52.990 PM","0.49046"
"214","1/28/2020 12:54:52.991 PM","0.49019"
"215","1/28/2020 12:54:52.992 PM","0.49029"
"216","1/28/2020 12:54:52.993 PM","0.49068"
"217","1/28/2020 12:54:52.994 PM","0.49091"
"218","1/28/2020 12:54:52.995 PM","0.49236"
"219","1/28/2020 12:54:52.996 PM","0.49223"
"220","1/28/2020 12:54:52.997 PM","0.49144"
"221","1/28/2020 12:54:52.998 PM","0.49131"
"222","1/28/2020 12:54:52.999 PM","0.49128"
"223","1/28/2020 12:54:53.000 PM","0.49113"
"224","1/28/2020 12:54:53.001 PM","0.49114"
"225","1/28/2020 12:54:53.002 PM","0.49220"
"226","1/28/2020 12:54:53.003 PM","0.49232"
"227","1/28/2020 12:54:53.004 PM","0.49147"
"228","1/28/2020 12:54:53.005 PM","0.48947"
"229","1/28/2020 12:54:53.006 PM","0.48932"
"230","1/28/2020 12:54:53.007 PM","0.49137"
"231","1/28/2020 12:54:53.008 PM","0.49093"
"232","1/28/2020 12:54:53.009 PM","0.49040"
"233","1/28/2020 12:54:53.010 PM","0.49086"
"234","1/28/2020 12:54:53.011 PM","0.49012"
"235","1/28/2020 12:54:53.012 PM","0.49099"
"236","1/28/2020 12:54:53.013 PM","0.49208"
"237","1/28/2020 12:54:53.014 PM","0.49140"
"238","1/28/2020 12:54:53.015 PM","0.49080"
"239","1/28/2020 12:54:53.016 PM","0.49075"
"240","1/28/2020 12:54:53.017 PM","0.49083"
"241","1/28/2020 12:54:53.018 PM","0.49056"
"242","1/28/2020 12:54:53.019 PM","0.49013"
"243","1/28/2020 12:54:53.020 PM","0.49055"
"244","1/28/2020 12:54:53.021 PM","0.49172"
"245","1/28/2020 12:54:53.022 PM","0.49157"
"246","1/28/2020 12:54:53.023 PM","0.49257"
"247","1/28/2020 12:54:53.024 PM","0.49097"
"248","1/28/2020 12:54:53.025 PM","0.49240"
"249","1/28/2020 12:54:53.026 PM","0.49157"
"250","1/28/2020 12:54:53.027 PM","0.49166"
"251","1/28/2020 12:54:53.028 PM","0.49141"
"252","1/28/2020 12:54:53.029 PM","0.49145"
"253","1/28/2020 12:54:53.030 PM","0.49058"
"254","1/28/2020 12:54:53.031 PM","0.49204"
"255","1/28/2020 12:54:53.032 PM","0.49114"
"256","1/28/2020 12:54:53.033 PM","0.49180"
"257","1/28/2020 12:54:53.034 PM","0.49033"
"258","1/28/2020 12:54:53.035 PM","0.49035"
"259","1/28/2020 12:54:53.036 PM","0.49102"
"260","1/28/2020 12:54:53.037 PM","0.49097"
"261","1/28/2020 12:54:53.038 PM","0.49098"
"262","1/28/2020 12:54:53.039 PM","0.49027"
"263","1/28/2020 12:54:53.040 PM","0.48905"
"264","1/28/2020 12:54:53.041 PM","0.49140"
"265","1/28/2020 12:54:53.042 PM","0.49034"
"266","1/28/2020 12:54:53.043 PM","0.49202"
"267","1/28/2020 12:54:53.044 PM","0.49131"
"268","1/28/2020 12:54:53.045 PM","0.49183"
"269","1/28/2020 12:54:53.046 PM","0.49144"
"270","1/28/2020 12:54:53.047 PM","0.49274"
"271","1/28/2020 12:54:53.048 PM","0.49183"
"272","1/28/2020 12:54:53.049 PM","0.49300"
"273","1/28/2020 12:54:53.050 PM","0.49327"
"274","1/28/2020 12:54:53.051 PM","0.49080"
"275","1/28/2020 12:54:53.052 PM","0.49207"
"276","1/28/2020 12:54:53.053 PM","0.49111"
"277","1/28/2020 12:54:53.054 PM","0.49090"
"278","1/28/2020 12:54:53.055 PM","0.49152"
"279","1/28/2020 12:54:53.056 PM","0.49083"
"280","1/28/2020 12:54:53.057 PM","0.49100"
"281","1/28/2020 12:54:53.058 PM","0.49066"
"282","1/28/2020 12:54:53.059 PM","0.49167"
"283","1/28/2020 12:54:53.060 PM","0.49302"
"284","1/28/2020 12:54:53.061 PM","0.49296"
"285","1/28/2020 12:54:53.062 PM","0.49197"
"286","1/28/2020 12:54:53.063 PM","0.49145"
"287","1/28/2020 12:54:53.064 PM","0.48964"
"288","1/28/2020 12:54:53.065 PM","0.49056"
"289","1/28/2020 12:54:53.066 PM","0.49123"
"290","1/28/2020 12:54:53.067 PM","0.49274"
"291","1/28/2020 12:54:53.068 PM","0.49035"
"292","1/28/2020 12:54:53.069 PM","0.49088"
"293","1/28/2020 12:54:53.070 PM","0.49183"
"294","1/28/2020 12:54:53.071 PM","0.49040"
"295","1/28/2020 12:54:53.072 PM","0.49165"
"296","1/28/2020 12:54:53.073 PM","0.49122"
"297","1/28/2020 12:54:53.074 PM","0.49010"
"298","1/28/2020 12:54:53.075 PM","0.49201"
"299","1/28/2020 12:54:53.076 PM","0.49115"
"300","1/28/2020 12:54:53.077 PM","0.49079"
"301","1/28/2020 12:54:53.078 PM","0.49114"
"302","1/28/2020 12:54:53.079 PM","0.49017"
"303","1/28/2020 12:54:53.080 PM","0.49102"
"304","1/28/2020 12:54:53.081 PM","0.49119"
"305","1/28/2020 12:54:53.082 PM","0.49264"
"306","1/28/2020 12:54:53.083 PM","0.49069"
"307","1/28/2020 12:54:53.084 PM","0.49042"
"308","1/28/2020 12:54:53.085 PM","0.49199"
"309","1/28/2020 12:54:53.086 PM","0.49132"
"310","1/28/2020 12:54:53.087 PM","0.49085"
"311","1/28/2020 12:54:53.088 PM","0.49185"
"312","1/28/2020 12:54:53.089 PM","0.49226"
"313","1/28/2020 12:54:53.090 PM","0.49093"
"314","1/28/2020 12:54:53.091 PM","0.49233"
"315","1/28/2020 12:54:53.092 PM","0.49197"
"316","1/28/2020 12:54:53.093 PM","0.49199"
"317","1/28/2020 12:54:53.094 PM","0.49150"
"318","1/28/2020 12:54:53.095 PM","0.49110"
"319","1/28/2020 12:54:53.096 PM","0.49279"
"320","1/28/2020 12:54:53.097 PM","0.49184"
"321","1/28/2020 12:54:53.098 PM","0.49011"
"322","1/28/2020 12:54:53.099 PM","0.49244"
"323","1/28/2020 12:54:53.100 PM","0.49249"
"324","1/28/2020 12:54:53.101 PM","0.49121"
"325","1/28/2020 12:54:53.102 PM","0.49246"
"326","1/28/2020 12:54:53.103 PM","0.49097"
"327","1/28/2020 12:54:53.104 PM","0.49146"
"328","1/28/2020 12:54:53.105 PM","0.49089"
"329","1/28/2020 12:54:53.106 PM","0.49164"
"330","1/28/2020 12:54:53.107 PM","0.49046"
"331","1/28/2020 12:54:53.108 PM","0.49068"
"332","1/28/2020 12:54:53.109 PM","0.49173"
"333","1/28/2020 12:54:53.110 PM","0.49160"
"334","1/28/2020 12:54:53.111 PM","0.49089"
"335","1/28/2020 12:54:53.112 PM","0.49201"
"336","1/28/2020 12:54:53.113 PM","0.49094"
"337","1/28/2020 12:54:53.114 PM","0.49322"
"338","1/28/2020 12:54:53.115 PM","0.49176"
"339","1/28/2020 12:54:53.116 PM","0.49167"
"340","1/28/2020 12:54:53.117 PM","0.49124"
"341","1/28/2020 12:54:53.118 PM","0.49233"
"342","1/28/2020 12:54:53.119 PM","0.49193"
"343","1/28/2020 12:54:53.120 PM","0.49070"
"344","1/28/2020 12:54:53.121 PM","0.49177"
"345","1/28/2020 12:54:53.122 PM","0.49071"
"346","1/28/2020 12:54:53.123 PM","0.49107"
"347","1/28/2020 12:54:53.124 PM","0.49267"
"348","1/28/2020 12:54:53.125 PM","0.49173"
"349","1/28/2020 12:54:53.126 PM","0.49219"
"350","1/28/2020 12:54:53.127 PM","0.49220"
"351","1/28/2020 12:54:53.128 PM","0.49124"
"352","1/28/2020 12:54:53.129 PM","0.49386"
"353","1/28/2020 12:54:53.130 PM","0.49063"
"354","1/28/2020 12:54:53.131 PM","0.49227"
"355","1/28/2020 12:54:53.132 PM","0.49124"
"356","1/28/2020 12:54:53.133 PM","0.49182"
"357","1/28/2020 12:54:53.134 PM","0.49168"
"358","1/28/2020 12:54:53.135 PM","0.49182"
"359","1/28/2020 12:54:53.136 PM","0.49107"
"360","1/28/2020 12:54:53.137 PM","0.49088"
"361","1/28/2020 12:54:53.138 PM","0.49022"
"362","1/28/2020 12:54:53.139 PM","0.49050"
"363","1/28/2020 12:54:53.140 PM","0.49028"
"364","1/28/2020 12:54:53.141 PM","0.49088"
"365","1/28/2020 12:54:53.142 PM","0.49170"
"366","1/28/2020 12:54:53.143 PM","0.49088"
"367","1/28/2020 12:54:53.144 PM","0.49097"
"368","1/28/2020 12:54:53.145 PM","0.48987"
"369","1/28/2020 12:54:53.146 PM","0.49149"
"370","1/28/2020 12:54:53.147 PM","0.49260"
"371","1/28/2020 12:54:53.148 PM","0.49168"
"372","1/28/2020 12:54:53.149 PM","0.49264"
"373","1/28/2020 12:54:53.150 PM","0.49146"
"374","1/28/2020 12:54:53.151 PM","0.49182"
"375","1/28/2020 12:54:53.152 PM","0.49049"
"376","1/28/2020 12:54:53.153 PM","0.49327"
"377","1/28/2020 12:54:53.154 PM","0.49235"
"378","1/28/2020 12:54:53.155 PM","0.49124"
"379","1/28/2020 12:54:53.156 PM","0.49070"
"380","1/28/2020 12:54:53.157 PM","0.49092"
"381","1/28/2020 12:54:53.158 PM","0.49165"
"382","1/28/2020 12:54:53.159 PM","0.49170"
"383","1/28/2020 12:54:53.160 PM","0.49157"
"384","1/28/2020 12:54:53.161 PM","0.48990"
"385","1/28/2020 12:54:53.162 PM","0.49309"
"386","1/28/2020 12:54:53.163 PM","0.49236"
"387","1/28/2020 12:54:53.164 PM","0.49163"
"388","1/28/2020 12:54:53.165 PM","0.49105"
"389","1/28/2020 12:54:53.166 PM","0.49212"
"390","1/28/2020 12:54:53.167 PM","0.49057"
"391","1/28/2020 12:54:53.168 PM","0.49186"
"392","1/28/2020 12:54:53.169 PM","0.48934"
"393","1/28/2020 12:54:53.170 PM","0.49115"
"394","1/28/2020 12:54:53.171 PM","0.48961"
"395","1/28/2020 12:54:53.172 PM","0.48989"
"396","1/28/2020 12:54:53.173 PM","0.48992"
"397","1/28/2020 12:54:53.174 PM","0.49203"
"398","1/28/2020 12:54:53.175 PM","0.49121"
"399","1/28/2020 12:54:53.176 PM","0.49147"
"400","1/28/2020 12:54:53.177 PM","0.49093"
"401","1/28/2020 12:54:53.178 PM","0.49025"
"402","1/28/2020 12:54:53.179 PM","0.49160"
"403","1/28/2020 12:54:53.180 PM","0.49160"
"404","1/28/2020 12:54:53.181 PM","0.49121"
"405","1/28/2020 12:54:53.182 PM","0.49200"
"406","1/28/2020 12:54:53.183 PM","0.49114"
"407","1/28/2020 12:54:53.184 PM","0.49190"
"408","1/28/2020 12:54:53.185 PM","0.49097"
"409","1/28/2020 12:54:53.186 PM","0.49086"
"410","1/28/2020 12:54:53.187 PM","0.49191"
"411","1/28/2020 12:54:53.188 PM","0.49152"
"412","1/28/2020 12:54:53.189 PM","0.49009"
"413","1/28/2020 12:54:53.190 PM","0.49177"
"414","1/28/2020 12:54:53.191 PM","0.49092"
"415","1/28/2020 12:54:53.192 PM","0.49275"
"416","1/28/2020 12:54:53.193 PM","0.49092"
"417","1/28/2020 12:54:53.194 PM","0.49098"
"418","1/28/2020 12:54:53.195 PM","0.49193"
"419","1/28/2020 12:54:53.196 PM","0.49139"
"420","1/28/2020 12:54:53.197 PM","0.49054"
"421","1/28/2020 12:54:53.198 PM","0.49265"
"422","1/28/2020 12:54:53.199 PM","0.49163"
"423","1/28/2020 12:54:53.200 PM","0.49055"
"424","1/28/2020 12:54:53.201 PM","0.49185"
"425","1/28/2020 12:54:53.202 PM","0.48980"
"426","1/28/2020 12:54:53.203 PM","0.49204"
"427","1/28/2020 12:54:53.204 PM","0.49208"
"428","1/28/2020 12:54:53.205 PM","0.49113"
"429","1/28/2020 12:54:53.206 PM","0.48948"
"430","1/28/2020 12:54:53.207 PM","0.49053"
"431","1/28/2020 12:54:53.208 PM","0.49186"
"432","1/28/2020 12:54:53.209 PM","0.49070"
"433","1/28/2020 12:54:53.210 PM","0.49328"
"434","1/28/2020 12:54:53.211 PM","0.49063"
"435","1/28/2020 12:54:53.212 PM","0.48919"
"436","1/28/2020 12:54:53.213 PM","0.49170"
"437","1/28/2020 12:54:53.214 PM","0.49207"
"438","1/28/2020 12:54:53.215 PM","0.49084"
"439","1/28/2020 12:54:53.216 PM","0.49198"
"440","1/28/2020 12:54:53.217 PM","0.49124"
"441","1/28/2020 12:54:53.218 PM","0.49012"
"442","1/28/2020 12:54:53.219 PM","0.49083"
"443","1/28/2020 12:54:53.220 PM","0.49212"
"444","1/28/2020 12:54:53.221 PM","0.48996"
"445","1/28/2020 12:54:53.222 PM","0.49200"
"446","1/28/2020 12:54:53.223 PM","0.48996"
"447","1/28/2020 12:54:53.224 PM","0.49260"
"448","1/28/2020 12:54:53.225 PM","0.49180"
"449","1/28/2020 12:54:53.226 PM","0.49223"
"450","1/28/2020 12:54:53.227 PM","0.48942"
"451","1/28/2020 12:54:53.228 PM","0.49043"
"452","1/28/2020 12:54:53.229 PM","0.49304"
"453","1/28/2020 12:54:53.230 PM","0.49304"
"454","1/28/2020 12:54:53.231 PM","0.49164"
"455","1/28/2020 12:54:53.232 PM","0.49040"
"456","1/28/2020 12:54:53.233 PM","0.49152"
"457","1/28/2020 12:54:53.234 PM","0.49084"
"458","1/28/2020 12:54:53.235 PM","0.49278"
"459","1/28/2020 12:54:53.236 PM","0.49126"
"460","1/28/2020 12:54:53.237 PM","0.49057"
"461","1/28/2020 12:54:53.238 PM","0.49274"
"462","1/28/2020 12:54:53.239 PM","0.49152"
"463","1/28/2020 12:54:53.240 PM","0.49023"
"464","1/28/2020 12:54:53.241 PM","0.49240"
"465","1/28/2020 12:54:53.242 PM","0.49078"
"466","1/28/2020 12:54:53.243 PM","0.49049"
"467","1/28/2020 12:54:53.244 PM","0.49109"
"468","1/28/2020 12:54:53.245 PM","0.49173"
"469","1/28/2020 12:54:53.246 PM","0.49167"
"470","1/28/2020 12:54:53.247 PM","0.49192"
"471","1/28/2020 12:54:53.248 PM","0.49042"
"472","1/28/2020 12:54:53.249 PM","0.49011"
"473","1/28/2020 12:54:53.250 PM","0.49070"
"474","1/28/2020 12:54:53.251 PM","0.48944"
"475","1/28/2020 12:54:53.252 PM","0.48915"
"476","1/28/2020 12:54:53.253 PM","0.49227"
"477","1/28/2020 12:54:53.254 PM","0.48998"
"478","1/28/2020 12:54:53.255 PM","0.49203"
"479","1/28/2020 12:54:53.256 PM","0.49100"
"480","1/28/2020 12:54:53.257 PM","0.49077"
"481","1/28/2020 12:54:53.258 PM","0.48955"
"482","1/28/2020 12:54:53.259 PM","0.49161"
"483","1/28/2020 12:54:53.260 PM","0.48995"
"484","1/28/2020 12:54:53.261 PM","0.49091"
"485","1/28/2020 12:54:53.262 PM","0.49026"
"486","1/28/2020 12:54:53.263 PM","0.49120"
"487","1/28/2020 12:54:53.264 PM","0.49159"
"488","1/28/2020 12:54:53.265 PM","0.48933"
"489","1/28/2020 12:54:53.266 PM","0.49243"
"490","1/28/2020 12:54:53.267 PM","0.49170"
"491","1/28/2020 12:54:53.268 PM","0.48886"
"492","1/28/2020 12:54:53.269 PM","0.49111"
"493","1/28/2020 12:54:53.270 PM","0.49039"
"494","1/28/2020 12:54:53.271 PM","0.49029"
"495","1/28/2020 12:54:53.272 PM","0.49107"
"496","1/28/2020 12:54:53.273 PM","0.49143"
"497","1/28/2020 12:54:53.274 PM","0.48993"
"498","1/28/2020 12:54:53.275 PM","0.49120"
"499","1/28/2020 12:54:53.276 PM","0.49272"
"500","1/28/2020 12:54:53.277 PM","0.49132"
"501","1/28/2020 12:54:53.278 PM","0.49119"
"502","1/28/2020 12:54:53.279 PM","0.48990"
"503","1/28/2020 12:54:53.280 PM","0.49031"
"504","1/28/2020 12:54:53.281 PM","0.49085"
"505","1/28/2020 12:54:53.282 PM","0.49063"
"506","1/28/2020 12:54:53.283 PM","0.49102"
"507","1/28/2020 12:54:53.284 PM","0.49002"
"508","1/28/2020 12:54:53.285 PM","0.49268"
