"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 10415"
"Start Time: 1/28/2020 12:34:43.478 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"45","1/28/2020 12:34:43.523 PM","0.49922"
"46","1/28/2020 12:34:43.524 PM","0.50060"
"47","1/28/2020 12:34:43.525 PM","0.49766"
"48","1/28/2020 12:34:43.526 PM","0.49919"
"49","1/28/2020 12:34:43.527 PM","0.49938"
"50","1/28/2020 12:34:43.528 PM","0.50113"
"51","1/28/2020 12:34:43.529 PM","0.49980"
"52","1/28/2020 12:34:43.530 PM","0.49990"
"53","1/28/2020 12:34:43.531 PM","0.50048"
"54","1/28/2020 12:34:43.532 PM","0.50024"
"55","1/28/2020 12:34:43.533 PM","0.49989"
"56","1/28/2020 12:34:43.534 PM","0.49844"
"57","1/28/2020 12:34:43.535 PM","0.49950"
"58","1/28/2020 12:34:43.536 PM","0.49992"
"59","1/28/2020 12:34:43.537 PM","0.50089"
"60","1/28/2020 12:34:43.538 PM","0.49931"
"61","1/28/2020 12:34:43.539 PM","0.49908"
"62","1/28/2020 12:34:43.540 PM","0.49895"
"63","1/28/2020 12:34:43.541 PM","0.49983"
"64","1/28/2020 12:34:43.542 PM","0.49883"
"65","1/28/2020 12:34:43.543 PM","0.49951"
"66","1/28/2020 12:34:43.544 PM","0.50069"
"67","1/28/2020 12:34:43.545 PM","0.49939"
"68","1/28/2020 12:34:43.546 PM","0.50087"
"69","1/28/2020 12:34:43.547 PM","0.49953"
"70","1/28/2020 12:34:43.548 PM","0.49903"
"71","1/28/2020 12:34:43.549 PM","0.49978"
"72","1/28/2020 12:34:43.550 PM","0.49867"
"73","1/28/2020 12:34:43.551 PM","0.50077"
"74","1/28/2020 12:34:43.552 PM","0.49922"
"75","1/28/2020 12:34:43.553 PM","0.50014"
"76","1/28/2020 12:34:43.554 PM","0.49905"
"77","1/28/2020 12:34:43.555 PM","0.50072"
"78","1/28/2020 12:34:43.556 PM","0.50053"
"79","1/28/2020 12:34:43.557 PM","0.50043"
"80","1/28/2020 12:34:43.558 PM","0.49899"
"81","1/28/2020 12:34:43.559 PM","0.50105"
"82","1/28/2020 12:34:43.560 PM","0.49957"
"83","1/28/2020 12:34:43.561 PM","0.49916"
"84","1/28/2020 12:34:43.562 PM","0.49929"
"85","1/28/2020 12:34:43.563 PM","0.49854"
"86","1/28/2020 12:34:43.564 PM","0.50030"
"87","1/28/2020 12:34:43.565 PM","0.50039"
"88","1/28/2020 12:34:43.566 PM","0.50149"
"89","1/28/2020 12:34:43.567 PM","0.50169"
"90","1/28/2020 12:34:43.568 PM","0.50145"
"91","1/28/2020 12:34:43.569 PM","0.50060"
"92","1/28/2020 12:34:43.570 PM","0.49961"
"93","1/28/2020 12:34:43.571 PM","0.50048"
"94","1/28/2020 12:34:43.572 PM","0.49917"
"95","1/28/2020 12:34:43.573 PM","0.49980"
"96","1/28/2020 12:34:43.574 PM","0.49977"
"97","1/28/2020 12:34:43.575 PM","0.49942"
"98","1/28/2020 12:34:43.576 PM","0.50087"
"99","1/28/2020 12:34:43.577 PM","0.50054"
"100","1/28/2020 12:34:43.578 PM","0.49993"
"101","1/28/2020 12:34:43.579 PM","0.50055"
"102","1/28/2020 12:34:43.580 PM","0.50051"
"103","1/28/2020 12:34:43.581 PM","0.50000"
"104","1/28/2020 12:34:43.582 PM","0.49953"
"105","1/28/2020 12:34:43.583 PM","0.49981"
"106","1/28/2020 12:34:43.584 PM","0.49903"
"107","1/28/2020 12:34:43.585 PM","0.49937"
"108","1/28/2020 12:34:43.586 PM","0.49962"
"109","1/28/2020 12:34:43.587 PM","0.50037"
"110","1/28/2020 12:34:43.588 PM","0.49920"
"111","1/28/2020 12:34:43.589 PM","0.49962"
"112","1/28/2020 12:34:43.590 PM","0.49930"
"113","1/28/2020 12:34:43.591 PM","0.49977"
"114","1/28/2020 12:34:43.592 PM","0.50040"
"115","1/28/2020 12:34:43.593 PM","0.49964"
"116","1/28/2020 12:34:43.594 PM","0.49848"
"117","1/28/2020 12:34:43.595 PM","0.49929"
"118","1/28/2020 12:34:43.596 PM","0.50037"
"119","1/28/2020 12:34:43.597 PM","0.50022"
"120","1/28/2020 12:34:43.598 PM","0.49890"
"121","1/28/2020 12:34:43.599 PM","0.50051"
"122","1/28/2020 12:34:43.600 PM","0.50106"
"123","1/28/2020 12:34:43.601 PM","0.50007"
"124","1/28/2020 12:34:43.602 PM","0.49965"
"125","1/28/2020 12:34:43.603 PM","0.50021"
"126","1/28/2020 12:34:43.604 PM","0.49945"
"127","1/28/2020 12:34:43.605 PM","0.49967"
"128","1/28/2020 12:34:43.606 PM","0.49929"
"129","1/28/2020 12:34:43.607 PM","0.49864"
"130","1/28/2020 12:34:43.608 PM","0.49874"
"131","1/28/2020 12:34:43.609 PM","0.49876"
"132","1/28/2020 12:34:43.610 PM","0.49983"
"133","1/28/2020 12:34:43.611 PM","0.49928"
"134","1/28/2020 12:34:43.612 PM","0.50058"
"135","1/28/2020 12:34:43.613 PM","0.49790"
"136","1/28/2020 12:34:43.614 PM","0.49884"
"137","1/28/2020 12:34:43.615 PM","0.49927"
"138","1/28/2020 12:34:43.616 PM","0.49883"
"139","1/28/2020 12:34:43.617 PM","0.49992"
"140","1/28/2020 12:34:43.618 PM","0.49998"
"141","1/28/2020 12:34:43.619 PM","0.50036"
"142","1/28/2020 12:34:43.620 PM","0.50017"
"143","1/28/2020 12:34:43.621 PM","0.50028"
"144","1/28/2020 12:34:43.622 PM","0.49921"
"145","1/28/2020 12:34:43.623 PM","0.49901"
"146","1/28/2020 12:34:43.624 PM","0.49658"
"147","1/28/2020 12:34:43.625 PM","0.49777"
"148","1/28/2020 12:34:43.626 PM","0.49995"
"149","1/28/2020 12:34:43.627 PM","0.49978"
"150","1/28/2020 12:34:43.628 PM","0.50052"
"151","1/28/2020 12:34:43.629 PM","0.50014"
"152","1/28/2020 12:34:43.630 PM","0.49948"
"153","1/28/2020 12:34:43.631 PM","0.49981"
"154","1/28/2020 12:34:43.632 PM","0.49873"
"155","1/28/2020 12:34:43.633 PM","0.49940"
"156","1/28/2020 12:34:43.634 PM","0.49902"
"157","1/28/2020 12:34:43.635 PM","0.49811"
"158","1/28/2020 12:34:43.636 PM","0.49766"
"159","1/28/2020 12:34:43.637 PM","0.49984"
"160","1/28/2020 12:34:43.638 PM","0.49900"
"161","1/28/2020 12:34:43.639 PM","0.49909"
"162","1/28/2020 12:34:43.640 PM","0.50008"
"163","1/28/2020 12:34:43.641 PM","0.49932"
"164","1/28/2020 12:34:43.642 PM","0.49854"
"165","1/28/2020 12:34:43.643 PM","0.49812"
"166","1/28/2020 12:34:43.644 PM","0.49936"
"167","1/28/2020 12:34:43.645 PM","0.49856"
"168","1/28/2020 12:34:43.646 PM","0.50049"
"169","1/28/2020 12:34:43.647 PM","0.49922"
"170","1/28/2020 12:34:43.648 PM","0.50091"
"171","1/28/2020 12:34:43.649 PM","0.49874"
"172","1/28/2020 12:34:43.650 PM","0.49992"
"173","1/28/2020 12:34:43.651 PM","0.49873"
"174","1/28/2020 12:34:43.652 PM","0.49954"
"175","1/28/2020 12:34:43.653 PM","0.49883"
"176","1/28/2020 12:34:43.654 PM","0.49904"
"177","1/28/2020 12:34:43.655 PM","0.49845"
"178","1/28/2020 12:34:43.656 PM","0.49878"
"179","1/28/2020 12:34:43.657 PM","0.49863"
"180","1/28/2020 12:34:43.658 PM","0.49740"
"181","1/28/2020 12:34:43.659 PM","0.49951"
"182","1/28/2020 12:34:43.660 PM","0.49920"
"183","1/28/2020 12:34:43.661 PM","0.49914"
"184","1/28/2020 12:34:43.662 PM","0.49790"
"185","1/28/2020 12:34:43.663 PM","0.49923"
"186","1/28/2020 12:34:43.664 PM","0.50176"
"187","1/28/2020 12:34:43.665 PM","0.49914"
"188","1/28/2020 12:34:43.666 PM","0.49970"
"189","1/28/2020 12:34:43.667 PM","0.49936"
"190","1/28/2020 12:34:43.668 PM","0.49901"
"191","1/28/2020 12:34:43.669 PM","0.49948"
"192","1/28/2020 12:34:43.670 PM","0.50100"
"193","1/28/2020 12:34:43.671 PM","0.50110"
"194","1/28/2020 12:34:43.672 PM","0.49739"
"195","1/28/2020 12:34:43.673 PM","0.49924"
"196","1/28/2020 12:34:43.674 PM","0.49857"
"197","1/28/2020 12:34:43.675 PM","0.49880"
"198","1/28/2020 12:34:43.676 PM","0.49821"
"199","1/28/2020 12:34:43.677 PM","0.49852"
"200","1/28/2020 12:34:43.678 PM","0.49911"
"201","1/28/2020 12:34:43.679 PM","0.49870"
"202","1/28/2020 12:34:43.680 PM","0.49976"
"203","1/28/2020 12:34:43.681 PM","0.49909"
"204","1/28/2020 12:34:43.682 PM","0.49996"
"205","1/28/2020 12:34:43.683 PM","0.49906"
"206","1/28/2020 12:34:43.684 PM","0.49896"
"207","1/28/2020 12:34:43.685 PM","0.49967"
"208","1/28/2020 12:34:43.686 PM","0.49897"
"209","1/28/2020 12:34:43.687 PM","0.49934"
"210","1/28/2020 12:34:43.688 PM","0.49892"
"211","1/28/2020 12:34:43.689 PM","0.49894"
"212","1/28/2020 12:34:43.690 PM","0.49886"
"213","1/28/2020 12:34:43.691 PM","0.49909"
"214","1/28/2020 12:34:43.692 PM","0.50031"
"215","1/28/2020 12:34:43.693 PM","0.49963"
"216","1/28/2020 12:34:43.694 PM","0.49963"
"217","1/28/2020 12:34:43.695 PM","0.49972"
"218","1/28/2020 12:34:43.696 PM","0.49951"
"219","1/28/2020 12:34:43.697 PM","0.49905"
"220","1/28/2020 12:34:43.698 PM","0.49806"
"221","1/28/2020 12:34:43.699 PM","0.49988"
"222","1/28/2020 12:34:43.700 PM","0.49916"
"223","1/28/2020 12:34:43.701 PM","0.49894"
"224","1/28/2020 12:34:43.702 PM","0.50073"
"225","1/28/2020 12:34:43.703 PM","0.49880"
"226","1/28/2020 12:34:43.704 PM","0.49773"
"227","1/28/2020 12:34:43.705 PM","0.49963"
"228","1/28/2020 12:34:43.706 PM","0.49855"
"229","1/28/2020 12:34:43.707 PM","0.49819"
"230","1/28/2020 12:34:43.708 PM","0.49881"
"231","1/28/2020 12:34:43.709 PM","0.49890"
"232","1/28/2020 12:34:43.710 PM","0.50003"
"233","1/28/2020 12:34:43.711 PM","0.49962"
"234","1/28/2020 12:34:43.712 PM","0.49888"
"235","1/28/2020 12:34:43.713 PM","0.49984"
"236","1/28/2020 12:34:43.714 PM","0.49827"
"237","1/28/2020 12:34:43.715 PM","0.49932"
"238","1/28/2020 12:34:43.716 PM","0.50071"
"239","1/28/2020 12:34:43.717 PM","0.50008"
"240","1/28/2020 12:34:43.718 PM","0.50186"
"241","1/28/2020 12:34:43.719 PM","0.49988"
"242","1/28/2020 12:34:43.720 PM","0.50094"
"243","1/28/2020 12:34:43.721 PM","0.50027"
"244","1/28/2020 12:34:43.722 PM","0.49958"
"245","1/28/2020 12:34:43.723 PM","0.49978"
"246","1/28/2020 12:34:43.724 PM","0.49968"
"247","1/28/2020 12:34:43.725 PM","0.49851"
"248","1/28/2020 12:34:43.726 PM","0.49957"
"249","1/28/2020 12:34:43.727 PM","0.49869"
"250","1/28/2020 12:34:43.728 PM","0.49798"
"251","1/28/2020 12:34:43.729 PM","0.49895"
"252","1/28/2020 12:34:43.730 PM","0.49911"
"253","1/28/2020 12:34:43.731 PM","0.49764"
"254","1/28/2020 12:34:43.732 PM","0.49953"
"255","1/28/2020 12:34:43.733 PM","0.49978"
"256","1/28/2020 12:34:43.734 PM","0.50031"
"257","1/28/2020 12:34:43.735 PM","0.49917"
"258","1/28/2020 12:34:43.736 PM","0.50123"
"259","1/28/2020 12:34:43.737 PM","0.49867"
"260","1/28/2020 12:34:43.738 PM","0.49906"
"261","1/28/2020 12:34:43.739 PM","0.49864"
"262","1/28/2020 12:34:43.740 PM","0.50081"
"263","1/28/2020 12:34:43.741 PM","0.50010"
"264","1/28/2020 12:34:43.742 PM","0.49801"
"265","1/28/2020 12:34:43.743 PM","0.49979"
"266","1/28/2020 12:34:43.744 PM","0.50109"
"267","1/28/2020 12:34:43.745 PM","0.49916"
"268","1/28/2020 12:34:43.746 PM","0.49904"
"269","1/28/2020 12:34:43.747 PM","0.49862"
"270","1/28/2020 12:34:43.748 PM","0.49944"
"271","1/28/2020 12:34:43.749 PM","0.49894"
"272","1/28/2020 12:34:43.750 PM","0.50056"
"273","1/28/2020 12:34:43.751 PM","0.50066"
"274","1/28/2020 12:34:43.752 PM","0.49979"
"275","1/28/2020 12:34:43.753 PM","0.49862"
"276","1/28/2020 12:34:43.754 PM","0.49870"
"277","1/28/2020 12:34:43.755 PM","0.49916"
"278","1/28/2020 12:34:43.756 PM","0.49861"
"279","1/28/2020 12:34:43.757 PM","0.49891"
"280","1/28/2020 12:34:43.758 PM","0.50007"
"281","1/28/2020 12:34:43.759 PM","0.49918"
"282","1/28/2020 12:34:43.760 PM","0.49955"
"283","1/28/2020 12:34:43.761 PM","0.49859"
"284","1/28/2020 12:34:43.762 PM","0.49864"
"285","1/28/2020 12:34:43.763 PM","0.49993"
"286","1/28/2020 12:34:43.764 PM","0.49824"
"287","1/28/2020 12:34:43.765 PM","0.49945"
"288","1/28/2020 12:34:43.766 PM","0.49908"
"289","1/28/2020 12:34:43.767 PM","0.49913"
"290","1/28/2020 12:34:43.768 PM","0.49814"
"291","1/28/2020 12:34:43.769 PM","0.50006"
"292","1/28/2020 12:34:43.770 PM","0.49878"
"293","1/28/2020 12:34:43.771 PM","0.49899"
"294","1/28/2020 12:34:43.772 PM","0.50055"
"295","1/28/2020 12:34:43.773 PM","0.49924"
"296","1/28/2020 12:34:43.774 PM","0.49931"
"297","1/28/2020 12:34:43.775 PM","0.49856"
"298","1/28/2020 12:34:43.776 PM","0.49857"
"299","1/28/2020 12:34:43.777 PM","0.49767"
"300","1/28/2020 12:34:43.778 PM","0.49867"
"301","1/28/2020 12:34:43.779 PM","0.50109"
"302","1/28/2020 12:34:43.780 PM","0.49886"
"303","1/28/2020 12:34:43.781 PM","0.49982"
"304","1/28/2020 12:34:43.782 PM","0.50026"
"305","1/28/2020 12:34:43.783 PM","0.49930"
"306","1/28/2020 12:34:43.784 PM","0.50076"
"307","1/28/2020 12:34:43.785 PM","0.49998"
"308","1/28/2020 12:34:43.786 PM","0.49901"
"309","1/28/2020 12:34:43.787 PM","0.50076"
"310","1/28/2020 12:34:43.788 PM","0.49998"
"311","1/28/2020 12:34:43.789 PM","0.49641"
"312","1/28/2020 12:34:43.790 PM","0.49819"
"313","1/28/2020 12:34:43.791 PM","0.49843"
"314","1/28/2020 12:34:43.792 PM","0.49818"
"315","1/28/2020 12:34:43.793 PM","0.49924"
"316","1/28/2020 12:34:43.794 PM","0.49831"
"317","1/28/2020 12:34:43.795 PM","0.49935"
"318","1/28/2020 12:34:43.796 PM","0.49874"
"319","1/28/2020 12:34:43.797 PM","0.49826"
"320","1/28/2020 12:34:43.798 PM","0.49848"
"321","1/28/2020 12:34:43.799 PM","0.49870"
"322","1/28/2020 12:34:43.800 PM","0.50091"
"323","1/28/2020 12:34:43.801 PM","0.49984"
"324","1/28/2020 12:34:43.802 PM","0.49838"
"325","1/28/2020 12:34:43.803 PM","0.49873"
"326","1/28/2020 12:34:43.804 PM","0.49864"
"327","1/28/2020 12:34:43.805 PM","0.49889"
"328","1/28/2020 12:34:43.806 PM","0.49984"
"329","1/28/2020 12:34:43.807 PM","0.49947"
"330","1/28/2020 12:34:43.808 PM","0.49994"
"331","1/28/2020 12:34:43.809 PM","0.49925"
"332","1/28/2020 12:34:43.810 PM","0.49967"
"333","1/28/2020 12:34:43.811 PM","0.50067"
"334","1/28/2020 12:34:43.812 PM","0.49802"
"335","1/28/2020 12:34:43.813 PM","0.49849"
"336","1/28/2020 12:34:43.814 PM","0.49883"
"337","1/28/2020 12:34:43.815 PM","0.49924"
"338","1/28/2020 12:34:43.816 PM","0.49906"
"339","1/28/2020 12:34:43.817 PM","0.49997"
"340","1/28/2020 12:34:43.818 PM","0.49800"
"341","1/28/2020 12:34:43.819 PM","0.49898"
"342","1/28/2020 12:34:43.820 PM","0.49850"
"343","1/28/2020 12:34:43.821 PM","0.49948"
"344","1/28/2020 12:34:43.822 PM","0.49656"
"345","1/28/2020 12:34:43.823 PM","0.49916"
"346","1/28/2020 12:34:43.824 PM","0.50030"
"347","1/28/2020 12:34:43.825 PM","0.49787"
"348","1/28/2020 12:34:43.826 PM","0.49877"
"349","1/28/2020 12:34:43.827 PM","0.49831"
"350","1/28/2020 12:34:43.828 PM","0.50016"
"351","1/28/2020 12:34:43.829 PM","0.49959"
"352","1/28/2020 12:34:43.830 PM","0.50016"
"353","1/28/2020 12:34:43.831 PM","0.49951"
"354","1/28/2020 12:34:43.832 PM","0.50068"
"355","1/28/2020 12:34:43.833 PM","0.49953"
"356","1/28/2020 12:34:43.834 PM","0.50046"
"357","1/28/2020 12:34:43.835 PM","0.49992"
"358","1/28/2020 12:34:43.836 PM","0.49848"
"359","1/28/2020 12:34:43.837 PM","0.49821"
"360","1/28/2020 12:34:43.838 PM","0.49900"
"361","1/28/2020 12:34:43.839 PM","0.49829"
"362","1/28/2020 12:34:43.840 PM","0.49913"
"363","1/28/2020 12:34:43.841 PM","0.50047"
"364","1/28/2020 12:34:43.842 PM","0.49834"
"365","1/28/2020 12:34:43.843 PM","0.49931"
"366","1/28/2020 12:34:43.844 PM","0.49883"
"367","1/28/2020 12:34:43.845 PM","0.49909"
"368","1/28/2020 12:34:43.846 PM","0.49888"
"369","1/28/2020 12:34:43.847 PM","0.49947"
"370","1/28/2020 12:34:43.848 PM","0.49833"
"371","1/28/2020 12:34:43.849 PM","0.50060"
"372","1/28/2020 12:34:43.850 PM","0.49985"
"373","1/28/2020 12:34:43.851 PM","0.49897"
"374","1/28/2020 12:34:43.852 PM","0.49855"
"375","1/28/2020 12:34:43.853 PM","0.49876"
"376","1/28/2020 12:34:43.854 PM","0.49978"
"377","1/28/2020 12:34:43.855 PM","0.50060"
"378","1/28/2020 12:34:43.856 PM","0.49909"
"379","1/28/2020 12:34:43.857 PM","0.49998"
"380","1/28/2020 12:34:43.858 PM","0.49829"
"381","1/28/2020 12:34:43.859 PM","0.49874"
"382","1/28/2020 12:34:43.860 PM","0.49835"
"383","1/28/2020 12:34:43.861 PM","0.50039"
"384","1/28/2020 12:34:43.862 PM","0.49895"
"385","1/28/2020 12:34:43.863 PM","0.50019"
"386","1/28/2020 12:34:43.864 PM","0.49935"
"387","1/28/2020 12:34:43.865 PM","0.49929"
"388","1/28/2020 12:34:43.866 PM","0.50002"
"389","1/28/2020 12:34:43.867 PM","0.49928"
"390","1/28/2020 12:34:43.868 PM","0.50056"
"391","1/28/2020 12:34:43.869 PM","0.50042"
"392","1/28/2020 12:34:43.870 PM","0.50115"
"393","1/28/2020 12:34:43.871 PM","0.50027"
"394","1/28/2020 12:34:43.872 PM","0.49897"
"395","1/28/2020 12:34:43.873 PM","0.50056"
"396","1/28/2020 12:34:43.874 PM","0.49702"
"397","1/28/2020 12:34:43.875 PM","0.49842"
"398","1/28/2020 12:34:43.876 PM","0.49890"
"399","1/28/2020 12:34:43.877 PM","0.50046"
"400","1/28/2020 12:34:43.878 PM","0.49914"
"401","1/28/2020 12:34:43.879 PM","0.50089"
"402","1/28/2020 12:34:43.880 PM","0.49916"
"403","1/28/2020 12:34:43.881 PM","0.49974"
"404","1/28/2020 12:34:43.882 PM","0.50060"
"405","1/28/2020 12:34:43.883 PM","0.50041"
"406","1/28/2020 12:34:43.884 PM","0.49867"
"407","1/28/2020 12:34:43.885 PM","0.49849"
"408","1/28/2020 12:34:43.886 PM","0.49829"
"409","1/28/2020 12:34:43.887 PM","0.49949"
"410","1/28/2020 12:34:43.888 PM","0.50016"
"411","1/28/2020 12:34:43.889 PM","0.49985"
"412","1/28/2020 12:34:43.890 PM","0.49826"
"413","1/28/2020 12:34:43.891 PM","0.49817"
"414","1/28/2020 12:34:43.892 PM","0.49965"
"415","1/28/2020 12:34:43.893 PM","0.49900"
"416","1/28/2020 12:34:43.894 PM","0.49940"
"417","1/28/2020 12:34:43.895 PM","0.50053"
"418","1/28/2020 12:34:43.896 PM","0.50053"
"419","1/28/2020 12:34:43.897 PM","0.50114"
"420","1/28/2020 12:34:43.898 PM","0.49970"
"421","1/28/2020 12:34:43.899 PM","0.49947"
"422","1/28/2020 12:34:43.900 PM","0.50070"
"423","1/28/2020 12:34:43.901 PM","0.50040"
"424","1/28/2020 12:34:43.902 PM","0.49916"
"425","1/28/2020 12:34:43.903 PM","0.49916"
"426","1/28/2020 12:34:43.904 PM","0.50074"
"427","1/28/2020 12:34:43.905 PM","0.50037"
"428","1/28/2020 12:34:43.906 PM","0.49928"
"429","1/28/2020 12:34:43.907 PM","0.49821"
"430","1/28/2020 12:34:43.908 PM","0.49796"
"431","1/28/2020 12:34:43.909 PM","0.49902"
"432","1/28/2020 12:34:43.910 PM","0.49910"
"433","1/28/2020 12:34:43.911 PM","0.49779"
"434","1/28/2020 12:34:43.912 PM","0.50008"
"435","1/28/2020 12:34:43.913 PM","0.49889"
"436","1/28/2020 12:34:43.914 PM","0.50001"
"437","1/28/2020 12:34:43.915 PM","0.49963"
"438","1/28/2020 12:34:43.916 PM","0.49735"
"439","1/28/2020 12:34:43.917 PM","0.50114"
"440","1/28/2020 12:34:43.918 PM","0.50073"
"441","1/28/2020 12:34:43.919 PM","0.49965"
"442","1/28/2020 12:34:43.920 PM","0.49897"
"443","1/28/2020 12:34:43.921 PM","0.49799"
"444","1/28/2020 12:34:43.922 PM","0.49886"
"445","1/28/2020 12:34:43.923 PM","0.49993"
"446","1/28/2020 12:34:43.924 PM","0.49937"
"447","1/28/2020 12:34:43.925 PM","0.49869"
"448","1/28/2020 12:34:43.926 PM","0.49999"
"449","1/28/2020 12:34:43.927 PM","0.50006"
"450","1/28/2020 12:34:43.928 PM","0.49895"
"451","1/28/2020 12:34:43.929 PM","0.49770"
"452","1/28/2020 12:34:43.930 PM","0.49993"
"453","1/28/2020 12:34:43.931 PM","0.50032"
"454","1/28/2020 12:34:43.932 PM","0.49954"
"455","1/28/2020 12:34:43.933 PM","0.50096"
"456","1/28/2020 12:34:43.934 PM","0.50036"
"457","1/28/2020 12:34:43.935 PM","0.49881"
"458","1/28/2020 12:34:43.936 PM","0.49835"
"459","1/28/2020 12:34:43.937 PM","0.50038"
"460","1/28/2020 12:34:43.938 PM","0.50095"
"461","1/28/2020 12:34:43.939 PM","0.49820"
"462","1/28/2020 12:34:43.940 PM","0.49777"
"463","1/28/2020 12:34:43.941 PM","0.49866"
"464","1/28/2020 12:34:43.942 PM","0.49921"
"465","1/28/2020 12:34:43.943 PM","0.49992"
"466","1/28/2020 12:34:43.944 PM","0.49924"
"467","1/28/2020 12:34:43.945 PM","0.49843"
"468","1/28/2020 12:34:43.946 PM","0.49959"
"469","1/28/2020 12:34:43.947 PM","0.50053"
"470","1/28/2020 12:34:43.948 PM","0.49833"
"471","1/28/2020 12:34:43.949 PM","0.49799"
"472","1/28/2020 12:34:43.950 PM","0.50074"
"473","1/28/2020 12:34:43.951 PM","0.50057"
"474","1/28/2020 12:34:43.952 PM","0.50087"
"475","1/28/2020 12:34:43.953 PM","0.49851"
"476","1/28/2020 12:34:43.954 PM","0.49939"
"477","1/28/2020 12:34:43.955 PM","0.49956"
"478","1/28/2020 12:34:43.956 PM","0.49871"
"479","1/28/2020 12:34:43.957 PM","0.49888"
"480","1/28/2020 12:34:43.958 PM","0.49978"
"481","1/28/2020 12:34:43.959 PM","0.50047"
"482","1/28/2020 12:34:43.960 PM","0.49919"
"483","1/28/2020 12:34:43.961 PM","0.49829"
"484","1/28/2020 12:34:43.962 PM","0.50028"
"485","1/28/2020 12:34:43.963 PM","0.49893"
"486","1/28/2020 12:34:43.964 PM","0.49969"
"487","1/28/2020 12:34:43.965 PM","0.49992"
"488","1/28/2020 12:34:43.966 PM","0.49967"
"489","1/28/2020 12:34:43.967 PM","0.49909"
"490","1/28/2020 12:34:43.968 PM","0.49988"
"491","1/28/2020 12:34:43.969 PM","0.50132"
"492","1/28/2020 12:34:43.970 PM","0.49739"
"493","1/28/2020 12:34:43.971 PM","0.50013"
"494","1/28/2020 12:34:43.972 PM","0.49835"
"495","1/28/2020 12:34:43.973 PM","0.49879"
"496","1/28/2020 12:34:43.974 PM","0.49962"
"497","1/28/2020 12:34:43.975 PM","0.50019"
"498","1/28/2020 12:34:43.976 PM","0.49824"
"499","1/28/2020 12:34:43.977 PM","0.49879"
"500","1/28/2020 12:34:43.978 PM","0.49776"
"501","1/28/2020 12:34:43.979 PM","0.49978"
"502","1/28/2020 12:34:43.980 PM","0.49845"
"503","1/28/2020 12:34:43.981 PM","0.49734"
"504","1/28/2020 12:34:43.982 PM","0.49957"
"505","1/28/2020 12:34:43.983 PM","0.49891"
"506","1/28/2020 12:34:43.984 PM","0.49991"
"507","1/28/2020 12:34:43.985 PM","0.49929"
"508","1/28/2020 12:34:43.986 PM","0.50113"
"509","1/28/2020 12:34:43.987 PM","0.49974"
