"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 2095"
"Start Time: 1/28/2020 12:54:43.359 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"0","1/28/2020 12:54:43.359 PM","0.48730"
"1","1/28/2020 12:54:43.360 PM","0.48863"
"2","1/28/2020 12:54:43.361 PM","0.48733"
"3","1/28/2020 12:54:43.362 PM","0.48863"
"4","1/28/2020 12:54:43.363 PM","0.48817"
"5","1/28/2020 12:54:43.364 PM","0.48851"
"6","1/28/2020 12:54:43.365 PM","0.48812"
"7","1/28/2020 12:54:43.366 PM","0.48901"
"8","1/28/2020 12:54:43.367 PM","0.48730"
"9","1/28/2020 12:54:43.368 PM","0.48690"
"10","1/28/2020 12:54:43.369 PM","0.48747"
"11","1/28/2020 12:54:43.370 PM","0.48829"
"12","1/28/2020 12:54:43.371 PM","0.48811"
"13","1/28/2020 12:54:43.372 PM","0.48838"
"14","1/28/2020 12:54:43.373 PM","0.48961"
"15","1/28/2020 12:54:43.374 PM","0.48825"
"16","1/28/2020 12:54:43.375 PM","0.48878"
"17","1/28/2020 12:54:43.376 PM","0.48862"
"18","1/28/2020 12:54:43.377 PM","0.48921"
"19","1/28/2020 12:54:43.378 PM","0.48747"
"20","1/28/2020 12:54:43.379 PM","0.48834"
"21","1/28/2020 12:54:43.380 PM","0.48835"
"22","1/28/2020 12:54:43.381 PM","0.48689"
"23","1/28/2020 12:54:43.382 PM","0.48753"
"24","1/28/2020 12:54:43.383 PM","0.48911"
"25","1/28/2020 12:54:43.384 PM","0.48876"
"26","1/28/2020 12:54:43.385 PM","0.48746"
"27","1/28/2020 12:54:43.386 PM","0.48758"
"28","1/28/2020 12:54:43.387 PM","0.48812"
"29","1/28/2020 12:54:43.388 PM","0.48840"
"30","1/28/2020 12:54:43.389 PM","0.48921"
"31","1/28/2020 12:54:43.390 PM","0.48752"
"32","1/28/2020 12:54:43.391 PM","0.48789"
"33","1/28/2020 12:54:43.392 PM","0.48826"
"34","1/28/2020 12:54:43.393 PM","0.48899"
"35","1/28/2020 12:54:43.394 PM","0.48887"
"36","1/28/2020 12:54:43.395 PM","0.48832"
"37","1/28/2020 12:54:43.396 PM","0.48721"
"38","1/28/2020 12:54:43.397 PM","0.48644"
