"Device: USB-2408-2AO"
"Serial Number: 1C3CD25"
"Channel Count: 1"
"Sample Count: 2623"
"Start Time: 2/5/2020 10:50:06.784 AM"
"Scan Rate: 1000"
"Sample","Time (s)","AI4 (mV)"
"157","0.157","0.87875873"
"158","0.158","0.87833963"
"159","0.159","0.87860972"
"160","0.160","0.87752938"
"161","0.161","0.87720342"
"162","0.162","0.87746419"
"163","0.163","0.87926164"
"164","0.164","0.87930821"
"165","0.165","0.87810680"
"166","0.166","0.87660737"
"167","0.167","0.87630935"
"168","0.168","0.87926164"
"169","0.169","0.87925233"
"170","0.170","0.87782741"
"171","0.171","0.87756664"
"172","0.172","0.87690540"
"173","0.173","0.87866560"
"174","0.174","0.87791122"
"175","0.175","0.87607652"
"176","0.176","0.87704509"
"177","0.177","0.87853521"
"178","0.178","0.87731518"
"179","0.179","0.87727793"
"180","0.180","0.87756664"
"181","0.181","0.87761320"
"182","0.182","0.87875873"
"183","0.183","0.87742694"
"184","0.184","0.87900087"
"185","0.185","0.87915920"
"186","0.186","0.87897293"
"187","0.187","0.87739900"
"188","0.188","0.87662600"
"189","0.189","0.87776221"
"190","0.190","0.87743625"
"191","0.191","0.87775290"
"192","0.192","0.87798573"
"193","0.193","0.87885186"
"194","0.194","0.87780878"
"195","0.195","0.87832101"
"196","0.196","0.87837689"
"197","0.197","0.87553635"
"198","0.198","0.87790191"
"199","0.199","0.87728724"
"200","0.200","0.87730587"
"201","0.201","0.87937340"
"202","0.202","0.87887980"
"203","0.203","0.87883323"
"204","0.204","0.87709166"
"205","0.205","0.87921508"
"206","0.206","0.87792054"
"207","0.207","0.87855384"
"208","0.208","0.87658875"
"209","0.209","0.87937340"
"210","0.210","0.87729655"
"211","0.211","0.87861903"
"212","0.212","0.87623484"
"213","0.213","0.87997876"
"214","0.214","0.87834895"
"215","0.215","0.87804161"
"216","0.216","0.87737106"
"217","0.217","0.87890774"
"218","0.218","0.87823719"
"219","0.219","0.87746419"
"220","0.220","0.87923370"
"221","0.221","0.87865628"
"222","0.222","0.87770633"
"223","0.223","0.87802298"
"224","0.224","0.87771565"
"225","0.225","0.87829307"
"226","0.226","0.87644905"
"227","0.227","0.87712891"
"228","0.228","0.87871216"
"229","0.229","0.87801367"
"230","0.230","0.87811612"
"231","0.231","0.87583438"
"232","0.232","0.87744556"
"233","0.233","0.87780878"
"234","0.234","0.87764114"
"235","0.235","0.87817200"
"236","0.236","0.87731518"
"237","0.237","0.87619759"
"238","0.238","0.87767839"
"239","0.239","0.87844208"
"240","0.240","0.87917782"
"241","0.241","0.87727793"
"242","0.242","0.87962486"
"243","0.243","0.87751076"
"244","0.244","0.87720342"
"245","0.245","0.87691471"
"246","0.246","0.87756664"
"247","0.247","0.87755732"
"248","0.248","0.87774359"
"249","0.249","0.87643042"
"250","0.250","0.87787397"
"251","0.251","0.87790191"
"252","0.252","0.87610446"
"253","0.253","0.87618828"
"254","0.254","0.87806955"
"255","0.255","0.87738968"
"256","0.256","0.87908469"
"257","0.257","0.87752007"
"258","0.258","0.87829307"
"259","0.259","0.87826513"
"260","0.260","0.87935477"
"261","0.261","0.87760389"
"262","0.262","0.87798573"
"263","0.263","0.87749213"
"264","0.264","0.87839551"
"265","0.265","0.87762251"
"266","0.266","0.87715685"
"267","0.267","0.87830238"
"268","0.268","0.87720342"
"269","0.269","0.87733380"
"270","0.270","0.87775290"
"271","0.271","0.87740831"
"272","0.272","0.87727793"
"273","0.273","0.87665394"
"274","0.274","0.87851658"
"275","0.275","0.87639317"
"276","0.276","0.87747350"
"277","0.277","0.87807886"
"278","0.278","0.87842345"
"279","0.279","0.87627210"
"280","0.280","0.87723136"
"281","0.281","0.87759458"
"282","0.282","0.87768771"
"283","0.283","0.87879598"
"284","0.284","0.87841414"
"285","0.285","0.87632798"
"286","0.286","0.87686814"
"287","0.287","0.87668188"
"288","0.288","0.87612309"
"289","0.289","0.87603927"
"290","0.290","0.87819062"
"291","0.291","0.87930821"
"292","0.292","0.87774359"
"293","0.293","0.87792985"
"294","0.294","0.87827444"
"295","0.295","0.87803230"
"296","0.296","0.87679364"
"297","0.297","0.87653287"
"298","0.298","0.87875873"
"299","0.299","0.87882392"
"300","0.300","0.87467022"
"301","0.301","0.87634660"
"302","0.302","0.87701716"
"303","0.303","0.87878667"
"304","0.304","0.87697990"
"305","0.305","0.87781809"
"306","0.306","0.87899156"
"307","0.307","0.87817200"
"308","0.308","0.87698922"
"309","0.309","0.87736174"
"310","0.310","0.87717548"
"311","0.311","0.87861903"
"312","0.312","0.87886117"
"313","0.313","0.87769702"
"314","0.314","0.87820925"
"315","0.315","0.87791122"
"316","0.316","0.87833963"
"317","0.317","0.87697990"
"318","0.318","0.87847933"
"319","0.319","0.87686814"
"320","0.320","0.87733380"
"321","0.321","0.87847933"
"322","0.322","0.87715685"
"323","0.323","0.87816268"
"324","0.324","0.87779947"
"325","0.325","0.87914988"
"326","0.326","0.87783672"
"327","0.327","0.87724999"
"328","0.328","0.87901019"
"329","0.329","0.87860972"
"330","0.330","0.87563880"
"331","0.331","0.87910332"
"332","0.332","0.87759458"
"333","0.333","0.87679364"
"334","0.334","0.87747350"
"335","0.335","0.87676570"
"336","0.336","0.87823719"
"337","0.337","0.87820925"
"338","0.338","0.87728724"
"339","0.339","0.87623484"
"340","0.340","0.87621622"
"341","0.341","0.87797642"
"342","0.342","0.87832101"
"343","0.343","0.87639317"
"344","0.344","0.87693334"
"345","0.345","0.87717548"
"346","0.346","0.87816268"
"347","0.347","0.87677501"
"348","0.348","0.87734312"
"349","0.349","0.87798573"
"350","0.350","0.87836757"
"351","0.351","0.87673776"
"352","0.352","0.87767839"
"353","0.353","0.87774359"
"354","0.354","0.87783672"
"355","0.355","0.87763183"
"356","0.356","0.87659806"
"357","0.357","0.87638386"
"358","0.358","0.87657012"
"359","0.359","0.87815337"
"360","0.360","0.87853521"
"361","0.361","0.87833032"
"362","0.362","0.87739900"
"363","0.363","0.87694265"
"364","0.364","0.87789260"
"365","0.365","0.87806024"
"366","0.366","0.87780878"
"367","0.367","0.87627210"
"368","0.368","0.87955035"
"369","0.369","0.87754801"
"370","0.370","0.87797642"
"371","0.371","0.87726861"
"372","0.372","0.87774359"
"373","0.373","0.87615103"
"374","0.374","0.87633729"
"375","0.375","0.87713823"
"376","0.376","0.87548047"
"377","0.377","0.87779015"
"378","0.378","0.87720342"
"379","0.379","0.87699853"
"380","0.380","0.87803230"
"381","0.381","0.87652355"
"382","0.382","0.87724999"
"383","0.383","0.87601133"
"384","0.384","0.87708235"
"385","0.385","0.87746419"
"386","0.386","0.87676570"
"387","0.387","0.87811612"
"388","0.388","0.87618828"
"389","0.389","0.87772496"
"390","0.390","0.87791122"
"391","0.391","0.87687746"
"392","0.392","0.87729655"
"393","0.393","0.87672845"
"394","0.394","0.87792054"
"395","0.395","0.87655149"
"396","0.396","0.87637454"
"397","0.397","0.87819062"
"398","0.398","0.87699853"
"399","0.399","0.87611377"
"400","0.400","0.87756664"
"401","0.401","0.87767839"
"402","0.402","0.87660737"
"403","0.403","0.87638386"
"404","0.404","0.87893568"
"405","0.405","0.87708235"
"406","0.406","0.87832101"
"407","0.407","0.87654218"
"408","0.408","0.87751076"
"409","0.409","0.87589025"
"410","0.410","0.87760389"
"411","0.411","0.87630004"
"412","0.412","0.87854452"
"413","0.413","0.87842345"
"414","0.414","0.87806024"
"415","0.415","0.87717548"
"416","0.416","0.87875873"
"417","0.417","0.87776221"
"418","0.418","0.87811612"
"419","0.419","0.87910332"
"420","0.420","0.87720342"
"421","0.421","0.87882392"
"422","0.422","0.87797642"
"423","0.423","0.87604858"
"424","0.424","0.87681226"
"425","0.425","0.87654218"
"426","0.426","0.87841414"
"427","0.427","0.87765045"
"428","0.428","0.87635592"
"429","0.429","0.87804161"
"430","0.430","0.87674707"
"431","0.431","0.87672845"
"432","0.432","0.87844208"
"433","0.433","0.87734312"
"434","0.434","0.87675638"
"435","0.435","0.87728724"
"436","0.436","0.87724999"
"437","0.437","0.87871216"
"438","0.438","0.87847002"
"439","0.439","0.87843277"
"440","0.440","0.87770633"
"441","0.441","0.87787397"
"442","0.442","0.87890774"
"443","0.443","0.87674707"
"444","0.444","0.87922439"
"445","0.445","0.87833963"
"446","0.446","0.87755732"
"447","0.447","0.87712891"
"448","0.448","0.87869354"
"449","0.449","0.87840483"
"450","0.450","0.87690540"
"451","0.451","0.87771565"
"452","0.452","0.87753870"
"453","0.453","0.87870285"
"454","0.454","0.87686814"
"455","0.455","0.87770633"
"456","0.456","0.87732449"
"457","0.457","0.87779947"
"458","0.458","0.87867491"
"459","0.459","0.87928958"
"460","0.460","0.87800436"
"461","0.461","0.87769702"
"462","0.462","0.87809749"
"463","0.463","0.87857246"
"464","0.464","0.87919645"
"465","0.465","0.87761320"
"466","0.466","0.87782741"
"467","0.467","0.87874010"
"468","0.468","0.87911263"
"469","0.469","0.87855384"
"470","0.470","0.87880529"
"471","0.471","0.87897293"
"472","0.472","0.87668188"
"473","0.473","0.87967142"
"474","0.474","0.87885186"
"475","0.475","0.87853521"
"476","0.476","0.87852590"
"477","0.477","0.87813474"
"478","0.478","0.87806024"
"479","0.479","0.87874010"
"480","0.480","0.87754801"
"481","0.481","0.87795779"
"482","0.482","0.87989494"
"483","0.483","0.87792054"
"484","0.484","0.87691471"
"485","0.485","0.87753870"
"486","0.486","0.87702647"
"487","0.487","0.87934546"
"488","0.488","0.87866560"
"489","0.489","0.87965280"
"490","0.490","0.87907538"
"491","0.491","0.87777153"
"492","0.492","0.87841414"
"493","0.493","0.87720342"
"494","0.494","0.87661669"
"495","0.495","0.87941065"
"496","0.496","0.87914988"
"497","0.497","0.87730587"
"498","0.498","0.87806024"
"499","0.499","0.87836757"
"500","0.500","0.87875873"
"501","0.501","0.87750144"
"502","0.502","0.87998807"
"503","0.503","0.87891705"
"504","0.504","0.87636523"
"505","0.505","0.87761320"
"506","0.506","0.87672845"
"507","0.507","0.87712891"
"508","0.508","0.87897293"
"509","0.509","0.87797642"
"510","0.510","0.87870285"
"511","0.511","0.87825581"
"512","0.512","0.87871216"
"513","0.513","0.87730587"
"514","0.514","0.87647699"
"515","0.515","0.87577850"
"516","0.516","0.87921508"
"517","0.517","0.87876804"
"518","0.518","0.87825581"
"519","0.519","0.87797642"
"520","0.520","0.87722205"
"521","0.521","0.87726861"
"522","0.522","0.87806024"
"523","0.523","0.87738968"
"524","0.524","0.87694265"
"525","0.525","0.87711029"
"526","0.526","0.87871216"
"527","0.527","0.87741762"
"528","0.528","0.88011846"
"529","0.529","0.87885186"
"530","0.530","0.87711960"
"531","0.531","0.87635592"
"532","0.532","0.87854452"
"533","0.533","0.87752007"
"534","0.534","0.87953173"
"535","0.535","0.87863766"
"536","0.536","0.87761320"
"537","0.537","0.87720342"
"538","0.538","0.87803230"
"539","0.539","0.87588094"
"540","0.540","0.87797642"
"541","0.541","0.87899156"
"542","0.542","0.87710097"
"543","0.543","0.87835826"
"544","0.544","0.87920576"
"545","0.545","0.87701716"
"546","0.546","0.87676570"
"547","0.547","0.87765045"
"548","0.548","0.87754801"
"549","0.549","0.87779947"
"550","0.550","0.87893568"
"551","0.551","0.87769702"
"552","0.552","0.87701716"
"553","0.553","0.87683089"
"554","0.554","0.87700784"
"555","0.555","0.87872148"
"556","0.556","0.87693334"
"557","0.557","0.87743625"
"558","0.558","0.87738968"
"559","0.559","0.87726861"
"560","0.560","0.87815337"
"561","0.561","0.87819993"
"562","0.562","0.87780878"
"563","0.563","0.87726861"
"564","0.564","0.87735243"
"565","0.565","0.87754801"
"566","0.566","0.87670051"
"567","0.567","0.87719411"
"568","0.568","0.87890774"
"569","0.569","0.87787397"
"570","0.570","0.87757595"
"571","0.571","0.87660737"
"572","0.572","0.87674707"
"573","0.573","0.87657012"
"574","0.574","0.87887049"
"575","0.575","0.87894499"
"576","0.576","0.87694265"
"577","0.577","0.87825581"
"578","0.578","0.87819062"
"579","0.579","0.87664463"
"580","0.580","0.87740831"
"581","0.581","0.87817200"
"582","0.582","0.87736174"
"583","0.583","0.87756664"
"584","0.584","0.87699853"
"585","0.585","0.87873079"
"586","0.586","0.87839551"
"587","0.587","0.87724067"
"588","0.588","0.87690540"
"589","0.589","0.87605789"
"590","0.590","0.87760389"
"591","0.591","0.87776221"
"592","0.592","0.87691471"
"593","0.593","0.87643042"
"594","0.594","0.87562948"
"595","0.595","0.87694265"
"596","0.596","0.87699853"
"597","0.597","0.87856315"
"598","0.598","0.87774359"
"599","0.599","0.87777153"
"600","0.600","0.87602995"
"601","0.601","0.87718479"
"602","0.602","0.87724999"
"603","0.603","0.87812543"
"604","0.604","0.87630004"
"605","0.605","0.87676570"
"606","0.606","0.87722205"
"607","0.607","0.87673776"
"608","0.608","0.87697059"
"609","0.609","0.87792985"
"610","0.610","0.87681226"
"611","0.611","0.87893568"
"612","0.612","0.87679364"
"613","0.613","0.87727793"
"614","0.614","0.87641180"
"615","0.615","0.87730587"
"616","0.616","0.87800436"
"617","0.617","0.87704509"
"618","0.618","0.87656081"
"619","0.619","0.87562017"
"620","0.620","0.87801367"
"621","0.621","0.87620690"
"622","0.622","0.87630935"
"623","0.623","0.87640248"
"624","0.624","0.87650493"
"625","0.625","0.87791122"
"626","0.626","0.87752938"
"627","0.627","0.87656081"
"628","0.628","0.87680295"
"629","0.629","0.87762251"
"630","0.630","0.87722205"
"631","0.631","0.87494031"
"632","0.632","0.87780878"
"633","0.633","0.87741762"
"634","0.634","0.87677501"
"635","0.635","0.87667257"
"636","0.636","0.87612309"
"637","0.637","0.87830238"
"638","0.638","0.87694265"
"639","0.639","0.87669119"
"640","0.640","0.87667257"
"641","0.641","0.87786466"
"642","0.642","0.87620690"
"643","0.643","0.87788329"
"644","0.644","0.87508000"
"645","0.645","0.87935477"
"646","0.646","0.87878667"
"647","0.647","0.87697990"
"648","0.648","0.87731518"
"649","0.649","0.87877735"
"650","0.650","0.87736174"
"651","0.651","0.87871216"
"652","0.652","0.87737106"
"653","0.653","0.87923370"
"654","0.654","0.87635592"
"655","0.655","0.87729655"
"656","0.656","0.87696128"
"657","0.657","0.87586232"
"658","0.658","0.87811612"
"659","0.659","0.87599270"
"660","0.660","0.87877735"
"661","0.661","0.87697059"
"662","0.662","0.87652355"
"663","0.663","0.87611377"
"664","0.664","0.87773427"
"665","0.665","0.87902881"
"666","0.666","0.87786466"
"667","0.667","0.87832101"
"668","0.668","0.87742694"
"669","0.669","0.87607652"
"670","0.670","0.87642111"
"671","0.671","0.87675638"
"672","0.672","0.87658875"
"673","0.673","0.87806024"
"674","0.674","0.87598339"
"675","0.675","0.87689608"
"676","0.676","0.87607652"
"677","0.677","0.87634660"
"678","0.678","0.87670051"
"679","0.679","0.87777153"
"680","0.680","0.87697990"
"681","0.681","0.87727793"
"682","0.682","0.87769702"
"683","0.683","0.87453052"
"684","0.684","0.87687746"
"685","0.685","0.87643042"
"686","0.686","0.87608583"
"687","0.687","0.87462366"
"688","0.688","0.87711029"
"689","0.689","0.87612309"
"690","0.690","0.87542459"
"691","0.691","0.87840483"
"692","0.692","0.87602995"
"693","0.693","0.87620690"
"694","0.694","0.87643042"
"695","0.695","0.87570399"
"696","0.696","0.87565742"
"697","0.697","0.87581575"
"698","0.698","0.87684020"
"699","0.699","0.87614171"
"700","0.700","0.87665394"
"701","0.701","0.87536871"
"702","0.702","0.87772496"
"703","0.703","0.87670051"
"704","0.704","0.87656081"
"705","0.705","0.87779015"
"706","0.706","0.87668188"
"707","0.707","0.87813474"
"708","0.708","0.87702647"
"709","0.709","0.87560154"
"710","0.710","0.87726861"
"711","0.711","0.87524764"
"712","0.712","0.87671913"
"713","0.713","0.87585300"
"714","0.714","0.87623484"
"715","0.715","0.87750144"
"716","0.716","0.87737106"
"717","0.717","0.87711029"
"718","0.718","0.87583438"
"719","0.719","0.87736174"
"720","0.720","0.87834895"
"721","0.721","0.87609515"
"722","0.722","0.87790191"
"723","0.723","0.87739900"
"724","0.724","0.87778084"
"725","0.725","0.87524764"
"726","0.726","0.87635592"
"727","0.727","0.87543391"
"728","0.728","0.87623484"
"729","0.729","0.87643042"
"730","0.730","0.87516382"
"731","0.731","0.87708235"
"732","0.732","0.87761320"
"733","0.733","0.87661669"
"734","0.734","0.87579712"
"735","0.735","0.87750144"
"736","0.736","0.87596476"
"737","0.737","0.87798573"
"738","0.738","0.87616034"
"739","0.739","0.87808818"
"740","0.740","0.87615103"
"741","0.741","0.87519176"
"742","0.742","0.87801367"
"743","0.743","0.87602064"
"744","0.744","0.87679364"
"745","0.745","0.87777153"
"746","0.746","0.87619759"
"747","0.747","0.87777153"
"748","0.748","0.87802298"
"749","0.749","0.87750144"
"750","0.750","0.87750144"
"751","0.751","0.87550841"
"752","0.752","0.87763183"
"753","0.753","0.87697059"
"754","0.754","0.87716617"
"755","0.755","0.87670982"
"756","0.756","0.87604858"
"757","0.757","0.87641180"
"758","0.758","0.87711029"
"759","0.759","0.87747350"
"760","0.760","0.87635592"
"761","0.761","0.87728724"
"762","0.762","0.87949447"
"763","0.763","0.87908469"
"764","0.764","0.87873079"
"765","0.765","0.87831169"
"766","0.766","0.87843277"
"767","0.767","0.87895431"
"768","0.768","0.87752007"
"769","0.769","0.87782741"
"770","0.770","0.87875873"
"771","0.771","0.87752938"
"772","0.772","0.87776221"
"773","0.773","0.87856315"
"774","0.774","0.87903813"
"775","0.775","0.87866560"
"776","0.776","0.87815337"
"777","0.777","0.87819062"
"778","0.778","0.87953173"
"779","0.779","0.88019297"
"780","0.780","0.87809749"
"781","0.781","0.87847002"
"782","0.782","0.87893568"
"783","0.783","0.87887980"
"784","0.784","0.87944791"
"785","0.785","0.87853521"
"786","0.786","0.87686814"
"787","0.787","0.87868422"
"788","0.788","0.87812543"
"789","0.789","0.87896362"
"790","0.790","0.87816268"
"791","0.791","0.87851658"
"792","0.792","0.87594613"
"793","0.793","0.87697059"
"794","0.794","0.87778084"
"795","0.795","0.87826513"
"796","0.796","0.87806024"
"797","0.797","0.87915920"
"798","0.798","0.87740831"
"799","0.799","0.87746419"
"800","0.800","0.87812543"
"801","0.801","0.87741762"
"802","0.802","0.87747350"
"803","0.803","0.87814406"
"804","0.804","0.87787397"
"805","0.805","0.87867491"
"806","0.806","0.87829307"
"807","0.807","0.87741762"
"808","0.808","0.87775290"
"809","0.809","0.87784603"
"810","0.810","0.87853521"
"811","0.811","0.87778084"
"812","0.812","0.87826513"
"813","0.813","0.87854452"
"814","0.814","0.87739900"
"815","0.815","0.87715685"
"816","0.816","0.87721273"
"817","0.817","0.87815337"
"818","0.818","0.87854452"
"819","0.819","0.87957829"
"820","0.820","0.87816268"
"821","0.821","0.87729655"
"822","0.822","0.87874942"
"823","0.823","0.87940134"
"824","0.824","0.87928027"
"825","0.825","0.87844208"
"826","0.826","0.87857246"
"827","0.827","0.87984838"
"828","0.828","0.87971799"
"829","0.829","0.87860040"
"830","0.830","0.88005327"
"831","0.831","0.87757595"
"832","0.832","0.87940134"
"833","0.833","0.87866560"
"834","0.834","0.87997876"
"835","0.835","0.87843277"
"836","0.836","0.87817200"
"837","0.837","0.87879598"
"838","0.838","0.87752938"
"839","0.839","0.87852590"
"840","0.840","0.87801367"
"841","0.841","0.87958761"
"842","0.842","0.87901950"
"843","0.843","0.87893568"
"844","0.844","0.87760389"
"845","0.845","0.87906606"
"846","0.846","0.87919645"
"847","0.847","0.87837689"
"848","0.848","0.87779947"
"849","0.849","0.87814406"
"850","0.850","0.87849796"
"851","0.851","0.87816268"
"852","0.852","0.87736174"
"853","0.853","0.87852590"
"854","0.854","0.87892637"
"855","0.855","0.87758526"
"856","0.856","0.87885186"
"857","0.857","0.87828375"
"858","0.858","0.87735243"
"859","0.859","0.87657012"
"860","0.860","0.87753870"
"861","0.861","0.87676570"
"862","0.862","0.87815337"
"863","0.863","0.87956898"
"864","0.864","0.87768771"
"865","0.865","0.87777153"
"866","0.866","0.87789260"
"867","0.867","0.87862834"
"868","0.868","0.87970868"
"869","0.869","0.87702647"
"870","0.870","0.87906606"
"871","0.871","0.87886117"
"872","0.872","0.87707303"
"873","0.873","0.87772496"
"874","0.874","0.87697990"
"875","0.875","0.87829307"
"876","0.876","0.87683089"
"877","0.877","0.87648630"
"878","0.878","0.87687746"
"879","0.879","0.88045374"
"880","0.880","0.87721273"
"881","0.881","0.87796710"
"882","0.882","0.88000670"
"883","0.883","0.87838620"
"884","0.884","0.87703578"
"885","0.885","0.87957829"
"886","0.886","0.87886117"
"887","0.887","0.87772496"
"888","0.888","0.87852590"
"889","0.889","0.87610446"
"890","0.890","0.87818131"
"891","0.891","0.87851658"
"892","0.892","0.87921508"
"893","0.893","0.87632798"
"894","0.894","0.87830238"
"895","0.895","0.87719411"
"896","0.896","0.87724999"
"897","0.897","0.87896362"
"898","0.898","0.87712891"
"899","0.899","0.87690540"
"900","0.900","0.87783672"
"901","0.901","0.87838620"
"902","0.902","0.87788329"
"903","0.903","0.87868422"
"904","0.904","0.87761320"
"905","0.905","0.87719411"
"906","0.906","0.87674707"
"907","0.907","0.87804161"
"908","0.908","0.87835826"
"909","0.909","0.87850727"
"910","0.910","0.87733380"
"911","0.911","0.87829307"
"912","0.912","0.87757595"
"913","0.913","0.87716617"
"914","0.914","0.87718479"
"915","0.915","0.87733380"
"916","0.916","0.87940134"
"917","0.917","0.87751076"
"918","0.918","0.87819993"
"919","0.919","0.87782741"
"920","0.920","0.87796710"
"921","0.921","0.87819062"
"922","0.922","0.87751076"
"923","0.923","0.87781809"
"924","0.924","0.87909400"
"925","0.925","0.87747350"
"926","0.926","0.87879598"
"927","0.927","0.87667257"
"928","0.928","0.87675638"
"929","0.929","0.87889843"
"930","0.930","0.87714754"
"931","0.931","0.87731518"
"932","0.932","0.87833032"
"933","0.933","0.87821856"
"934","0.934","0.87724999"
"935","0.935","0.87701716"
"936","0.936","0.87816268"
"937","0.937","0.87853521"
"938","0.938","0.87862834"
"939","0.939","0.87786466"
"940","0.940","0.87810680"
"941","0.941","0.87991357"
"942","0.942","0.87820925"
"943","0.943","0.87808818"
"944","0.944","0.87847002"
"945","0.945","0.87795779"
"946","0.946","0.87786466"
"947","0.947","0.87819062"
"948","0.948","0.87903813"
"949","0.949","0.87773427"
"950","0.950","0.87700784"
"951","0.951","0.87791122"
"952","0.952","0.87681226"
"953","0.953","0.87781809"
"954","0.954","0.87672845"
"955","0.955","0.87724999"
"956","0.956","0.87806024"
"957","0.957","0.87781809"
"958","0.958","0.87771565"
"959","0.959","0.87657012"
"960","0.960","0.87743625"
"961","0.961","0.87808818"
"962","0.962","0.87847933"
"963","0.963","0.87667257"
"964","0.964","0.87947585"
"965","0.965","0.87577850"
"966","0.966","0.87853521"
"967","0.967","0.87733380"
"968","0.968","0.87490305"
"969","0.969","0.87879598"
"970","0.970","0.87757595"
"971","0.971","0.87779947"
"972","0.972","0.87748282"
"973","0.973","0.87734312"
"974","0.974","0.87915920"
"975","0.975","0.87741762"
"976","0.976","0.87704509"
"977","0.977","0.87862834"
"978","0.978","0.87757595"
"979","0.979","0.87782741"
"980","0.980","0.87769702"
"981","0.981","0.87789260"
"982","0.982","0.87695196"
