"Device: USB-2408-2AO"
"Serial Number: 1C3CD25"
"Channel Count: 1"
"Sample Count: 3279"
"Start Time: 2/5/2020 11:08:05.938 AM"
"Scan Rate: 1000"
"Sample","Time (s)","AI4 (mV)"
"113","0.113","0.87699853"
"114","0.114","0.87585300"
"115","0.115","0.87457709"
"116","0.116","0.87600201"
"117","0.117","0.87516382"
"118","0.118","0.87526627"
"119","0.119","0.87502412"
"120","0.120","0.87560154"
"121","0.121","0.87599270"
"122","0.122","0.87458640"
"123","0.123","0.87363645"
"124","0.124","0.87596476"
"125","0.125","0.87599270"
"126","0.126","0.87614171"
"127","0.127","0.87585300"
"128","0.128","0.87617896"
"129","0.129","0.87431632"
"130","0.130","0.87528490"
"131","0.131","0.87303109"
"132","0.132","0.87562017"
"133","0.133","0.87608583"
"134","0.134","0.87529421"
"135","0.135","0.87665394"
"136","0.136","0.87501481"
"137","0.137","0.87596476"
"138","0.138","0.87607652"
"139","0.139","0.87616034"
"140","0.140","0.87723136"
"141","0.141","0.87524764"
"142","0.142","0.87592751"
"143","0.143","0.87610446"
"144","0.144","0.87438151"
"145","0.145","0.87713823"
"146","0.146","0.87509863"
"147","0.147","0.87556429"
"148","0.148","0.87640248"
"149","0.149","0.87453052"
"150","0.150","0.87536871"
"151","0.151","0.87563880"
"152","0.152","0.87603927"
"153","0.153","0.87526627"
"154","0.154","0.87474473"
"155","0.155","0.87614171"
"156","0.156","0.87541528"
"157","0.157","0.87468885"
"158","0.158","0.87309629"
"159","0.159","0.87565742"
"160","0.160","0.87325461"
"161","0.161","0.87536871"
"162","0.162","0.87488443"
"163","0.163","0.87523833"
"164","0.164","0.87423250"
"165","0.165","0.87514520"
"166","0.166","0.87579712"
"167","0.167","0.87501481"
"168","0.168","0.87459572"
"169","0.169","0.87537803"
"170","0.170","0.87555498"
"171","0.171","0.87478198"
"172","0.172","0.87588094"
"173","0.173","0.87518245"
"174","0.174","0.87481923"
"175","0.175","0.87583438"
"176","0.176","0.87450258"
"177","0.177","0.87640248"
"178","0.178","0.87543391"
"179","0.179","0.87533146"
"180","0.180","0.87676570"
"181","0.181","0.87594613"
"182","0.182","0.87492168"
"183","0.183","0.87595545"
"184","0.184","0.87495893"
"185","0.185","0.87574124"
"186","0.186","0.87442808"
"187","0.187","0.87379478"
"188","0.188","0.87597407"
"189","0.189","0.87454915"
"190","0.190","0.87682158"
"191","0.191","0.87562948"
"192","0.192","0.87505206"
"193","0.193","0.87599270"
"194","0.194","0.87473541"
"195","0.195","0.87405555"
"196","0.196","0.87520108"
"197","0.197","0.87376684"
"198","0.198","0.87568536"
"199","0.199","0.87520108"
"200","0.200","0.87567605"
"201","0.201","0.87409280"
"202","0.202","0.87520108"
"203","0.203","0.87490305"
"204","0.204","0.87698922"
"205","0.205","0.87662600"
"206","0.206","0.87407418"
"207","0.207","0.87675638"
"208","0.208","0.87602064"
"209","0.209","0.87458640"
"210","0.210","0.87592751"
"211","0.211","0.87579712"
"212","0.212","0.87641180"
"213","0.213","0.87678432"
"214","0.214","0.87611377"
"215","0.215","0.87465160"
"216","0.216","0.87791122"
"217","0.217","0.87525696"
"218","0.218","0.87535940"
"219","0.219","0.87480061"
"220","0.220","0.87548979"
"221","0.221","0.87687746"
"222","0.222","0.87673776"
"223","0.223","0.87567605"
"224","0.224","0.87659806"
"225","0.225","0.87455846"
"226","0.226","0.87562948"
"227","0.227","0.87590888"
"228","0.228","0.87815337"
"229","0.229","0.87564811"
"230","0.230","0.87662600"
"231","0.231","0.87580644"
"232","0.232","0.87534077"
"233","0.233","0.87516382"
"234","0.234","0.87483786"
"235","0.235","0.87658875"
"236","0.236","0.87506138"
"237","0.237","0.87638386"
"238","0.238","0.87503344"
"239","0.239","0.87659806"
"240","0.240","0.87617896"
"241","0.241","0.87350607"
"242","0.242","0.87480061"
"243","0.243","0.87472610"
"244","0.244","0.87481923"
"245","0.245","0.87589957"
"246","0.246","0.87616965"
"247","0.247","0.87508000"
"248","0.248","0.87494962"
"249","0.249","0.87501481"
"250","0.250","0.87526627"
"251","0.251","0.87599270"
"252","0.252","0.87545253"
"253","0.253","0.87790191"
"254","0.254","0.87495893"
"255","0.255","0.87465160"
"256","0.256","0.87541528"
"257","0.257","0.87577850"
"258","0.258","0.87677501"
"259","0.259","0.87534077"
"260","0.260","0.87572262"
"261","0.261","0.87336637"
"262","0.262","0.87499619"
"263","0.263","0.87638386"
"264","0.264","0.87567605"
"265","0.265","0.87589025"
"266","0.266","0.87451190"
"267","0.267","0.87543391"
"268","0.268","0.87404624"
"269","0.269","0.87453052"
"270","0.270","0.87792054"
"271","0.271","0.87644905"
"272","0.272","0.87363645"
"273","0.273","0.87492168"
"274","0.274","0.87451190"
"275","0.275","0.87560154"
"276","0.276","0.87387860"
"277","0.277","0.87656081"
"278","0.278","0.87604858"
"279","0.279","0.87581575"
"280","0.280","0.87399967"
"281","0.281","0.87521039"
"282","0.282","0.87438151"
"283","0.283","0.87529421"
"284","0.284","0.87558292"
"285","0.285","0.87561086"
"286","0.286","0.87489374"
"287","0.287","0.87445602"
"288","0.288","0.87701716"
"289","0.289","0.87470748"
"290","0.290","0.87438151"
"291","0.291","0.87450258"
"292","0.292","0.87480992"
"293","0.293","0.87534077"
"294","0.294","0.87548047"
"295","0.295","0.87470748"
"296","0.296","0.87550841"
"297","0.297","0.87496825"
"298","0.298","0.87480061"
"299","0.299","0.87575056"
"300","0.300","0.87536871"
"301","0.301","0.87532215"
"302","0.302","0.87557361"
"303","0.303","0.87609515"
"304","0.304","0.87502412"
"305","0.305","0.87513588"
"306","0.306","0.87601133"
"307","0.307","0.87687746"
"308","0.308","0.87426975"
"309","0.309","0.87577850"
"310","0.310","0.87470748"
"311","0.311","0.87608583"
"312","0.312","0.87494962"
"313","0.313","0.87466091"
"314","0.314","0.87535940"
"315","0.315","0.87401830"
"316","0.316","0.87672845"
"317","0.317","0.87436289"
"318","0.318","0.87619759"
"319","0.319","0.87324530"
"320","0.320","0.87492168"
"321","0.321","0.87632798"
"322","0.322","0.87499619"
"323","0.323","0.87457709"
"324","0.324","0.87325461"
"325","0.325","0.87517314"
"326","0.326","0.87366439"
"327","0.327","0.87457709"
"328","0.328","0.87407418"
"329","0.329","0.87592751"
"330","0.330","0.87453052"
"331","0.331","0.87499619"
"332","0.332","0.87459572"
"333","0.333","0.87639317"
"334","0.334","0.87738968"
"335","0.335","0.87502412"
"336","0.336","0.87459572"
"337","0.337","0.87471679"
"338","0.338","0.87574124"
"339","0.339","0.87624416"
"340","0.340","0.87446533"
"341","0.341","0.87396242"
"342","0.342","0.87497756"
"343","0.343","0.87474473"
"344","0.344","0.87546185"
"345","0.345","0.87414868"
"346","0.346","0.87491237"
"347","0.347","0.87751076"
"348","0.348","0.87534077"
"349","0.349","0.87523833"
"350","0.350","0.87627210"
"351","0.351","0.87524764"
"352","0.352","0.87442808"
"353","0.353","0.87389722"
"354","0.354","0.87589957"
"355","0.355","0.87514520"
"356","0.356","0.87468885"
"357","0.357","0.87540597"
"358","0.358","0.87632798"
"359","0.359","0.87472610"
"360","0.360","0.87519176"
"361","0.361","0.87588094"
"362","0.362","0.87508000"
"363","0.363","0.87653287"
"364","0.364","0.87532215"
"365","0.365","0.87589957"
"366","0.366","0.87510794"
"367","0.367","0.87533146"
"368","0.368","0.87693334"
"369","0.369","0.87578781"
"370","0.370","0.87613240"
"371","0.371","0.87565742"
"372","0.372","0.87625347"
"373","0.373","0.87619759"
"374","0.374","0.87575056"
"375","0.375","0.87670051"
"376","0.376","0.87520108"
"377","0.377","0.87511726"
"378","0.378","0.87538734"
"379","0.379","0.87688677"
"380","0.380","0.87465160"
"381","0.381","0.87437220"
"382","0.382","0.87548979"
"383","0.383","0.87701716"
"384","0.384","0.87573193"
"385","0.385","0.87653287"
"386","0.386","0.87594613"
"387","0.387","0.87721273"
"388","0.388","0.87518245"
"389","0.389","0.87612309"
"390","0.390","0.87488443"
"391","0.391","0.87505206"
"392","0.392","0.87559223"
"393","0.393","0.87633729"
"394","0.394","0.87556429"
"395","0.395","0.87632798"
"396","0.396","0.87602064"
"397","0.397","0.87516382"
"398","0.398","0.87637454"
"399","0.399","0.87591819"
"400","0.400","0.87493099"
"401","0.401","0.87521039"
"402","0.402","0.87492168"
"403","0.403","0.87684020"
"404","0.404","0.87692402"
"405","0.405","0.87493099"
"406","0.406","0.87458640"
"407","0.407","0.87565742"
"408","0.408","0.87559223"
"409","0.409","0.87664463"
"410","0.410","0.87477267"
"411","0.411","0.87444670"
"412","0.412","0.87578781"
"413","0.413","0.87536871"
"414","0.414","0.87643042"
"415","0.415","0.87616965"
"416","0.416","0.87659806"
"417","0.417","0.87593682"
"418","0.418","0.87420456"
"419","0.419","0.87614171"
"420","0.420","0.87521970"
"421","0.421","0.87453984"
"422","0.422","0.87532215"
"423","0.423","0.87536871"
"424","0.424","0.87551773"
"425","0.425","0.87528490"
"426","0.426","0.87676570"
"427","0.427","0.87413006"
"428","0.428","0.87691471"
"429","0.429","0.87446533"
"430","0.430","0.87670051"
"431","0.431","0.87545253"
"432","0.432","0.87590888"
"433","0.433","0.87722205"
"434","0.434","0.87343156"
"435","0.435","0.87437220"
"436","0.436","0.87542459"
"437","0.437","0.87432563"
"438","0.438","0.87548047"
"439","0.439","0.87517314"
"440","0.440","0.87437220"
"441","0.441","0.87565742"
"442","0.442","0.87488443"
"443","0.443","0.87503344"
"444","0.444","0.87702647"
"445","0.445","0.87508000"
"446","0.446","0.87491237"
"447","0.447","0.87485649"
"448","0.448","0.87667257"
"449","0.449","0.87469816"
"450","0.450","0.87473541"
"451","0.451","0.87526627"
"452","0.452","0.87389722"
"453","0.453","0.87548047"
"454","0.454","0.87508932"
"455","0.455","0.87539665"
"456","0.456","0.87586232"
"457","0.457","0.87549910"
"458","0.458","0.87645836"
"459","0.459","0.87663531"
"460","0.460","0.87502412"
"461","0.461","0.87536871"
"462","0.462","0.87689608"
"463","0.463","0.87571330"
"464","0.464","0.87542459"
"465","0.465","0.87480061"
"466","0.466","0.87607652"
"467","0.467","0.87579712"
"468","0.468","0.87514520"
"469","0.469","0.87564811"
"470","0.470","0.87578781"
"471","0.471","0.87675638"
"472","0.472","0.87561086"
"473","0.473","0.87521970"
"474","0.474","0.87550841"
"475","0.475","0.87510794"
"476","0.476","0.87584369"
"477","0.477","0.87561086"
"478","0.478","0.87508000"
"479","0.479","0.87486580"
"480","0.480","0.87564811"
"481","0.481","0.87670051"
"482","0.482","0.87485649"
"483","0.483","0.87573193"
"484","0.484","0.87552704"
"485","0.485","0.87810680"
"486","0.486","0.87596476"
"487","0.487","0.87454915"
"488","0.488","0.87508932"
"489","0.489","0.87676570"
"490","0.490","0.87488443"
"491","0.491","0.87618828"
"492","0.492","0.87502412"
"493","0.493","0.87575987"
"494","0.494","0.87578781"
"495","0.495","0.87530352"
"496","0.496","0.87591819"
"497","0.497","0.87531283"
"498","0.498","0.87494031"
"499","0.499","0.87584369"
"500","0.500","0.87593682"
"501","0.501","0.87620690"
"502","0.502","0.87481923"
"503","0.503","0.87556429"
"504","0.504","0.87707303"
"505","0.505","0.87630935"
"506","0.506","0.87613240"
"507","0.507","0.87625347"
"508","0.508","0.87544322"
"509","0.509","0.87656081"
"510","0.510","0.87667257"
"511","0.511","0.87718479"
"512","0.512","0.87629072"
"513","0.513","0.87455846"
"514","0.514","0.87589957"
"515","0.515","0.87558292"
"516","0.516","0.87720342"
"517","0.517","0.87370165"
"518","0.518","0.87641180"
"519","0.519","0.87676570"
"520","0.520","0.87616034"
"521","0.521","0.87416731"
"522","0.522","0.87597407"
"523","0.523","0.87697059"
"524","0.524","0.87614171"
"525","0.525","0.87555498"
"526","0.526","0.87517314"
"527","0.527","0.87552704"
"528","0.528","0.87506138"
"529","0.529","0.87589957"
"530","0.530","0.87557361"
"531","0.531","0.87677501"
"532","0.532","0.87545253"
"533","0.533","0.87515451"
"534","0.534","0.87602064"
"535","0.535","0.87622553"
"536","0.536","0.87655149"
"537","0.537","0.87630935"
"538","0.538","0.87640248"
"539","0.539","0.87567605"
"540","0.540","0.87565742"
"541","0.541","0.87442808"
"542","0.542","0.87580644"
"543","0.543","0.87620690"
"544","0.544","0.87524764"
"545","0.545","0.87491237"
"546","0.546","0.87494962"
"547","0.547","0.87574124"
"548","0.548","0.87880529"
"549","0.549","0.87573193"
"550","0.550","0.87642111"
"551","0.551","0.87645836"
"552","0.552","0.87602064"
"553","0.553","0.87482855"
"554","0.554","0.87616034"
"555","0.555","0.87564811"
"556","0.556","0.87669119"
"557","0.557","0.87465160"
"558","0.558","0.87573193"
"559","0.559","0.87305903"
"560","0.560","0.87554567"
"561","0.561","0.87529421"
"562","0.562","0.87577850"
"563","0.563","0.87711960"
"564","0.564","0.87608583"
"565","0.565","0.87516382"
"566","0.566","0.87561086"
"567","0.567","0.87532215"
"568","0.568","0.87529421"
"569","0.569","0.87552704"
"570","0.570","0.87620690"
"571","0.571","0.87493099"
"572","0.572","0.87446533"
"573","0.573","0.87497756"
"574","0.574","0.87454915"
"575","0.575","0.87480992"
"576","0.576","0.87502412"
"577","0.577","0.87542459"
"578","0.578","0.87569468"
"579","0.579","0.87504275"
"580","0.580","0.87488443"
"581","0.581","0.87436289"
"582","0.582","0.87700784"
"583","0.583","0.87505206"
"584","0.584","0.87405555"
"585","0.585","0.87489374"
"586","0.586","0.87473541"
"587","0.587","0.87471679"
"588","0.588","0.87512657"
"589","0.589","0.87420456"
"590","0.590","0.87543391"
"591","0.591","0.87676570"
"592","0.592","0.87520108"
"593","0.593","0.87455846"
"594","0.594","0.87478198"
"595","0.595","0.87565742"
"596","0.596","0.87670982"
"597","0.597","0.87495893"
"598","0.598","0.87476335"
"599","0.599","0.87565742"
"600","0.600","0.87488443"
"601","0.601","0.87373890"
"602","0.602","0.87485649"
"603","0.603","0.87479129"
"604","0.604","0.87529421"
"605","0.605","0.87560154"
"606","0.606","0.87400898"
"607","0.607","0.87690540"
"608","0.608","0.87778084"
"609","0.609","0.87508000"
"610","0.610","0.87653287"
"611","0.611","0.87647699"
"612","0.612","0.87523833"
"613","0.613","0.87592751"
"614","0.614","0.87647699"
"615","0.615","0.87738037"
"616","0.616","0.87724999"
"617","0.617","0.87605789"
"618","0.618","0.87520108"
"619","0.619","0.87719411"
"620","0.620","0.87712891"
"621","0.621","0.87726861"
"622","0.622","0.87595545"
"623","0.623","0.87774359"
"624","0.624","0.87703578"
"625","0.625","0.87614171"
"626","0.626","0.87602064"
"627","0.627","0.87704509"
"628","0.628","0.87522902"
"629","0.629","0.87738968"
"630","0.630","0.87635592"
"631","0.631","0.87573193"
"632","0.632","0.87589025"
"633","0.633","0.87613240"
"634","0.634","0.87738968"
"635","0.635","0.87709166"
"636","0.636","0.87532215"
"637","0.637","0.87419525"
"638","0.638","0.87563880"
"639","0.639","0.87690540"
"640","0.640","0.87680295"
"641","0.641","0.87430701"
"642","0.642","0.87660737"
"643","0.643","0.87558292"
"644","0.644","0.87667257"
"645","0.645","0.87589957"
"646","0.646","0.87452121"
"647","0.647","0.87519176"
"648","0.648","0.87616034"
"649","0.649","0.87535940"
"650","0.650","0.87645836"
"651","0.651","0.87560154"
"652","0.652","0.87596476"
"653","0.653","0.87609515"
"654","0.654","0.87673776"
"655","0.655","0.87540597"
"656","0.656","0.87510794"
"657","0.657","0.87522902"
"658","0.658","0.87446533"
"659","0.659","0.87577850"
"660","0.660","0.87640248"
"661","0.661","0.87525696"
"662","0.662","0.87732449"
"663","0.663","0.87680295"
"664","0.664","0.87597407"
"665","0.665","0.87454915"
"666","0.666","0.87460503"
"667","0.667","0.87577850"
"668","0.668","0.87563880"
"669","0.669","0.87603927"
"670","0.670","0.87670051"
"671","0.671","0.87570399"
"672","0.672","0.87548979"
"673","0.673","0.87486580"
"674","0.674","0.87574124"
"675","0.675","0.87784603"
"676","0.676","0.87492168"
"677","0.677","0.87498687"
"678","0.678","0.87601133"
"679","0.679","0.87571330"
"680","0.680","0.87570399"
"681","0.681","0.87658875"
"682","0.682","0.87752938"
"683","0.683","0.87619759"
"684","0.684","0.87722205"
"685","0.685","0.87822787"
"686","0.686","0.87655149"
"687","0.687","0.87669119"
"688","0.688","0.87643042"
"689","0.689","0.87753870"
"690","0.690","0.87589957"
"691","0.691","0.87683089"
"692","0.692","0.87665394"
"693","0.693","0.87755732"
"694","0.694","0.87690540"
"695","0.695","0.87650493"
"696","0.696","0.87614171"
"697","0.697","0.87860040"
"698","0.698","0.87607652"
"699","0.699","0.87569468"
"700","0.700","0.87657943"
"701","0.701","0.87648630"
"702","0.702","0.87726861"
"703","0.703","0.87645836"
"704","0.704","0.87695196"
"705","0.705","0.87622553"
"706","0.706","0.87596476"
"707","0.707","0.87655149"
"708","0.708","0.87576918"
"709","0.709","0.87529421"
"710","0.710","0.87618828"
"711","0.711","0.87558292"
"712","0.712","0.87603927"
"713","0.713","0.87598339"
"714","0.714","0.87456778"
"715","0.715","0.87502412"
"716","0.716","0.87692402"
"717","0.717","0.87548979"
"718","0.718","0.87702647"
"719","0.719","0.87508932"
"720","0.720","0.87430701"
"721","0.721","0.87625347"
"722","0.722","0.87567605"
"723","0.723","0.87491237"
"724","0.724","0.87489374"
"725","0.725","0.87508932"
"726","0.726","0.87559223"
"727","0.727","0.87686814"
"728","0.728","0.87617896"
"729","0.729","0.87686814"
"730","0.730","0.87657012"
"731","0.731","0.87561086"
"732","0.732","0.87616034"
"733","0.733","0.87638386"
"734","0.734","0.87634660"
"735","0.735","0.87657012"
"736","0.736","0.87582506"
"737","0.737","0.87652355"
"738","0.738","0.87440945"
"739","0.739","0.87686814"
"740","0.740","0.87628141"
"741","0.741","0.87604858"
"742","0.742","0.87846071"
"743","0.743","0.87636523"
"744","0.744","0.87609515"
"745","0.745","0.87657943"
"746","0.746","0.87549910"
"747","0.747","0.87686814"
"748","0.748","0.87455846"
"749","0.749","0.87693334"
"750","0.750","0.87661669"
"751","0.751","0.87570399"
"752","0.752","0.87609515"
"753","0.753","0.87582506"
"754","0.754","0.87592751"
"755","0.755","0.87757595"
"756","0.756","0.87597407"
"757","0.757","0.87668188"
"758","0.758","0.87500550"
"759","0.759","0.87717548"
"760","0.760","0.87568536"
"761","0.761","0.87642111"
"762","0.762","0.87562948"
"763","0.763","0.87508932"
"764","0.764","0.87616965"
"765","0.765","0.87705441"
"766","0.766","0.87617896"
"767","0.767","0.87615103"
"768","0.768","0.87804161"
"769","0.769","0.87612309"
"770","0.770","0.87550841"
"771","0.771","0.87670982"
"772","0.772","0.87643974"
"773","0.773","0.87577850"
"774","0.774","0.87549910"
"775","0.775","0.87633729"
"776","0.776","0.87583438"
"777","0.777","0.87555498"
"778","0.778","0.87663531"
"779","0.779","0.87665394"
"780","0.780","0.87610446"
"781","0.781","0.87689608"
"782","0.782","0.87431632"
"783","0.783","0.87602995"
"784","0.784","0.87602064"
"785","0.785","0.87523833"
"786","0.786","0.87539665"
"787","0.787","0.87715685"
"788","0.788","0.87428838"
"789","0.789","0.87432563"
"790","0.790","0.87833032"
"791","0.791","0.87636523"
"792","0.792","0.87633729"
"793","0.793","0.87615103"
"794","0.794","0.87829307"
"795","0.795","0.87738968"
"796","0.796","0.87759458"
"797","0.797","0.87766908"
"798","0.798","0.87672845"
"799","0.799","0.87663531"
"800","0.800","0.87589025"
"801","0.801","0.87724067"
"802","0.802","0.87623484"
"803","0.803","0.87530352"
"804","0.804","0.87582506"
"805","0.805","0.87530352"
"806","0.806","0.87557361"
"807","0.807","0.87557361"
"808","0.808","0.87594613"
"809","0.809","0.87466091"
"810","0.810","0.87715685"
"811","0.811","0.87513588"
"812","0.812","0.87697990"
"813","0.813","0.87546185"
"814","0.814","0.87618828"
"815","0.815","0.87629072"
"816","0.816","0.87567605"
"817","0.817","0.87735243"
"818","0.818","0.87669119"
"819","0.819","0.87671913"
"820","0.820","0.87589957"
"821","0.821","0.87462366"
"822","0.822","0.87623484"
"823","0.823","0.87711029"
"824","0.824","0.87620690"
"825","0.825","0.87613240"
"826","0.826","0.87590888"
"827","0.827","0.87578781"
"828","0.828","0.87669119"
"829","0.829","0.87709166"
"830","0.830","0.87787397"
"831","0.831","0.87682158"
"832","0.832","0.87656081"
"833","0.833","0.87500550"
"834","0.834","0.87532215"
"835","0.835","0.87569468"
"836","0.836","0.87673776"
"837","0.837","0.87535940"
"838","0.838","0.87515451"
"839","0.839","0.87613240"
"840","0.840","0.87702647"
"841","0.841","0.87613240"
"842","0.842","0.87713823"
"843","0.843","0.87662600"
"844","0.844","0.87751076"
"845","0.845","0.87707303"
"846","0.846","0.87514520"
"847","0.847","0.87737106"
"848","0.848","0.87570399"
"849","0.849","0.87607652"
"850","0.850","0.87552704"
"851","0.851","0.87552704"
"852","0.852","0.87438151"
"853","0.853","0.87652355"
"854","0.854","0.87711029"
"855","0.855","0.87759458"
"856","0.856","0.87697990"
"857","0.857","0.87568536"
"858","0.858","0.87629072"
"859","0.859","0.87762251"
"860","0.860","0.87693334"
"861","0.861","0.87660737"
"862","0.862","0.87757595"
"863","0.863","0.87605789"
"864","0.864","0.87602064"
"865","0.865","0.87657012"
"866","0.866","0.87508932"
"867","0.867","0.87687746"
"868","0.868","0.87692402"
"869","0.869","0.87720342"
"870","0.870","0.87615103"
"871","0.871","0.87675638"
"872","0.872","0.87730587"
"873","0.873","0.87752938"
"874","0.874","0.87534077"
"875","0.875","0.87674707"
"876","0.876","0.87482855"
"877","0.877","0.87645836"
"878","0.878","0.87599270"
"879","0.879","0.87719411"
"880","0.880","0.87791122"
"881","0.881","0.87608583"
"882","0.882","0.87640248"
"883","0.883","0.87662600"
"884","0.884","0.87578781"
"885","0.885","0.87691471"
"886","0.886","0.87635592"
"887","0.887","0.87821856"
"888","0.888","0.87640248"
"889","0.889","0.87572262"
"890","0.890","0.87769702"
"891","0.891","0.87471679"
"892","0.892","0.87528490"
"893","0.893","0.87617896"
"894","0.894","0.87659806"
"895","0.895","0.87690540"
"896","0.896","0.87608583"
"897","0.897","0.87588094"
"898","0.898","0.87510794"
"899","0.899","0.87756664"
"900","0.900","0.87783672"
"901","0.901","0.87494031"
"902","0.902","0.87694265"
"903","0.903","0.87773427"
"904","0.904","0.87602064"
"905","0.905","0.87412074"
"906","0.906","0.87658875"
"907","0.907","0.87591819"
"908","0.908","0.87594613"
"909","0.909","0.87679364"
"910","0.910","0.87602995"
"911","0.911","0.87575056"
"912","0.912","0.87750144"
"913","0.913","0.87491237"
"914","0.914","0.87624416"
"915","0.915","0.87592751"
"916","0.916","0.87651424"
"917","0.917","0.87494031"
"918","0.918","0.87500550"
"919","0.919","0.87624416"
"920","0.920","0.87568536"
"921","0.921","0.87620690"
"922","0.922","0.87553635"
"923","0.923","0.87758526"
"924","0.924","0.87518245"
"925","0.925","0.87799504"
"926","0.926","0.87632798"
"927","0.927","0.87690540"
"928","0.928","0.87676570"
"929","0.929","0.87481923"
"930","0.930","0.87562948"
"931","0.931","0.87631866"
"932","0.932","0.87588094"
"933","0.933","0.87591819"
"934","0.934","0.87605789"
"935","0.935","0.87915920"
"936","0.936","0.87631866"
"937","0.937","0.87657012"
"938","0.938","0.87710097"
"939","0.939","0.87809749"
"940","0.940","0.87779015"
"941","0.941","0.87772496"
"942","0.942","0.87697990"
"943","0.943","0.87734312"
"944","0.944","0.87776221"
"945","0.945","0.87669119"
"946","0.946","0.87602995"
"947","0.947","0.87702647"
"948","0.948","0.87702647"
"949","0.949","0.87611377"
"950","0.950","0.87613240"
"951","0.951","0.87657012"
"952","0.952","0.87612309"
"953","0.953","0.87746419"
"954","0.954","0.87931752"
"955","0.955","0.87774359"
"956","0.956","0.87887049"
"957","0.957","0.87770633"
"958","0.958","0.87688677"
"959","0.959","0.87796710"
"960","0.960","0.87871216"
"961","0.961","0.87734312"
"962","0.962","0.87866560"
"963","0.963","0.87768771"
"964","0.964","0.87837689"
"965","0.965","0.87813474"
"966","0.966","0.87602064"
"967","0.967","0.87770633"
"968","0.968","0.87770633"
"969","0.969","0.87691471"
"970","0.970","0.87693334"
"971","0.971","0.87707303"
"972","0.972","0.87783672"
"973","0.973","0.87751076"
"974","0.974","0.87702647"
"975","0.975","0.87704509"
"976","0.976","0.87863766"
"977","0.977","0.87655149"
"978","0.978","0.87597407"
"979","0.979","0.87713823"
"980","0.980","0.87821856"
"981","0.981","0.87687746"
"982","0.982","0.87738968"
