"Device: USB-2408-2AO"
"Serial Number: 1C3CD25"
"Channel Count: 1"
"Sample Count: 2847"
"Start Time: 2/5/2020 10:26:33.074 AM"
"Scan Rate: 1000"
"Sample","Time (s)","AI4 (mV)"
"699","0.699","0.30976720"
"700","0.700","0.30920841"
"701","0.701","0.30882657"
"702","0.702","0.30796044"
"703","0.703","0.30851923"
"704","0.704","0.30832365"
"705","0.705","0.30721538"
"706","0.706","0.30937605"
"707","0.707","0.30986033"
"708","0.708","0.30892901"
"709","0.709","0.30741096"
"710","0.710","0.30747615"
"711","0.711","0.30690804"
"712","0.712","0.30873343"
"713","0.713","0.30801632"
"714","0.714","0.30888245"
"715","0.715","0.30860305"
"716","0.716","0.30808151"
"717","0.717","0.30852854"
"718","0.718","0.30725263"
"719","0.719","0.30934811"
"720","0.720","0.30923635"
"721","0.721","0.30820258"
"722","0.722","0.30865893"
"723","0.723","0.30728057"
"724","0.724","0.30806288"
"725","0.725","0.30788593"
"726","0.726","0.30758791"
"727","0.727","0.30825846"
"728","0.728","0.30873343"
"729","0.729","0.30628406"
"730","0.730","0.30688010"
"731","0.731","0.30819327"
"732","0.732","0.30956231"
"733","0.733","0.30813739"
"734","0.734","0.30781142"
"735","0.735","0.30785799"
"736","0.736","0.30741096"
"737","0.737","0.30912459"
"738","0.738","0.31077303"
"739","0.739","0.30880794"
"740","0.740","0.30782074"
"741","0.741","0.30798838"
"742","0.742","0.30918047"
"743","0.743","0.30660070"
"744","0.744","0.30890107"
"745","0.745","0.30713156"
"746","0.746","0.30760653"
"747","0.747","0.30742027"
"748","0.748","0.30773692"
"749","0.749","0.30891970"
"750","0.750","0.31059608"
"751","0.751","0.30768104"
"752","0.752","0.30722469"
"753","0.753","0.30989759"
"754","0.754","0.30968338"
"755","0.755","0.30751340"
"756","0.756","0.30864030"
"757","0.757","0.30817464"
"758","0.758","0.30825846"
"759","0.759","0.30796044"
"760","0.760","0.30686148"
"761","0.761","0.30797906"
"762","0.762","0.30905940"
"763","0.763","0.30822121"
"764","0.764","0.30883588"
"765","0.765","0.30751340"
"766","0.766","0.30701049"
"767","0.767","0.30906871"
"768","0.768","0.30960888"
"769","0.769","0.30872412"
"770","0.770","0.30909665"
"771","0.771","0.30872412"
"772","0.772","0.30834228"
"773","0.773","0.30974858"
"774","0.774","0.30820258"
"775","0.775","0.30787662"
"776","0.776","0.30993484"
"777","0.777","0.30873343"
"778","0.778","0.30967407"
"779","0.779","0.30769967"
"780","0.780","0.30872412"
"781","0.781","0.30682422"
"782","0.782","0.30963682"
"783","0.783","0.30850060"
"784","0.784","0.31000935"
"785","0.785","0.30832365"
"786","0.786","0.30869618"
"787","0.787","0.30852854"
"788","0.788","0.30684285"
"789","0.789","0.30959025"
"790","0.790","0.30787662"
"791","0.791","0.30986965"
"792","0.792","0.30818395"
"793","0.793","0.30986965"
"794","0.794","0.30805357"
"795","0.795","0.30819327"
"796","0.796","0.30666590"
"797","0.797","0.31033531"
"798","0.798","0.30861236"
"799","0.799","0.30786730"
"800","0.800","0.30725263"
"801","0.801","0.30875206"
"802","0.802","0.30867755"
"803","0.803","0.30661933"
"804","0.804","0.30889176"
"805","0.805","0.30939467"
"806","0.806","0.30953437"
"807","0.807","0.30783005"
"808","0.808","0.30878931"
"809","0.809","0.31091273"
"810","0.810","0.30785799"
"811","0.811","0.30885451"
"812","0.812","0.30835159"
"813","0.813","0.30801632"
"814","0.814","0.30832365"
"815","0.815","0.30945987"
"816","0.816","0.30703843"
"817","0.817","0.30920841"
"818","0.818","0.30769967"
"819","0.819","0.30824915"
"820","0.820","0.31003729"
"821","0.821","0.30919909"
"822","0.822","0.30901283"
"823","0.823","0.30821189"
"824","0.824","0.30822121"
"825","0.825","0.30826777"
"826","0.826","0.30829571"
"827","0.827","0.30958094"
"828","0.828","0.30999072"
"829","0.829","0.30712225"
"830","0.830","0.30885451"
"831","0.831","0.30961819"
"832","0.832","0.30844472"
"833","0.833","0.30878931"
"834","0.834","0.30873343"
"835","0.835","0.30862167"
"836","0.836","0.31000935"
"837","0.837","0.30821189"
"838","0.838","0.30844472"
"839","0.839","0.30782074"
"840","0.840","0.31004660"
"841","0.841","0.30864961"
"842","0.842","0.30907802"
"843","0.843","0.30837953"
"844","0.844","0.31031668"
"845","0.845","0.30858442"
"846","0.846","0.30843541"
"847","0.847","0.30932017"
"848","0.848","0.30794181"
"849","0.849","0.30726194"
"850","0.850","0.30801632"
"851","0.851","0.30733645"
"852","0.852","0.30741096"
"853","0.853","0.30870549"
"854","0.854","0.30782074"
"855","0.855","0.30857511"
"856","0.856","0.30882657"
"857","0.857","0.30718744"
"858","0.858","0.30918978"
"859","0.859","0.30751340"
"860","0.860","0.30752271"
"861","0.861","0.30796044"
"862","0.862","0.30838884"
"863","0.863","0.30768104"
"864","0.864","0.30892901"
"865","0.865","0.30871481"
"866","0.866","0.30655414"
"867","0.867","0.30781142"
"868","0.868","0.30969270"
"869","0.869","0.31015836"
"870","0.870","0.30723400"
"871","0.871","0.30918047"
"872","0.872","0.30808151"
"873","0.873","0.30828640"
"874","0.874","0.30841678"
"875","0.875","0.30738302"
"876","0.876","0.30704774"
"877","0.877","0.30845404"
"878","0.878","0.30790456"
"879","0.879","0.30798838"
"880","0.880","0.30724332"
"881","0.881","0.30884519"
"882","0.882","0.30798838"
"883","0.883","0.30864961"
"884","0.884","0.30788593"
"885","0.885","0.30837953"
"886","0.886","0.30783936"
"887","0.887","0.30606985"
"888","0.888","0.30859374"
"889","0.889","0.30910596"
"890","0.890","0.30888245"
"891","0.891","0.30848198"
"892","0.892","0.30789524"
"893","0.893","0.30833296"
"894","0.894","0.30860305"
"895","0.895","0.30835159"
"896","0.896","0.30822121"
"897","0.897","0.30929223"
"898","0.898","0.30969270"
"899","0.899","0.30834228"
"900","0.900","0.30854717"
"901","0.901","0.30949712"
"902","0.902","0.30822121"
"903","0.903","0.30918978"
"904","0.904","0.30825846"
"905","0.905","0.30782074"
"906","0.906","0.30702911"
"907","0.907","0.30850992"
"908","0.908","0.30743890"
"909","0.909","0.30719675"
"910","0.910","0.30744821"
"911","0.911","0.30832365"
"912","0.912","0.30789524"
"913","0.913","0.30850060"
"914","0.914","0.30940399"
"915","0.915","0.30708499"
"916","0.916","0.30722469"
"917","0.917","0.30788593"
"918","0.918","0.30880794"
"919","0.919","0.30804425"
"920","0.920","0.30834228"
"921","0.921","0.30742027"
"922","0.922","0.30838884"
"923","0.923","0.30830503"
"924","0.924","0.30813739"
"925","0.925","0.30772761"
"926","0.926","0.30847266"
"927","0.927","0.30890107"
"928","0.928","0.30802563"
"929","0.929","0.30694529"
"930","0.930","0.30839816"
"931","0.931","0.30806288"
"932","0.932","0.30853786"
"933","0.933","0.30754134"
"934","0.934","0.31002797"
"935","0.935","0.30924566"
"936","0.936","0.30809082"
"937","0.937","0.30909665"
"938","0.938","0.30758791"
"939","0.939","0.30678697"
"940","0.940","0.30799769"
"941","0.941","0.30847266"
"942","0.942","0.30904077"
"943","0.943","0.30765310"
"944","0.944","0.30850992"
"945","0.945","0.30763447"
"946","0.946","0.30810945"
"947","0.947","0.30810945"
"948","0.948","0.30929223"
"949","0.949","0.30905940"
"950","0.950","0.30875206"
"951","0.951","0.30749477"
"952","0.952","0.30852854"
"953","0.953","0.30911528"
"954","0.954","0.30802563"
"955","0.955","0.30861236"
"956","0.956","0.30655414"
"957","0.957","0.30821189"
"958","0.958","0.30781142"
"959","0.959","0.30817464"
"960","0.960","0.30841678"
"961","0.961","0.30846335"
"962","0.962","0.30755997"
"963","0.963","0.30999072"
"964","0.964","0.30992553"
"965","0.965","0.31005591"
"966","0.966","0.30887313"
"967","0.967","0.30870549"
"968","0.968","0.30748546"
"969","0.969","0.30783936"
"970","0.970","0.30710362"
"971","0.971","0.30961819"
"972","0.972","0.30748546"
"973","0.973","0.30898489"
"974","0.974","0.30905008"
"975","0.975","0.30939467"
"976","0.976","0.30907802"
"977","0.977","0.30893832"
"978","0.978","0.30921772"
"979","0.979","0.30765310"
"980","0.980","0.30867755"
"981","0.981","0.30905940"
"982","0.982","0.30968338"
