"Device: USB-2408-2AO"
"Serial Number: 1C3CD25"
"Channel Count: 1"
"Sample Count: 2991"
"Start Time: 2/5/2020 11:05:50.882 AM"
"Scan Rate: 1000"
"Sample","Time (s)","AI4 (mV)"
"69","0.069","0.86377375"
"70","0.070","0.86463057"
"71","0.071","0.86487271"
"72","0.072","0.86381100"
"73","0.073","0.86450949"
"74","0.074","0.86388551"
"75","0.075","0.86533837"
"76","0.076","0.86670741"
"77","0.077","0.86572953"
"78","0.078","0.86596236"
"79","0.079","0.86463057"
"80","0.080","0.86488202"
"81","0.081","0.86463988"
"82","0.082","0.86651184"
"83","0.083","0.86614862"
"84","0.084","0.86604618"
"85","0.085","0.86366199"
"86","0.086","0.86450949"
"87","0.087","0.86510554"
"88","0.088","0.86490996"
"89","0.089","0.86532906"
"90","0.090","0.86632557"
"91","0.091","0.86450018"
"92","0.092","0.86518005"
"93","0.093","0.86430460"
"94","0.094","0.86407177"
"95","0.095","0.86539425"
"96","0.096","0.86442567"
"97","0.097","0.86450018"
"98","0.098","0.86557120"
"99","0.099","0.86463057"
"100","0.100","0.86501241"
"101","0.101","0.86412765"
"102","0.102","0.86458400"
"103","0.103","0.86496584"
"104","0.104","0.86435117"
"105","0.105","0.86564571"
"106","0.106","0.86528249"
"107","0.107","0.86423010"
"108","0.108","0.86530112"
"109","0.109","0.86467713"
"110","0.110","0.86450018"
"111","0.111","0.86463988"
"112","0.112","0.86506829"
"113","0.113","0.86543150"
"114","0.114","0.86566433"
"115","0.115","0.86366199"
"116","0.116","0.86635351"
"117","0.117","0.86511485"
"118","0.118","0.86410902"
"119","0.119","0.86319633"
"120","0.120","0.86464919"
"121","0.121","0.86466782"
"122","0.122","0.86488202"
"123","0.123","0.86568296"
"124","0.124","0.86436979"
"125","0.125","0.86353160"
"126","0.126","0.86596236"
"127","0.127","0.86578541"
"128","0.128","0.86309388"
"129","0.129","0.86547807"
"130","0.130","0.86437911"
"131","0.131","0.86585991"
"132","0.132","0.86385757"
"133","0.133","0.86470507"
"134","0.134","0.86607412"
"135","0.135","0.86477026"
"136","0.136","0.86603686"
"137","0.137","0.86503103"
"138","0.138","0.86470507"
"139","0.139","0.86564571"
"140","0.140","0.86438842"
"141","0.141","0.86644664"
"142","0.142","0.86508691"
"143","0.143","0.86479820"
"144","0.144","0.86411834"
"145","0.145","0.86510554"
"146","0.146","0.86416490"
"147","0.147","0.86606480"
"148","0.148","0.86524524"
"149","0.149","0.86387619"
"150","0.150","0.86450018"
"151","0.151","0.86454675"
"152","0.152","0.86471438"
"153","0.153","0.86645596"
"154","0.154","0.86454675"
"155","0.155","0.86438842"
"156","0.156","0.86358748"
"157","0.157","0.86365268"
"158","0.158","0.86390413"
"159","0.159","0.86484477"
"160","0.160","0.86538494"
"161","0.161","0.86518005"
"162","0.162","0.86355023"
"163","0.163","0.86737797"
"164","0.164","0.86407177"
"165","0.165","0.86480752"
"166","0.166","0.86506829"
"167","0.167","0.86427666"
"168","0.168","0.86484477"
"169","0.169","0.86597167"
"170","0.170","0.86747110"
"171","0.171","0.86496584"
"172","0.172","0.86614862"
"173","0.173","0.86461194"
"174","0.174","0.86544082"
"175","0.175","0.86487271"
"176","0.176","0.86505897"
"177","0.177","0.86583197"
"178","0.178","0.86597167"
"179","0.179","0.86566433"
"180","0.180","0.86531043"
"181","0.181","0.86467713"
"182","0.182","0.86591579"
"183","0.183","0.86577609"
"184","0.184","0.86608343"
"185","0.185","0.86444430"
"186","0.186","0.86525455"
"187","0.187","0.86570159"
"188","0.188","0.86559914"
"189","0.189","0.86596236"
"190","0.190","0.86595304"
"191","0.191","0.86466782"
"192","0.192","0.86483546"
"193","0.193","0.86548738"
"194","0.194","0.86445361"
"195","0.195","0.86543150"
"196","0.196","0.86591579"
"197","0.197","0.86563639"
"198","0.198","0.86497515"
"199","0.199","0.86675398"
"200","0.200","0.86588785"
"201","0.201","0.86572021"
"202","0.202","0.86653046"
"203","0.203","0.86572953"
"204","0.204","0.86660497"
"205","0.205","0.86541288"
"206","0.206","0.86477958"
"207","0.207","0.86618587"
"208","0.208","0.86508691"
"209","0.209","0.86457469"
"210","0.210","0.86660497"
"211","0.211","0.86558983"
"212","0.212","0.86510554"
"213","0.213","0.86626038"
"214","0.214","0.86649321"
"215","0.215","0.86709857"
"216","0.216","0.86478889"
"217","0.217","0.86518005"
"218","0.218","0.86617656"
"219","0.219","0.86440705"
"220","0.220","0.86628832"
"221","0.221","0.86533837"
"222","0.222","0.86795539"
"223","0.223","0.86382031"
"224","0.224","0.86571090"
"225","0.225","0.86615793"
"226","0.226","0.86521730"
"227","0.227","0.86636283"
"228","0.228","0.86533837"
"229","0.229","0.86573884"
"230","0.230","0.86566433"
"231","0.231","0.86549670"
"232","0.232","0.86602755"
"233","0.233","0.86745247"
"234","0.234","0.86586922"
"235","0.235","0.86647458"
"236","0.236","0.86653046"
"237","0.237","0.86707063"
"238","0.238","0.86443499"
"239","0.239","0.86622313"
"240","0.240","0.86527318"
"241","0.241","0.86632557"
"242","0.242","0.86767599"
"243","0.243","0.86566433"
"244","0.244","0.86552463"
"245","0.245","0.86601824"
"246","0.246","0.86759217"
"247","0.247","0.86629763"
"248","0.248","0.86453743"
"249","0.249","0.86473301"
"250","0.250","0.86560845"
"251","0.251","0.86587854"
"252","0.252","0.86509623"
"253","0.253","0.86545013"
"254","0.254","0.86610205"
"255","0.255","0.86537562"
"256","0.256","0.86550601"
"257","0.257","0.86632557"
"258","0.258","0.86598098"
"259","0.259","0.86480752"
"260","0.260","0.86519867"
"261","0.261","0.86600892"
"262","0.262","0.86748973"
"263","0.263","0.86633489"
"264","0.264","0.86483546"
"265","0.265","0.86670741"
"266","0.266","0.86654909"
"267","0.267","0.86396933"
"268","0.268","0.86765736"
"269","0.269","0.86540356"
"270","0.270","0.86532906"
"271","0.271","0.86664222"
"272","0.272","0.86577609"
"273","0.273","0.86639076"
"274","0.274","0.86487271"
"275","0.275","0.86484477"
"276","0.276","0.86621381"
"277","0.277","0.86492859"
"278","0.278","0.86677261"
"279","0.279","0.86524524"
"280","0.280","0.86630695"
"281","0.281","0.86628832"
"282","0.282","0.86493790"
"283","0.283","0.86601824"
"284","0.284","0.86601824"
"285","0.285","0.86595304"
"286","0.286","0.86617656"
"287","0.287","0.86635351"
"288","0.288","0.86546876"
"289","0.289","0.86508691"
"290","0.290","0.86610205"
"291","0.291","0.86654909"
"292","0.292","0.86531974"
"293","0.293","0.86573884"
"294","0.294","0.86526386"
"295","0.295","0.86528249"
"296","0.296","0.86544082"
"297","0.297","0.86644664"
"298","0.298","0.86490996"
"299","0.299","0.86640008"
"300","0.300","0.86648390"
"301","0.301","0.86504035"
"302","0.302","0.86504966"
"303","0.303","0.86576678"
"304","0.304","0.86677261"
"305","0.305","0.86656772"
"306","0.306","0.86717308"
"307","0.307","0.86558051"
"308","0.308","0.86599030"
"309","0.309","0.86529180"
"310","0.310","0.86564571"
"311","0.311","0.86667016"
"312","0.312","0.86728483"
"313","0.313","0.86587854"
"314","0.314","0.86517073"
"315","0.315","0.86622313"
"316","0.316","0.86561777"
"317","0.317","0.86583197"
"318","0.318","0.86789019"
"319","0.319","0.86603686"
"320","0.320","0.86667016"
"321","0.321","0.86526386"
"322","0.322","0.86764805"
"323","0.323","0.86549670"
"324","0.324","0.86694956"
"325","0.325","0.86690299"
"326","0.326","0.86537562"
"327","0.327","0.86478889"
"328","0.328","0.86726621"
"329","0.329","0.86597167"
"330","0.330","0.86463988"
"331","0.331","0.86400658"
"332","0.332","0.86540356"
"333","0.333","0.86451881"
"334","0.334","0.86571090"
"335","0.335","0.86712651"
"336","0.336","0.86755492"
"337","0.337","0.86595304"
"338","0.338","0.86481683"
"339","0.339","0.86599030"
"340","0.340","0.86647458"
"341","0.341","0.86458400"
"342","0.342","0.86560845"
"343","0.343","0.86426735"
"344","0.344","0.86531974"
"345","0.345","0.86519867"
"346","0.346","0.86588785"
"347","0.347","0.86552463"
"348","0.348","0.86518005"
"349","0.349","0.86553395"
"350","0.350","0.86627901"
"351","0.351","0.86699612"
"352","0.352","0.86510554"
"353","0.353","0.86510554"
"354","0.354","0.86542219"
"355","0.355","0.86406246"
"356","0.356","0.86564571"
"357","0.357","0.86523592"
"358","0.358","0.86723827"
"359","0.359","0.86635351"
"360","0.360","0.86637214"
"361","0.361","0.86565502"
"362","0.362","0.86496584"
"363","0.363","0.86614862"
"364","0.364","0.86704269"
"365","0.365","0.86491928"
"366","0.366","0.86572953"
"367","0.367","0.86485408"
"368","0.368","0.86522661"
"369","0.369","0.86599030"
"370","0.370","0.86602755"
"371","0.371","0.86483546"
"372","0.372","0.86527318"
"373","0.373","0.86669810"
"374","0.374","0.86539425"
"375","0.375","0.86666085"
"376","0.376","0.86597167"
"377","0.377","0.86566433"
"378","0.378","0.86606480"
"379","0.379","0.86815096"
"380","0.380","0.86668879"
"381","0.381","0.86659566"
"382","0.382","0.86742453"
"383","0.383","0.86511485"
"384","0.384","0.86657703"
"385","0.385","0.86694956"
"386","0.386","0.86550601"
"387","0.387","0.86691231"
"388","0.388","0.86517073"
"389","0.389","0.86619519"
"390","0.390","0.86489134"
"391","0.391","0.86748041"
"392","0.392","0.86569227"
"393","0.393","0.86643733"
"394","0.394","0.86512417"
"395","0.395","0.86614862"
"396","0.396","0.86566433"
"397","0.397","0.86568296"
"398","0.398","0.86570159"
"399","0.399","0.86598098"
"400","0.400","0.86659566"
"401","0.401","0.86463057"
"402","0.402","0.86528249"
"403","0.403","0.86544082"
"404","0.404","0.86847693"
"405","0.405","0.86585991"
"406","0.406","0.86585991"
"407","0.407","0.86558051"
"408","0.408","0.86638145"
"409","0.409","0.86618587"
"410","0.410","0.86607412"
"411","0.411","0.86624175"
"412","0.412","0.86535700"
"413","0.413","0.86669810"
"414","0.414","0.86524524"
"415","0.415","0.86642802"
"416","0.416","0.86661428"
"417","0.417","0.86552463"
"418","0.418","0.86632557"
"419","0.419","0.86588785"
"420","0.420","0.86513348"
"421","0.421","0.86538494"
"422","0.422","0.86539425"
"423","0.423","0.86592510"
"424","0.424","0.86566433"
"425","0.425","0.86496584"
"426","0.426","0.86816028"
"427","0.427","0.86735934"
"428","0.428","0.86648390"
"429","0.429","0.86618587"
"430","0.430","0.86509623"
"431","0.431","0.86497515"
"432","0.432","0.86644664"
"433","0.433","0.86708926"
"434","0.434","0.86543150"
"435","0.435","0.86491928"
"436","0.436","0.86543150"
"437","0.437","0.86520799"
"438","0.438","0.86605549"
"439","0.439","0.86497515"
"440","0.440","0.86543150"
"441","0.441","0.86547807"
"442","0.442","0.86645596"
"443","0.443","0.86532906"
"444","0.444","0.86504966"
"445","0.445","0.86575747"
"446","0.446","0.86610205"
"447","0.447","0.86545944"
"448","0.448","0.86462125"
"449","0.449","0.86600892"
"450","0.450","0.86680986"
"451","0.451","0.86546876"
"452","0.452","0.86625107"
"453","0.453","0.86560845"
"454","0.454","0.86390413"
"455","0.455","0.86666085"
"456","0.456","0.86663291"
"457","0.457","0.86620450"
"458","0.458","0.86485408"
"459","0.459","0.86531043"
"460","0.460","0.86513348"
"461","0.461","0.86640008"
"462","0.462","0.86605549"
"463","0.463","0.86587854"
"464","0.464","0.86531974"
"465","0.465","0.86571090"
"466","0.466","0.86498447"
"467","0.467","0.86480752"
"468","0.468","0.86682849"
"469","0.469","0.86377375"
"470","0.470","0.86618587"
"471","0.471","0.86464919"
"472","0.472","0.86654909"
"473","0.473","0.86707063"
"474","0.474","0.86735003"
"475","0.475","0.86837448"
"476","0.476","0.86681917"
"477","0.477","0.86593442"
"478","0.478","0.86457469"
"479","0.479","0.86732209"
"480","0.480","0.86587854"
"481","0.481","0.86492859"
"482","0.482","0.86612999"
"483","0.483","0.86481683"
"484","0.484","0.86619519"
"485","0.485","0.86708926"
"486","0.486","0.86678192"
"487","0.487","0.86573884"
"488","0.488","0.86484477"
"489","0.489","0.86618587"
"490","0.490","0.86399727"
"491","0.491","0.86409971"
"492","0.492","0.86668879"
"493","0.493","0.86599961"
"494","0.494","0.86623244"
"495","0.495","0.86471438"
"496","0.496","0.86642802"
"497","0.497","0.86724758"
"498","0.498","0.86843967"
"499","0.499","0.86604618"
"500","0.500","0.86612068"
"501","0.501","0.86423010"
"502","0.502","0.86682849"
"503","0.503","0.86573884"
"504","0.504","0.86560845"
"505","0.505","0.86577609"
"506","0.506","0.86698681"
"507","0.507","0.86746179"
"508","0.508","0.86712651"
"509","0.509","0.86505897"
"510","0.510","0.86711720"
"511","0.511","0.86549670"
"512","0.512","0.86544082"
"513","0.513","0.86587854"
"514","0.514","0.86559914"
"515","0.515","0.86625107"
"516","0.516","0.86573884"
"517","0.517","0.86493790"
"518","0.518","0.86704269"
"519","0.519","0.86516142"
"520","0.520","0.86599030"
"521","0.521","0.86620450"
"522","0.522","0.86697750"
"523","0.523","0.86711720"
"524","0.524","0.86644664"
"525","0.525","0.86491928"
"526","0.526","0.86569227"
"527","0.527","0.86723827"
"528","0.528","0.86672604"
"529","0.529","0.86614862"
"530","0.530","0.86630695"
"531","0.531","0.86584128"
"532","0.532","0.86579472"
"533","0.533","0.86804852"
"534","0.534","0.86561777"
"535","0.535","0.86797401"
"536","0.536","0.86679123"
"537","0.537","0.86725689"
"538","0.538","0.86707063"
"539","0.539","0.86597167"
"540","0.540","0.86596236"
"541","0.541","0.86762942"
"542","0.542","0.86381100"
"543","0.543","0.86530112"
"544","0.544","0.86653046"
"545","0.545","0.86531043"
"546","0.546","0.86658634"
"547","0.547","0.86653046"
"548","0.548","0.86721033"
"549","0.549","0.86530112"
"550","0.550","0.86675398"
"551","0.551","0.86617656"
"552","0.552","0.86527318"
"553","0.553","0.86696818"
"554","0.554","0.86603686"
"555","0.555","0.86531043"
"556","0.556","0.86558051"
"557","0.557","0.86545013"
"558","0.558","0.86691231"
"559","0.559","0.86575747"
"560","0.560","0.86608343"
"561","0.561","0.86590648"
"562","0.562","0.86660497"
"563","0.563","0.86699612"
"564","0.564","0.86530112"
"565","0.565","0.86710788"
"566","0.566","0.86745247"
"567","0.567","0.86546876"
"568","0.568","0.86553395"
"569","0.569","0.86622313"
"570","0.570","0.86550601"
"571","0.571","0.86718239"
"572","0.572","0.86666085"
"573","0.573","0.86598098"
"574","0.574","0.86472370"
"575","0.575","0.86559914"
"576","0.576","0.86602755"
"577","0.577","0.86442567"
"578","0.578","0.86671673"
"579","0.579","0.86714514"
"580","0.580","0.86698681"
"581","0.581","0.86748041"
"582","0.582","0.86697750"
"583","0.583","0.86566433"
"584","0.584","0.86666085"
"585","0.585","0.86547807"
"586","0.586","0.86657703"
"587","0.587","0.86531974"
"588","0.588","0.86707994"
"589","0.589","0.86676329"
"590","0.590","0.86730346"
"591","0.591","0.86572953"
"592","0.592","0.86654909"
"593","0.593","0.86411834"
"594","0.594","0.86444430"
"595","0.595","0.86610205"
"596","0.596","0.86674467"
"597","0.597","0.86601824"
"598","0.598","0.86651184"
"599","0.599","0.86646527"
"600","0.600","0.86769462"
"601","0.601","0.86516142"
"602","0.602","0.86580403"
"603","0.603","0.86692162"
"604","0.604","0.86840242"
"605","0.605","0.86800195"
"606","0.606","0.86757354"
"607","0.607","0.86674467"
"608","0.608","0.86685643"
"609","0.609","0.86644664"
"610","0.610","0.86667016"
"611","0.611","0.86511485"
"612","0.612","0.86495653"
"613","0.613","0.86510554"
"614","0.614","0.86483546"
"615","0.615","0.86505897"
"616","0.616","0.86642802"
"617","0.617","0.86643733"
"618","0.618","0.86600892"
"619","0.619","0.86834654"
"620","0.620","0.86630695"
"621","0.621","0.86567365"
"622","0.622","0.86518936"
"623","0.623","0.86760148"
"624","0.624","0.86683780"
"625","0.625","0.86663291"
"626","0.626","0.86686574"
"627","0.627","0.86735003"
"628","0.628","0.86649321"
"629","0.629","0.86666085"
"630","0.630","0.86680986"
"631","0.631","0.86629763"
"632","0.632","0.86636283"
"633","0.633","0.86674467"
"634","0.634","0.86553395"
"635","0.635","0.86641870"
"636","0.636","0.86581334"
"637","0.637","0.86553395"
"638","0.638","0.86576678"
"639","0.639","0.86660497"
"640","0.640","0.86528249"
"641","0.641","0.86584128"
"642","0.642","0.86633489"
"643","0.643","0.86573884"
"644","0.644","0.86567365"
"645","0.645","0.86557120"
"646","0.646","0.86678192"
"647","0.647","0.86672604"
"648","0.648","0.86685643"
"649","0.649","0.86676329"
"650","0.650","0.86717308"
"651","0.651","0.86573884"
"652","0.652","0.86327083"
"653","0.653","0.86763874"
"654","0.654","0.86710788"
"655","0.655","0.86692162"
"656","0.656","0.86604618"
"657","0.657","0.86641870"
"658","0.658","0.86719170"
"659","0.659","0.86631626"
"660","0.660","0.86584128"
"661","0.661","0.86719170"
"662","0.662","0.86508691"
"663","0.663","0.86578541"
"664","0.664","0.86498447"
"665","0.665","0.86562708"
"666","0.666","0.86726621"
"667","0.667","0.86541288"
"668","0.668","0.86505897"
"669","0.669","0.86700544"
"670","0.670","0.86504966"
"671","0.671","0.86607412"
"672","0.672","0.86754560"
"673","0.673","0.86645596"
"674","0.674","0.86799264"
"675","0.675","0.86513348"
"676","0.676","0.86531974"
"677","0.677","0.86572021"
"678","0.678","0.86593442"
"679","0.679","0.86427666"
"680","0.680","0.86507760"
"681","0.681","0.86474232"
"682","0.682","0.86633489"
"683","0.683","0.86624175"
"684","0.684","0.86539425"
"685","0.685","0.86662360"
"686","0.686","0.86569227"
"687","0.687","0.86620450"
"688","0.688","0.86703338"
"689","0.689","0.86511485"
"690","0.690","0.86608343"
"691","0.691","0.86416490"
"692","0.692","0.86579472"
"693","0.693","0.86704269"
"694","0.694","0.86690299"
"695","0.695","0.86626969"
"696","0.696","0.86643733"
"697","0.697","0.86631626"
"698","0.698","0.86555257"
"699","0.699","0.86708926"
"700","0.700","0.86704269"
"701","0.701","0.86651184"
"702","0.702","0.86708926"
"703","0.703","0.86467713"
"704","0.704","0.86771324"
"705","0.705","0.86484477"
"706","0.706","0.86688437"
"707","0.707","0.86764805"
"708","0.708","0.86822547"
"709","0.709","0.86707994"
"710","0.710","0.86577609"
"711","0.711","0.86671673"
"712","0.712","0.86646527"
"713","0.713","0.86479820"
"714","0.714","0.86633489"
"715","0.715","0.86687505"
"716","0.716","0.86603686"
"717","0.717","0.86533837"
"718","0.718","0.86531043"
"719","0.719","0.86411834"
"720","0.720","0.86567365"
"721","0.721","0.86588785"
"722","0.722","0.86591579"
"723","0.723","0.86719170"
"724","0.724","0.86667947"
"725","0.725","0.86712651"
"726","0.726","0.86593442"
"727","0.727","0.86657703"
"728","0.728","0.86539425"
"729","0.729","0.86480752"
"730","0.730","0.86545013"
"731","0.731","0.86522661"
"732","0.732","0.86757354"
"733","0.733","0.86535700"
"734","0.734","0.86629763"
"735","0.735","0.86742453"
"736","0.736","0.86542219"
"737","0.737","0.86498447"
"738","0.738","0.86492859"
"739","0.739","0.86453743"
"740","0.740","0.86695887"
"741","0.741","0.86542219"
"742","0.742","0.86615793"
"743","0.743","0.86575747"
"744","0.744","0.86749904"
"745","0.745","0.86647458"
"746","0.746","0.86377375"
"747","0.747","0.86731277"
"748","0.748","0.86530112"
"749","0.749","0.86570159"
"750","0.750","0.86614862"
"751","0.751","0.86700544"
"752","0.752","0.86624175"
"753","0.753","0.86499378"
"754","0.754","0.86626969"
"755","0.755","0.86563639"
"756","0.756","0.86732209"
"757","0.757","0.86629763"
"758","0.758","0.86707994"
"759","0.759","0.86884014"
"760","0.760","0.86592510"
"761","0.761","0.86638145"
"762","0.762","0.86519867"
"763","0.763","0.86497515"
"764","0.764","0.86337328"
"765","0.765","0.86500309"
"766","0.766","0.86571090"
"767","0.767","0.86752698"
"768","0.768","0.86596236"
"769","0.769","0.86616725"
"770","0.770","0.86586922"
"771","0.771","0.86602755"
"772","0.772","0.86724758"
"773","0.773","0.86576678"
"774","0.774","0.86751767"
"775","0.775","0.86611137"
"776","0.776","0.86656772"
"777","0.777","0.86481683"
"778","0.778","0.86552463"
"779","0.779","0.86612999"
"780","0.780","0.86603686"
"781","0.781","0.86581334"
"782","0.782","0.86505897"
"783","0.783","0.86539425"
"784","0.784","0.86744316"
"785","0.785","0.86503103"
"786","0.786","0.86716376"
"787","0.787","0.86450949"
"788","0.788","0.86447224"
"789","0.789","0.86609274"
"790","0.790","0.86726621"
"791","0.791","0.86633489"
"792","0.792","0.86503103"
"793","0.793","0.86326152"
"794","0.794","0.86599030"
"795","0.795","0.86692162"
"796","0.796","0.86517073"
"797","0.797","0.86767599"
"798","0.798","0.86425804"
"799","0.799","0.86604618"
"800","0.800","0.86474232"
"801","0.801","0.86804852"
"802","0.802","0.86527318"
"803","0.803","0.86542219"
"804","0.804","0.86689368"
"805","0.805","0.86559914"
"806","0.806","0.86436979"
"807","0.807","0.86449087"
"808","0.808","0.86592510"
"809","0.809","0.86450018"
"810","0.810","0.86457469"
"811","0.811","0.86496584"
"812","0.812","0.86626038"
"813","0.813","0.86560845"
"814","0.814","0.86469576"
"815","0.815","0.86450018"
"816","0.816","0.86651184"
"817","0.817","0.86707994"
"818","0.818","0.86610205"
"819","0.819","0.86532906"
"820","0.820","0.86507760"
"821","0.821","0.86392276"
"822","0.822","0.86484477"
"823","0.823","0.86621381"
"824","0.824","0.86609274"
"825","0.825","0.86568296"
"826","0.826","0.86702406"
"827","0.827","0.86602755"
"828","0.828","0.86581334"
"829","0.829","0.86553395"
"830","0.830","0.86538494"
"831","0.831","0.86599961"
"832","0.832","0.86674467"
"833","0.833","0.86563639"
"834","0.834","0.86401589"
"835","0.835","0.86543150"
"836","0.836","0.86612999"
"837","0.837","0.86465850"
"838","0.838","0.86593442"
"839","0.839","0.86520799"
"840","0.840","0.86551532"
"841","0.841","0.86653046"
"842","0.842","0.86541288"
"843","0.843","0.86600892"
"844","0.844","0.86483546"
"845","0.845","0.86566433"
"846","0.846","0.86490065"
"847","0.847","0.86601824"
"848","0.848","0.86644664"
"849","0.849","0.86552463"
"850","0.850","0.86521730"
"851","0.851","0.86527318"
"852","0.852","0.86481683"
"853","0.853","0.86720102"
"854","0.854","0.86545944"
"855","0.855","0.86705200"
"856","0.856","0.86622313"
"857","0.857","0.86626969"
"858","0.858","0.86563639"
"859","0.859","0.86626038"
"860","0.860","0.86632557"
"861","0.861","0.86385757"
"862","0.862","0.86450018"
"863","0.863","0.86518936"
"864","0.864","0.86512417"
"865","0.865","0.86516142"
"866","0.866","0.86720102"
"867","0.867","0.86537562"
"868","0.868","0.86504966"
"869","0.869","0.86499378"
"870","0.870","0.86608343"
"871","0.871","0.86450949"
"872","0.872","0.86578541"
"873","0.873","0.86461194"
"874","0.874","0.86541288"
"875","0.875","0.86457469"
"876","0.876","0.86540356"
"877","0.877","0.86549670"
"878","0.878","0.86543150"
"879","0.879","0.86549670"
"880","0.880","0.86528249"
"881","0.881","0.86524524"
"882","0.882","0.86468644"
"883","0.883","0.86365268"
"884","0.884","0.86798333"
"885","0.885","0.86540356"
"886","0.886","0.86467713"
"887","0.887","0.86560845"
"888","0.888","0.86519867"
"889","0.889","0.86538494"
"890","0.890","0.86560845"
"891","0.891","0.86531043"
"892","0.892","0.86573884"
"893","0.893","0.86599030"
"894","0.894","0.86606480"
"895","0.895","0.86612068"
"896","0.896","0.86439773"
"897","0.897","0.86477026"
"898","0.898","0.86544082"
"899","0.899","0.86723827"
"900","0.900","0.86717308"
"901","0.901","0.86555257"
"902","0.902","0.86487271"
"903","0.903","0.86564571"
"904","0.904","0.86677261"
"905","0.905","0.86612068"
"906","0.906","0.86404383"
"907","0.907","0.86584128"
"908","0.908","0.86551532"
"909","0.909","0.86631626"
"910","0.910","0.86488202"
"911","0.911","0.86505897"
"912","0.912","0.86624175"
"913","0.913","0.86585060"
"914","0.914","0.86669810"
"915","0.915","0.86807646"
"916","0.916","0.86553395"
"917","0.917","0.86531043"
"918","0.918","0.86696818"
"919","0.919","0.86586922"
"920","0.920","0.86584128"
"921","0.921","0.86451881"
"922","0.922","0.86547807"
"923","0.923","0.86587854"
"924","0.924","0.86453743"
"925","0.925","0.86555257"
"926","0.926","0.86568296"
"927","0.927","0.86648390"
"928","0.928","0.86687505"
"929","0.929","0.86532906"
"930","0.930","0.86712651"
"931","0.931","0.86616725"
"932","0.932","0.86536631"
"933","0.933","0.86506829"
"934","0.934","0.86469576"
"935","0.935","0.86537562"
"936","0.936","0.86533837"
"937","0.937","0.86561777"
"938","0.938","0.86621381"
"939","0.939","0.86669810"
"940","0.940","0.86682849"
"941","0.941","0.86581334"
"942","0.942","0.86543150"
"943","0.943","0.86504035"
"944","0.944","0.86664222"
"945","0.945","0.86474232"
"946","0.946","0.86539425"
"947","0.947","0.86448155"
"948","0.948","0.86542219"
"949","0.949","0.86731277"
"950","0.950","0.86606480"
"951","0.951","0.86546876"
"952","0.952","0.86571090"
"953","0.953","0.86667016"
"954","0.954","0.86440705"
"955","0.955","0.86640008"
"956","0.956","0.86640008"
"957","0.957","0.86605549"
"958","0.958","0.86627901"
"959","0.959","0.86545944"
"960","0.960","0.86701475"
"961","0.961","0.86474232"
"962","0.962","0.86631626"
"963","0.963","0.86529180"
"964","0.964","0.86705200"
"965","0.965","0.86512417"
"966","0.966","0.86743385"
"967","0.967","0.86609274"
"968","0.968","0.86570159"
"969","0.969","0.86665154"
"970","0.970","0.86720102"
"971","0.971","0.86419284"
"972","0.972","0.86618587"
"973","0.973","0.86520799"
"974","0.974","0.86581334"
"975","0.975","0.86603686"
"976","0.976","0.86530112"
"977","0.977","0.86647458"
"978","0.978","0.86677261"
"979","0.979","0.86544082"
"980","0.980","0.86565502"
"981","0.981","0.86526386"
"982","0.982","0.86457469"
