"Device: USB-2408-2AO"
"Serial Number: 1C3CD25"
"Channel Count: 1"
"Sample Count: 2735"
"Start Time: 2/5/2020 10:55:03.821 AM"
"Scan Rate: 1000"
"Sample","Time (s)","AI4 (mV)"
"215","0.215","0.31691045"
"216","0.216","0.31571835"
"217","0.217","0.31614676"
"218","0.218","0.31490810"
"219","0.219","0.31705946"
"220","0.220","0.31638891"
"221","0.221","0.31526200"
"222","0.222","0.31502917"
"223","0.223","0.31552278"
"224","0.224","0.31537376"
"225","0.225","0.31542033"
"226","0.226","0.31652860"
"227","0.227","0.31725504"
"228","0.228","0.31481497"
"229","0.229","0.31575561"
"230","0.230","0.31664036"
"231","0.231","0.31601638"
"232","0.232","0.31539239"
"233","0.233","0.31717122"
"234","0.234","0.31660311"
"235","0.235","0.31619333"
"236","0.236","0.31550415"
"237","0.237","0.31520613"
"238","0.238","0.31532720"
"239","0.239","0.31537376"
"240","0.240","0.31629577"
"241","0.241","0.31629577"
"242","0.242","0.31671487"
"243","0.243","0.31671487"
"244","0.244","0.31672418"
"245","0.245","0.31782314"
"246","0.246","0.31496398"
"247","0.247","0.31588599"
"248","0.248","0.31652860"
"249","0.249","0.31756237"
"250","0.250","0.31434000"
"251","0.251","0.31596050"
"252","0.252","0.31503849"
"253","0.253","0.31515956"
"254","0.254","0.31650998"
"255","0.255","0.31320378"
"256","0.256","0.31603500"
"257","0.257","0.31616539"
"258","0.258","0.31889416"
"259","0.259","0.31461939"
"260","0.260","0.31613745"
"261","0.261","0.31672418"
"262","0.262","0.31468458"
"263","0.263","0.31652860"
"264","0.264","0.31556003"
"265","0.265","0.31537376"
"266","0.266","0.31745993"
"267","0.267","0.31461008"
"268","0.268","0.31686388"
"269","0.269","0.31443313"
"270","0.270","0.31666830"
"271","0.271","0.31575561"
"272","0.272","0.31607226"
"273","0.273","0.31601638"
"274","0.274","0.31611882"
"275","0.275","0.31695701"
"276","0.276","0.31569041"
"277","0.277","0.31661242"
"278","0.278","0.31558797"
"279","0.279","0.31753443"
"280","0.280","0.31654723"
"281","0.281","0.31541102"
"282","0.282","0.31515956"
"283","0.283","0.31606294"
"284","0.284","0.31644478"
"285","0.285","0.31651929"
"286","0.286","0.31878240"
"287","0.287","0.31580217"
"288","0.288","0.31708740"
"289","0.289","0.31335279"
"290","0.290","0.31597912"
"291","0.291","0.31678006"
"292","0.292","0.31610020"
"293","0.293","0.31478703"
"294","0.294","0.31566247"
"295","0.295","0.31649135"
"296","0.296","0.31642616"
"297","0.297","0.31567179"
"298","0.298","0.31636097"
"299","0.299","0.31610020"
"300","0.300","0.31610020"
"301","0.301","0.31497329"
"302","0.302","0.31747855"
"303","0.303","0.31470321"
"304","0.304","0.31776726"
"305","0.305","0.31704083"
"306","0.306","0.31752512"
"307","0.307","0.31583942"
"308","0.308","0.31687319"
"309","0.309","0.31592324"
"310","0.310","0.31654723"
"311","0.311","0.31645410"
"312","0.312","0.31635165"
"313","0.313","0.31656586"
"314","0.314","0.31673349"
"315","0.315","0.31595118"
"316","0.316","0.31609088"
"317","0.317","0.31560659"
"318","0.318","0.31546690"
"319","0.319","0.31506643"
"320","0.320","0.31564385"
"321","0.321","0.31565316"
"322","0.322","0.31720847"
"323","0.323","0.31682663"
"324","0.324","0.31532720"
"325","0.325","0.31387433"
"326","0.326","0.31650998"
"327","0.327","0.31427480"
"328","0.328","0.31710602"
"329","0.329","0.31618401"
"330","0.330","0.31881966"
"331","0.331","0.31687319"
"332","0.332","0.31781383"
"333","0.333","0.31682663"
"334","0.334","0.31533651"
"335","0.335","0.31692907"
"336","0.336","0.31708740"
"337","0.337","0.31574629"
"338","0.338","0.31654723"
"339","0.339","0.31691976"
"340","0.340","0.31650998"
"341","0.341","0.31539239"
"342","0.342","0.31772070"
"343","0.343","0.31646341"
"344","0.344","0.31566247"
"345","0.345","0.31550415"
"346","0.346","0.31555071"
"347","0.347","0.31639822"
"348","0.348","0.31334348"
"349","0.349","0.31529926"
"350","0.350","0.31459145"
"351","0.351","0.31546690"
"352","0.352","0.31519681"
"353","0.353","0.31664036"
"354","0.354","0.31519681"
"355","0.355","0.31414442"
"356","0.356","0.31756237"
"357","0.357","0.31765550"
"358","0.358","0.31692907"
"359","0.359","0.31528063"
"360","0.360","0.31687319"
"361","0.361","0.31596981"
"362","0.362","0.31520613"
"363","0.363","0.31653792"
"364","0.364","0.31695701"
"365","0.365","0.31463802"
"366","0.366","0.31577423"
"367","0.367","0.31616539"
"368","0.368","0.31624921"
"369","0.369","0.31611882"
"370","0.370","0.31858683"
"371","0.371","0.31406991"
"372","0.372","0.31734817"
"373","0.373","0.31930394"
"374","0.374","0.31468458"
"375","0.375","0.32091513"
"376","0.376","0.31303614"
"377","0.377","0.31804666"
"378","0.378","0.31610020"
"379","0.379","0.31747855"
"380","0.380","0.31625852"
"381","0.381","0.31586736"
"382","0.382","0.31777658"
"383","0.383","0.31843781"
"384","0.384","0.31627715"
"385","0.385","0.31754375"
"386","0.386","0.31565316"
"387","0.387","0.31677075"
"388","0.388","0.31643547"
"389","0.389","0.31729229"
"390","0.390","0.31616539"
"391","0.391","0.31642616"
"392","0.392","0.31641684"
"393","0.393","0.31740405"
"394","0.394","0.31556003"
"395","0.395","0.31637028"
"396","0.396","0.31642616"
"397","0.397","0.31606294"
"398","0.398","0.31596050"
"399","0.399","0.31620264"
"400","0.400","0.31637028"
"401","0.401","0.31677075"
"402","0.402","0.31616539"
"403","0.403","0.31711534"
"404","0.404","0.31502917"
"405","0.405","0.31535514"
"406","0.406","0.31766482"
"407","0.407","0.31691976"
"408","0.408","0.31708740"
"409","0.409","0.31759962"
"410","0.410","0.31671487"
"411","0.411","0.31542033"
"412","0.412","0.31594187"
"413","0.413","0.31646341"
"414","0.414","0.31685457"
"415","0.415","0.31682663"
"416","0.416","0.31622127"
"417","0.417","0.31646341"
"418","0.418","0.31573698"
"419","0.419","0.31411648"
"420","0.420","0.31606294"
"421","0.421","0.31516887"
"422","0.422","0.31550415"
"423","0.423","0.31705946"
"424","0.424","0.31798147"
"425","0.425","0.31676143"
"426","0.426","0.31489879"
"427","0.427","0.31583011"
"428","0.428","0.31560659"
"429","0.429","0.31607226"
"430","0.430","0.31676143"
"431","0.431","0.31624921"
"432","0.432","0.31417236"
"433","0.433","0.31400472"
"434","0.434","0.31548552"
"435","0.435","0.31744130"
"436","0.436","0.31548552"
"437","0.437","0.31575561"
"438","0.438","0.31503849"
"439","0.439","0.31625852"
"440","0.440","0.31612813"
"441","0.441","0.31553209"
"442","0.442","0.31632371"
"443","0.443","0.31499192"
"444","0.444","0.31532720"
"445","0.445","0.31637959"
"446","0.446","0.31593256"
"447","0.447","0.31798147"
"448","0.448","0.31473115"
"449","0.449","0.31646341"
"450","0.450","0.31684525"
"451","0.451","0.31636097"
"452","0.452","0.31608157"
"453","0.453","0.31569973"
"454","0.454","0.31583942"
"455","0.455","0.31471252"
"456","0.456","0.31689182"
"457","0.457","0.31580217"
"458","0.458","0.31649135"
"459","0.459","0.31596050"
"460","0.460","0.31565316"
"461","0.461","0.31707808"
"462","0.462","0.31625852"
"463","0.463","0.31569973"
"464","0.464","0.31557865"
"465","0.465","0.31708740"
"466","0.466","0.31529926"
"467","0.467","0.31732023"
"468","0.468","0.31575561"
"469","0.469","0.31660311"
"470","0.470","0.31588599"
"471","0.471","0.31493604"
"472","0.472","0.31800009"
"473","0.473","0.31596050"
"474","0.474","0.31617470"
"475","0.475","0.31658448"
"476","0.476","0.31569041"
"477","0.477","0.31754375"
"478","0.478","0.31565316"
"479","0.479","0.31610020"
"480","0.480","0.31497329"
"481","0.481","0.31546690"
"482","0.482","0.31664968"
"483","0.483","0.31619333"
"484","0.484","0.31515956"
"485","0.485","0.31632371"
"486","0.486","0.31527132"
"487","0.487","0.31574629"
"488","0.488","0.31740405"
"489","0.489","0.31624921"
"490","0.490","0.31547621"
"491","0.491","0.31488948"
"492","0.492","0.31646341"
"493","0.493","0.31568110"
"494","0.494","0.31466596"
"495","0.495","0.31512231"
"496","0.496","0.31596050"
"497","0.497","0.31540170"
"498","0.498","0.31554140"
"499","0.499","0.31482428"
"500","0.500","0.31515025"
"501","0.501","0.31524338"
"502","0.502","0.31637959"
"503","0.503","0.31477772"
"504","0.504","0.31611882"
"505","0.505","0.31662174"
"506","0.506","0.31596050"
"507","0.507","0.31622127"
"508","0.508","0.31534582"
"509","0.509","0.31436794"
"510","0.510","0.31399541"
"511","0.511","0.31752512"
"512","0.512","0.31508505"
"513","0.513","0.31627715"
"514","0.514","0.31601638"
"515","0.515","0.31495467"
"516","0.516","0.31586736"
"517","0.517","0.31621195"
"518","0.518","0.31703152"
"519","0.519","0.31436794"
"520","0.520","0.31471252"
"521","0.521","0.31666830"
"522","0.522","0.31665899"
"523","0.523","0.31487085"
"524","0.524","0.31520613"
"525","0.525","0.31575561"
"526","0.526","0.31668693"
"527","0.527","0.31578355"
"528","0.528","0.31592324"
"529","0.529","0.31488948"
"530","0.530","0.31592324"
"531","0.531","0.31525269"
"532","0.532","0.31576492"
"533","0.533","0.31687319"
"534","0.534","0.31489879"
"535","0.535","0.31683594"
"536","0.536","0.31581149"
"537","0.537","0.31564385"
"538","0.538","0.31540170"
"539","0.539","0.31462871"
"540","0.540","0.31554140"
"541","0.541","0.31636097"
"542","0.542","0.31416304"
"543","0.543","0.31679869"
"544","0.544","0.31503849"
"545","0.545","0.31506643"
"546","0.546","0.31504780"
"547","0.547","0.31534582"
"548","0.548","0.31503849"
"549","0.549","0.31536445"
"550","0.550","0.31498261"
"551","0.551","0.31618401"
"552","0.552","0.31442381"
"553","0.553","0.31510368"
"554","0.554","0.31556934"
"555","0.555","0.31489879"
"556","0.556","0.31459145"
"557","0.557","0.31556003"
"558","0.558","0.31393021"
"559","0.559","0.31395815"
"560","0.560","0.31457283"
"561","0.561","0.31355768"
"562","0.562","0.31500123"
"563","0.563","0.31504780"
"564","0.564","0.31616539"
"565","0.565","0.31591393"
"566","0.566","0.31441450"
"567","0.567","0.31637028"
"568","0.568","0.31414442"
"569","0.569","0.31575561"
"570","0.570","0.31450763"
"571","0.571","0.31434000"
"572","0.572","0.31544827"
"573","0.573","0.31614676"
"574","0.574","0.31436794"
"575","0.575","0.31400472"
"576","0.576","0.31524338"
"577","0.577","0.31419098"
"578","0.578","0.31434000"
"579","0.579","0.31457283"
"580","0.580","0.31449832"
"581","0.581","0.31416304"
"582","0.582","0.31522475"
"583","0.583","0.31558797"
"584","0.584","0.31576492"
"585","0.585","0.31493604"
"586","0.586","0.31521544"
"587","0.587","0.31398609"
"588","0.588","0.31563453"
"589","0.589","0.31482428"
"590","0.590","0.31569041"
"591","0.591","0.31573698"
"592","0.592","0.31449832"
"593","0.593","0.31393021"
"594","0.594","0.31519681"
"595","0.595","0.31514093"
"596","0.596","0.31514093"
"597","0.597","0.31458214"
"598","0.598","0.31421892"
"599","0.599","0.31482428"
"600","0.600","0.31613745"
"601","0.601","0.31639822"
"602","0.602","0.31612813"
"603","0.603","0.31389296"
"604","0.604","0.31526200"
"605","0.605","0.31459145"
"606","0.606","0.31515025"
"607","0.607","0.31400472"
"608","0.608","0.31569973"
"609","0.609","0.31608157"
"610","0.610","0.31539239"
"611","0.611","0.31465665"
"612","0.612","0.31434931"
"613","0.613","0.31514093"
"614","0.614","0.31441450"
"615","0.615","0.31490810"
"616","0.616","0.31505711"
"617","0.617","0.31422824"
"618","0.618","0.31586736"
"619","0.619","0.31477772"
"620","0.620","0.31613745"
"621","0.621","0.31586736"
"622","0.622","0.31403266"
"623","0.623","0.31528063"
"624","0.624","0.31453557"
"625","0.625","0.31550415"
"626","0.626","0.31559728"
"627","0.627","0.31497329"
"628","0.628","0.31439587"
"629","0.629","0.31353906"
"630","0.630","0.31521544"
"631","0.631","0.31455420"
"632","0.632","0.31465665"
"633","0.633","0.31447038"
"634","0.634","0.31509437"
"635","0.635","0.31366013"
"636","0.636","0.31440519"
"637","0.637","0.31440519"
"638","0.638","0.31390227"
"639","0.639","0.31499192"
"640","0.640","0.31513162"
"641","0.641","0.31387433"
"642","0.642","0.31362288"
"643","0.643","0.31271018"
"644","0.644","0.31311065"
"645","0.645","0.31509437"
"646","0.646","0.31517819"
"647","0.647","0.31581149"
"648","0.648","0.31482428"
"649","0.649","0.31470321"
"650","0.650","0.31479634"
"651","0.651","0.31487085"
"652","0.652","0.31502917"
"653","0.653","0.31419098"
"654","0.654","0.31439587"
"655","0.655","0.31440519"
"656","0.656","0.31557865"
"657","0.657","0.31371601"
"658","0.658","0.31383708"
"659","0.659","0.31335279"
"660","0.660","0.31342730"
"661","0.661","0.31465665"
"662","0.662","0.31598844"
"663","0.663","0.31502917"
"664","0.664","0.31465665"
"665","0.665","0.31437725"
"666","0.666","0.31480566"
"667","0.667","0.31352043"
"668","0.668","0.31513162"
"669","0.669","0.31469390"
"670","0.670","0.31428412"
"671","0.671","0.31346455"
"672","0.672","0.31378120"
"673","0.673","0.31588599"
"674","0.674","0.31573698"
"675","0.675","0.31388365"
"676","0.676","0.31327829"
"677","0.677","0.31341799"
"678","0.678","0.31239353"
"679","0.679","0.31288713"
"680","0.680","0.31484291"
"681","0.681","0.31489879"
"682","0.682","0.31547621"
"683","0.683","0.31434931"
"684","0.684","0.31290576"
"685","0.685","0.31409785"
"686","0.686","0.31455420"
"687","0.687","0.31299889"
"688","0.688","0.31409785"
"689","0.689","0.31366944"
"690","0.690","0.31379052"
"691","0.691","0.31350181"
"692","0.692","0.31416304"
"693","0.693","0.31524338"
"694","0.694","0.31515025"
"695","0.695","0.31545758"
"696","0.696","0.31307340"
"697","0.697","0.31275675"
"698","0.698","0.31358562"
"699","0.699","0.31420961"
"700","0.700","0.31516887"
"701","0.701","0.31256117"
"702","0.702","0.31380914"
"703","0.703","0.31336211"
"704","0.704","0.31328760"
"705","0.705","0.31352043"
"706","0.706","0.31368807"
"707","0.707","0.31338073"
"708","0.708","0.31285919"
"709","0.709","0.31442381"
"710","0.710","0.31379052"
"711","0.711","0.31229109"
"712","0.712","0.31365082"
"713","0.713","0.31405129"
"714","0.714","0.31447969"
"715","0.715","0.31393953"
"716","0.716","0.31390227"
"717","0.717","0.31459145"
"718","0.718","0.31343661"
"719","0.719","0.31339005"
"720","0.720","0.31316653"
"721","0.721","0.31401403"
"722","0.722","0.31292439"
"723","0.723","0.31408854"
"724","0.724","0.31374395"
"725","0.725","0.31428412"
"726","0.726","0.31371601"
"727","0.727","0.31311996"
"728","0.728","0.31538308"
"729","0.729","0.31326897"
"730","0.730","0.31394884"
"731","0.731","0.31428412"
"732","0.732","0.31345524"
"733","0.733","0.31485222"
"734","0.734","0.31565316"
"735","0.735","0.31548552"
"736","0.736","0.31294301"
"737","0.737","0.31261705"
"738","0.738","0.31252392"
"739","0.739","0.31488948"
"740","0.740","0.31448901"
"741","0.741","0.31275675"
"742","0.742","0.31289645"
"743","0.743","0.31542033"
"744","0.744","0.31279400"
"745","0.745","0.31333417"
"746","0.746","0.31396747"
"747","0.747","0.31283125"
"748","0.748","0.31328760"
"749","0.749","0.31474046"
"750","0.750","0.31311996"
"751","0.751","0.31395815"
"752","0.752","0.31257048"
"753","0.753","0.31468458"
"754","0.754","0.31396747"
"755","0.755","0.31322241"
"756","0.756","0.31438656"
"757","0.757","0.31283125"
"758","0.758","0.31338073"
"759","0.759","0.31266361"
"760","0.760","0.31376258"
"761","0.761","0.31325966"
"762","0.762","0.31477772"
"763","0.763","0.31351112"
"764","0.764","0.31588599"
"765","0.765","0.31384639"
"766","0.766","0.31246804"
"767","0.767","0.31420030"
"768","0.768","0.31456351"
"769","0.769","0.31360425"
"770","0.770","0.31426549"
"771","0.771","0.31185336"
"772","0.772","0.31406991"
"773","0.773","0.31405129"
"774","0.774","0.31321310"
"775","0.775","0.31481497"
"776","0.776","0.31386502"
"777","0.777","0.31463802"
"778","0.778","0.31310134"
"779","0.779","0.31299889"
"780","0.780","0.31395815"
"781","0.781","0.31239353"
"782","0.782","0.31278469"
"783","0.783","0.31262636"
"784","0.784","0.31302683"
"785","0.785","0.31411648"
"786","0.786","0.31515956"
"787","0.787","0.31409785"
"788","0.788","0.31337142"
"789","0.789","0.31328760"
"790","0.790","0.31295232"
"791","0.791","0.31314790"
"792","0.792","0.31156465"
"793","0.793","0.31344593"
"794","0.794","0.31362288"
"795","0.795","0.31402335"
"796","0.796","0.31302683"
"797","0.797","0.31399541"
"798","0.798","0.31203032"
"799","0.799","0.31204894"
"800","0.800","0.31181611"
"801","0.801","0.31303614"
"802","0.802","0.31285919"
"803","0.803","0.31128526"
"804","0.804","0.31283125"
"805","0.805","0.31189062"
"806","0.806","0.31366944"
"807","0.807","0.31358562"
"808","0.808","0.31249598"
"809","0.809","0.31307340"
"810","0.810","0.31322241"
"811","0.811","0.31189993"
"812","0.812","0.31355768"
"813","0.813","0.31191856"
"814","0.814","0.31330623"
"815","0.815","0.31335279"
"816","0.816","0.31262636"
"817","0.817","0.31369738"
"818","0.818","0.31315722"
"819","0.819","0.31268224"
"820","0.820","0.31419098"
"821","0.821","0.31311065"
"822","0.822","0.31281263"
"823","0.823","0.31237490"
"824","0.824","0.31127594"
"825","0.825","0.31205826"
"826","0.826","0.31393953"
"827","0.827","0.31089410"
"828","0.828","0.31266361"
"829","0.829","0.31177886"
"830","0.830","0.31186268"
"831","0.831","0.31231903"
"832","0.832","0.31322241"
"833","0.833","0.31146221"
"834","0.834","0.31418167"
"835","0.835","0.31237490"
"836","0.836","0.31458214"
"837","0.837","0.31165779"
"838","0.838","0.31238422"
"839","0.839","0.31248666"
"840","0.840","0.31070784"
"841","0.841","0.31430274"
"842","0.842","0.31204894"
"843","0.843","0.31410716"
"844","0.844","0.31321310"
"845","0.845","0.31162985"
"846","0.846","0.31364150"
"847","0.847","0.31261705"
"848","0.848","0.31276606"
"849","0.849","0.31295232"
"850","0.850","0.31140633"
"851","0.851","0.31329691"
"852","0.852","0.31264499"
"853","0.853","0.31221658"
"854","0.854","0.31271949"
"855","0.855","0.31269155"
"856","0.856","0.31208619"
"857","0.857","0.31164847"
"858","0.858","0.31091273"
"859","0.859","0.31308271"
"860","0.860","0.31207688"
"861","0.861","0.31357631"
"862","0.862","0.31330623"
"863","0.863","0.31195581"
"864","0.864","0.31292439"
"865","0.865","0.31192787"
"866","0.866","0.31489879"
"867","0.867","0.31313859"
"868","0.868","0.31254254"
"869","0.869","0.31320378"
"870","0.870","0.31244010"
"871","0.871","0.31282194"
"872","0.872","0.31261705"
"873","0.873","0.31422824"
"874","0.874","0.31341799"
"875","0.875","0.31225383"
"876","0.876","0.31291507"
"877","0.877","0.31304546"
"878","0.878","0.31275675"
"879","0.879","0.31329691"
"880","0.880","0.31214207"
"881","0.881","0.31222589"
"882","0.882","0.31238422"
"883","0.883","0.31379052"
"884","0.884","0.31420961"
"885","0.885","0.31246804"
"886","0.886","0.31298958"
"887","0.887","0.31400472"
"888","0.888","0.31398609"
"889","0.889","0.31325035"
"890","0.890","0.31196512"
"891","0.891","0.31311996"
"892","0.892","0.31306408"
"893","0.893","0.31289645"
"894","0.894","0.31268224"
"895","0.895","0.31408854"
"896","0.896","0.31194650"
"897","0.897","0.31337142"
"898","0.898","0.31317584"
"899","0.899","0.31196512"
"900","0.900","0.31238422"
"901","0.901","0.31311065"
"902","0.902","0.31179748"
"903","0.903","0.31149946"
"904","0.904","0.31297095"
"905","0.905","0.31200238"
"906","0.906","0.31202100"
"907","0.907","0.31166710"
"908","0.908","0.31316653"
"909","0.909","0.31240284"
"910","0.910","0.31320378"
"911","0.911","0.31336211"
"912","0.912","0.31309202"
"913","0.913","0.31324103"
"914","0.914","0.31152740"
"915","0.915","0.31403266"
"916","0.916","0.31244941"
"917","0.917","0.31215139"
"918","0.918","0.31346455"
"919","0.919","0.31249598"
"920","0.920","0.31243078"
"921","0.921","0.31257048"
"922","0.922","0.31270087"
"923","0.923","0.31127594"
"924","0.924","0.31185336"
"925","0.925","0.31176955"
"926","0.926","0.31150877"
"927","0.927","0.31304546"
"928","0.928","0.31364150"
"929","0.929","0.31397678"
"930","0.930","0.31328760"
"931","0.931","0.31175092"
"932","0.932","0.31306408"
"933","0.933","0.31230040"
"934","0.934","0.31242147"
"935","0.935","0.31361356"
"936","0.936","0.31165779"
"937","0.937","0.31298026"
"938","0.938","0.31286851"
"939","0.939","0.31203032"
"940","0.940","0.31159259"
"941","0.941","0.31218864"
"942","0.942","0.31105243"
"943","0.943","0.31146221"
"944","0.944","0.31188130"
"945","0.945","0.31259842"
"946","0.946","0.31222589"
"947","0.947","0.31300820"
"948","0.948","0.31236559"
"949","0.949","0.31176023"
"950","0.950","0.31208619"
"951","0.951","0.31385571"
"952","0.952","0.31366944"
"953","0.953","0.31206757"
"954","0.954","0.31129457"
"955","0.955","0.31319447"
"956","0.956","0.31261705"
"957","0.957","0.31173229"
"958","0.958","0.31347387"
"959","0.959","0.31325035"
"960","0.960","0.31265430"
"961","0.961","0.31246804"
"962","0.962","0.31449832"
"963","0.963","0.31084754"
"964","0.964","0.31231903"
"965","0.965","0.31148084"
"966","0.966","0.31276606"
"967","0.967","0.31311065"
"968","0.968","0.31282194"
"969","0.969","0.31279400"
"970","0.970","0.31429343"
"971","0.971","0.31299889"
"972","0.972","0.31352043"
"973","0.973","0.31217001"
"974","0.974","0.31289645"
"975","0.975","0.31217001"
"976","0.976","0.31141564"
"977","0.977","0.31263568"
"978","0.978","0.31183474"
"979","0.979","0.31380914"
"980","0.980","0.31267293"
"981","0.981","0.31366944"
"982","0.982","0.31367876"
